,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,tonka1703,oglasivaca,iphone11 64gb,Zagrebačka,rabljeno,150,prodajem iphone 16gb koristen 2 godine ispravan radi malo ostecenje iza na kameri ali ne smeta pri slikanju. moguce preuzimanje u zg u po dogovoru. samo osobno preuzimanje. zvati na 0915493032,44282173,23.06.2024.,66
1,eltrondd,oglasivaca,iphone 11 128gb crni sve mreze hr racun dostava,Grad Zagreb,rabljeno,260,iphone 11 128gb crni mobitel koristen godinu dana tvornicki odklj na sve mreze dolazi sa brzim punjacem plus zastitno staklo na ekranu dolazi sa brzim punjacem moguca dostava 0996707567,43668062,23.06.2024.,2602
2,Strupar,oglasivaca,iphone 11,Varaždinska,rabljeno,180,prodajem ocuvan iphone11 64 gb zdravlje baterija 78% drzi cijeli dan na njemu zastitno staklo koristen u maskici 0981870438,43868842,23.06.2024.,161
3,natalinka,oglasivaca,iphone 11 odlicno stanje,Grad Zagreb,rabljeno,250,iphone je u top stanju. cijelo vrijeme ima zastitno staklo preko ekrana i silikonsku masku baterija 82%. uz mob poklanjam 4 maske 2 nove i 2 koristene te kabl za punjac.,44211758,23.06.2024.,411
4,dellzg22,oglasivaca,iphone 11 red 64gb kao nov,Grad Zagreb,rabljeno,180,radi na sve mreze ocuvan bez ogrebotina baterija 72% cijena fixna,44223501,23.06.2024.,297
5,sasabekic,oglasivaca,iphone 11,Osječko-baranjska,rabljeno,280,prodajem navedeni mob. u odlicnom stanju nigdje nema ogrebotinu cijena 280e sve vidljivo na slikama poziv sms bez zamjene osobno preuzimanje,44260838,22.06.2024.,130
6,algao,oglasivaca,prodajem iphone 11 koristen 12 mjeseci hitno,Istarska,rabljeno,280,ocuvan nema ogrebotina,41523539,22.06.2024.,282
7,MunjevitiJuric12,oglasivaca,iphone 11 128gb,Grad Zagreb,rabljeno,180,mobitel je bez i jedne crtice.u originalnoj kutiji bez punjaca i kabla.baterija je na 75%.sve radi potpuno ispravno. ne saljem. bez zamjena.,44277359,22.06.2024.,122
8,demi7,oglasivaca,iphone 11,Splitsko-dalmatinska,rabljeno,190,prodajem iphone 11 64gb super ocuvan zdravlje baterije 70%. dolazi sa original kutijom.. samo osobno preuzimanje.. 091 536 1307,44092552,22.06.2024.,203
9,deni1977,oglasivaca,prodajem iphone 11,Osječko-baranjska,rabljeno,230,ocuvan top stanje,44275607,22.06.2024.,81
10,Radinje,oglasivaca,iphone 11 64 gb black kao novi izvrsno ocuvan malo koristen,Grad Zagreb,rabljeno,249,iphone 11 64 gb black kao novi izvrsno je ocuvan bez ikakvih tragova ostecenja malo je koristen. u originalnoj je kutiji usb kabel. baterija je kapaciteta 80%. uredjaj je u zg. i nema zamjene.,44275141,22.06.2024.,154
11,rechter,oglasivaca,iphone 11 kao nov,Grad Zagreb,rabljeno,200,prodajem mobitel sa slika. ocuvan kao nov. cjena je fixna. bez zamjena.,44274942,22.06.2024.,125
12,6dr41,oglasivaca,iphon 11 64 gb crni,Grad Zagreb,rabljeno,220,prodajem iphone 11 64 gb crni. star 2 5 godine. bez ostecenja baterija je na 83%. dolazi sa original kutijom i crnom maskom. zvati ili poruka na 091 187 8060.,44115036,22.06.2024.,1056
13,dhofgraeff,oglasivaca,neosteceni zeleni iphone 11 64gb,Grad Zagreb,rabljeno,200,prodajem rabljeni zeleni iphone 11 od 64gb. kapacitet baterije je 77% pa ukoliko kupac zeli koristiti mobitel dugotrajno preporucam zamjenu baterije. vazno je napomenuti da osim stanja baterije mobitel nema nikakva vanjska ni unutarnja ostecenja. u perfektnom je stanju. dobro sam ga pazila i nikada nisam imala problema s njim. mobitel je kupljen 2020. godine te dolazi uz originalnu kutiju punjac i po zelji racun. garancije naravno vise nema. radi na sve mreze. ne dostavljam ga predaja iskljucivo uzivo u zagrebu. kontakt 0998537952,44261345,21.06.2024.,151
14,luka9fis,oglasivaca,iphone 11 u odlicnom stanju,Grad Zagreb,rabljeno,160,prodajem iphone 11 64gb kupljen u appleu u njemackoj prije 2 god. mobitel je u odlicnom stanju. prodajem ga radi kupnje novog. na rubovima vidljive ogrebotine ekran bio pod zastinim staklom.,43418883,21.06.2024.,1939
15,divic1,oglasivaca,iphone 11,Varaždinska,rabljeno,250,prodajem iphone 11 64 gb purple. komplet s punjacem kutijom i dvije maskice. zastitno staklo je na njemu od prvog dana. lokacija varazdin. cijena 250,44260817,21.06.2024.,72
16,TP3010,oglasivaca,iphone 11 64gb,Grad Zagreb,rabljeno,200,ocuvan u dobrom stanju,43700747,21.06.2024.,628
17,irgeher,oglasivaca,iphone 11,Krapinsko-zagorska,rabljeno,230,prodajem iphone 11. 64gb. mobitel je od prvog dana u zastitnoj maskici sa zastitnim staklom mobitel radi bezprijekorno stanje 10 10 uz mobitel dolaze 3 zastitne maskice.,44093005,21.06.2024.,174
18,petr138,oglasivaca,iphone 11,Grad Zagreb,rabljeno,270,iphone 11 128 gb purple ocuvan odlican mobitel bez ikakve ogrebotine nije bio van zastitne maskice. kupljen u istyle 13 01 2022.,43800742,21.06.2024.,238
