,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,bjalsovec,oglasivaca,prodajem apple iphone 12 pro 128gb,Grad Zagreb,rabljeno,450,mobitel koristen 2 godine nova originalna baterija pod jamstvom jos 5 mjeseci. uz mobitel dolaze jos iglica za vadjenje sim kartice kabao za punjenje kutija tpu 1x zastitna gel folija. preuzimanje zagreb tresnjevka ili dugo selo. bez zamjene. kontakt bojan.jalsovec gmail.com 091 6323787,43909953,03.06.2024.,11
1,pare12345,oglasivaca,iphone 12 pro top stanje info opis,Grad Zagreb,rabljeno,410,prodajem iphone 12 pro 128gb graphite koristen oko 2 god. super stanje bez ogrebotina i ostecenja uvijek je na sebi imao zastitna stakla i dobre maske . iphone baterija 90% zamjena samo za iphone 14pro ili 15pro naravno uz moju doplatu po dogovoru. moguca dostava. ako imate neka druga pitanja dostupan sam na br. 0997200079,43086219,02.06.2024.,3754
2,smthng,oglasivaca,apple iphone 12 pro 128gb graphite,Osječko-baranjska,rabljeno,429, u potpunosti ispravan kamere face id mikrofoni tipke zvucnici sve radi bez greske bez ostecenja nikad popravljan i sl. nikada nije ispao koristen u masci s kaljenim staklom na ekranu od prvog dana iznimno cuvan i pazen icloud i sim su otkljucani kapaciteta 128 gb crne boje ako je oglas aktivan iphone je dostupan. iphone je naravno moguce pregledati te isprobati prije same kupnje. takodjer mogu ga poslati putem njuskalovog vlastitog sustava payprotect ili overseas express dostavom nakon vidljive uplate. preferiram njuskalo poruke za kontakt ali moze i imessage viber whatsapp. kao sto je ispod svakog oglasa navedeno korisnik nije trgovac te na njega nisu primjenjive eu odredbe o zastiti potrosaca . molim da se raspitate o proizvodu koji kupujete kako kasnije ne bi doslo do nesuglasica.,42165077,02.06.2024.,310
3,aldo40,oglasivaca,iphone 12 pro graphite 128gb zdravlje baterije 78 posto savrsen,Istarska,rabljeno,315,cijenkanje zadnja cijena niza cijena spustite mi cijenu... ako necete platiti oglasenu cijenu odmah zatvorite ovaj oglas i trazite dalje. u prvoj polovici 2024. kupio rabljene iphonove za sebe zenu kcerku i sestru. platio sam koliko su prodavatelji trazili i nisam trazio popust. tako i ja poslujem. tko nece kupiti po cijeni koju sam oglasio od mene nece kupiti. predmet prodaje apple iphone 12 pro graphite 128gb 78% zdravlje baterije s novim prednjim kaljenim staklom cijene 315 za slanje payprotectom kupac dobiva u poklon original kutiju 320 za osobno preuzimanje razlog prodaje clan obitelji kupio apple iphone 12 pro 256gb pa je visak ovaj sa 128gb memorije dodaci se dodatno placaju 5 original kutija s istim imei brojevima kao sto ima mobitel od 10 do 20 punjac vidite oglas sa sifrom 43849960 13 bijele slusalice apple earpods with lightening utor konektor nove nekoristene original apple 6 5 bijele slusalice apple earpods with lightening utor konektor koristene original apple 1 zastitna maskica po izboru kupca ponuda maskica vidljiva u oglasu sa sifrom 43568896 1 2 naljepnice apple 1 upustva i igla za promjenu sim kartice funkcionalnost testirano u lipnju 2024. bluetooth radi wi fi radi selfie kamera radi wide kamera radi ultrawide kamera radi telephoto kamera radi bljeskalica radi face id radi zvucnik radi mikrofon radi tipke za pojacavanje i stisavanje zvuka rade icloud odjavljujem svoj racun po prodaji nema nikakve tocke na ekranu. nije ostecen ekran. nije ostecen straznji dio. operativni sustav ios i sve aplikacije azurirao u lipnju 2024. zadnji put se koristio mobitelom u lipnju 2024. za surfanje,43904241,02.06.2024.,33
4,stjepan-pavlinic,oglasivaca,iphone 12 pro 256 gb hvit,Sisačko-moslavačka,rabljeno,200,256 gb perfekt 12 pro hvit ingen riper eller skader fungerer feilfritt boks dokumenter garanti ikke koblet til icloud,43901465,02.06.2024.,58
5,Seller6,oglasivaca,iphone 12 pro 256 gb gold,Splitsko-dalmatinska,rabljeno,359,baterija 78 % izdrzi dan gold ostecenja nema par crtica na displayu tragova koristenja kutija kabal i adapter original 256 gb cloud otkljucan na nekim slikama je zastitno staklo i dalje na njemu. par maskica gratis. jedna nova,43901440,02.06.2024.,31
6,Minnizmajo,oglasivaca,iphone 12 pro 128gb nova baterija,Splitsko-dalmatinska,rabljeno,319,mobitel je ocuvan estetski al je prilikom pada pukla kamera koja je zaminjena u isto vrime je zaminjena i baterija.jedina losa stavka sta se bljeskalica nije dala popravit a zato i je ova cijena.znaci kamera radi normalno al bljeskalica ne radi. vise info na 0953513552,42869520,02.06.2024.,884
7,Rikardito82,oglasivaca,iphone 12 pro,Dubrovačko-neretvanska,rabljeno,300,prodaje se iphone 12 pro. kupljen je u apple ducanu u sad u. memorija od 256gb. boja je graphite ako netko nezna baca na crno ali malo svjetljija . mobitel je odlicno ocuvan malo prstenasto staklo od kamere je napuknuto medutim to nema nikavog utjecaja na rad kamere ili slike i lako se moze promjeniti . mobitel ima problema sa punjenjem preko kabela gubi se kontakt pa je zato cjena i smanjena ali sa magsafe punjacem punjenje ide besprijekorno jednako brzo kao u sa kabelom i mobitel zapravo ne zahtjeva nikakve popravke. ukoliko zelite koristiti kabelski punjac utor za punjenje ce se onda morati promjeniti kod servisera. za sve dostane informacije stojim na raspolaganju.,43360790,02.06.2024.,347
8,Tu_Za_Vas,oglasivaca,apple iphone 12 pro 128gb gold zlatni kao novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,670,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro 128gb 128 gb gold zlatna boja zlatni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37120780,01.06.2024.,1363
9,Tu_Za_Vas,oglasivaca,apple iphone 12 pro 256gb black crni kao novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,670,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro 256gb 256 gb graphite black crna boja crni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,34886116,01.06.2024.,1521
10,lukagricki,oglasivaca,iphone 12 pro,Splitsko-dalmatinska,rabljeno,385,iphone 12 pro space gray 128 gb stanje savrseno 10 10. bez ijednog traga koristenja bez ijedne ogrebotine. baterija 86%. kutija papiri kabel za punjenje. uz mobitel idu 3 maske jedna nova neotvorena druge dvije ko nove jedna spiegen druga original apple.,43898580,01.06.2024.,56
