,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Divna14,oglasivaca,iphone 12 pro pacific blue 128 gb,Grad Zagreb,rabljeno,350,prodajem rabljeni iphone 12 pro zbog toga sto sam kupila novi mobitel. mobitel je u potpunosti ispravan i cijelo vrijeme cuvan zastitnom folijom na ekranu i zastitnom maskom jedino sitno ostecenje vidljivo je na slici u lijevom gornjem kutu . zdravlje baterije je 85 %. uz mobitel dolazi i originalna kutija i punjac usb c to lightning kao i racun o kupnji kao dokaz kada i gdje je kupljen 2 2021 . za poklon zastitna maska.,43540701,23.06.2024.,1877
1,Vvalic10000,oglasivaca,iphone 12 pro 256gb odlican,Grad Zagreb,rabljeno,320,iphone 12 pro u super stanju sve radi odlicno baterija na 80 posto zdravlja zvati na 0919821069,44255565,23.06.2024.,346
2,eltrondd,oglasivaca,iphone 12 pro 128gb sve mreze dostava,Grad Zagreb,rabljeno,380,iphone 12 pro 128gb mobitel ocuvan tvornicki odklj na sve mreze hr racun 94% baterija dolazi sa brzim punjacem moguca dostava 0996707567,44148293,23.06.2024.,746
3,nbila,oglasivaca,iphone 12 pro,Karlovačka,rabljeno,299,9 10,44281405,23.06.2024.,51
4,darkos1972,oglasivaca,iphone 12 pro 128 gb,Krapinsko-zagorska,rabljeno,320,bez ostecenja baterija 100% org.kutija,44280086,23.06.2024.,50
5,87gogi,oglasivaca,prodajem iphone 12 pro pacific blue 128.gb baterija 83%,Grad Zagreb,rabljeno,350,kutija kabel i org maskica,44276440,22.06.2024.,115
6,Brunsko12,oglasivaca,iphone 12 pro 256 gb,Splitsko-dalmatinska,rabljeno,350,iphone 12 pro 256 gb zdravlje baterije 81% starost mobitela 2 godine,43918750,22.06.2024.,276
7,aldo40,oglasivaca,iphone 12 pro graphite 128gb zdravlje baterije 78 posto savrsen,Istarska,rabljeno,315,cijenkanje zadnja cijena niza cijena spustite mi cijenu... ako necete platiti oglasenu cijenu odmah zatvorite ovaj oglas i trazite dalje. u prvoj polovici 2024. kupio rabljene iphonove za sebe zenu kcerku i sestru. platio sam koliko su prodavatelji trazili i nisam trazio popust. tako i ja poslujem. tko nece kupiti po cijeni koju sam oglasio od mene nece kupiti. predmet prodaje apple iphone 12 pro graphite 128gb 78% zdravlje baterije s novim prednjim kaljenim staklom cijene 315 za slanje payprotectom kupac dobiva u poklon original kutiju 320 za osobno preuzimanje razlog prodaje clan obitelji kupio apple iphone 12 pro 256gb pa je visak ovaj sa 128gb memorije dodaci se dodatno placaju 5 original kutija s istim imei brojevima kao sto ima mobitel od 10 do 20 punjac vidite oglas sa sifrom 43849960 13 bijele slusalice apple earpods with lightening utor konektor nove nekoristene original apple 6 5 bijele slusalice apple earpods with lightening utor konektor koristene original apple 1 zastitna maskica po izboru kupca ponuda maskica vidljiva u oglasu sa sifrom 43568896 1 2 naljepnice apple 1 upustva i igla za promjenu sim kartice funkcionalnost testirano u lipnju 2024. bluetooth radi wi fi radi selfie kamera radi wide kamera radi ultrawide kamera radi telephoto kamera radi bljeskalica radi face id radi zvucnik radi mikrofon radi tipke za pojacavanje i stisavanje zvuka rade icloud odjavljujem svoj racun po prodaji nema nikakve tocke na ekranu. nije ostecen ekran. nije ostecen straznji dio. operativni sustav ios i sve aplikacije azurirao u lipnju 2024. zadnji put se koristio mobitelom u lipnju 2024. za surfanje,43904241,22.06.2024.,154
8,Josipjosipn7,oglasivaca,iphone 12 pro dijelovi,Grad Zagreb,rabljeno,100,prodajem dijelove za iphone 12 pro plave boje svi dijelovi su ispravni i kao novi imam sve osim maticne ploce cijena dijelova na upit,43892082,21.06.2024.,178
9,abudabi01,oglasivaca,iphone 12 pro 256gb rabljeni osteceni prednje staklo,Grad Zagreb,rabljeno,330,prodajem rabljeni iphone 12 pro 256 gb gold zdravlje baterije 82% ocuvan medjutim prednje staklo u gornjem lijevom cosku napuklo i komadic otkrhnuti s malom crtom prema sredini,44260315,21.06.2024.,160
10,Zalagaonica Zadar,trgovine,iphone 12 pro 128gb,Zadarska,rabljeno,230,iphone 12 pro 128gb boja graphite napomena ekran malo zapecen karticno placanje 260 00 gradska zalagaonica zadar www.zalagaonice.com,44259062,21.06.2024.,124
11,Tu_Za_Vas,oglasivaca,apple iphone 12 pro 256gb gold zlatni kao novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,670,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro 256gb 256 gb gold zlatna boja zlatni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca,34928620,21.06.2024.,1338
12,Tu_Za_Vas,oglasivaca,apple iphone 12 pro 128gb black crni kao novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,620,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro 128gb 128 gb black crna boja crni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca,37192783,21.06.2024.,1419
13,danyzde,oglasivaca,iphone 12 pro 128 gb top stanje,Bjelovarsko-bilogorska,rabljeno,400,ocuvan kao novi nikad bez maske i zastitnog stakla baterija 88% boja graphite sva originalna oprema,41126083,21.06.2024.,792
14,mmmaranello,oglasivaca,apple iphone 12 pro 128gb sivi garancija 100% baterija 0917341100,Grad Zagreb,rabljeno,395,mobitel sa kutijom i komplet original opremom potpuno novim punjacem i zapakiranom maskom i baterijom zdravlja 98% koristeno par mjeseci skroz ocuvano garancija jos 3 mjeseca radi na sve mreze gratis zastitna maska uz mobitel moguca zamjena za skuplji mobitel moguca dostava zg i rh pouzecem tel. 0917341100 iphone12 pro iphone12pro iphone12 pro max,43182353,20.06.2024.,1517
15,riki_021,oglasivaca,iphone 12 pro 512gb top stanje zlatna boja nova baterija punjac,Splitsko-dalmatinska,rabljeno,499,na prodaju iphone 12 pro od 512gb. zlatna boja. top stanje max ocuvan. promjenjena baterija stavljena nova radi na sve mreze. poklon punjac,44254909,20.06.2024.,54
16,pare12345,oglasivaca,iphone 12 pro top stanje info opis,Grad Zagreb,rabljeno,380,prodajem iphone 12 pro 128gb graphite koristen oko 2 god. super stanje bez ogrebotina i ostecenja uvijek je na sebi imao zastitna stakla i dobre maske . iphone baterija 90% zamjena samo za iphone 14pro ili 15pro naravno uz moju doplatu po dogovoru. moguca dostava. cijena nije fiksna. ako imate neka druga pitanja dostupan sam na br. 0997200079,43086219,20.06.2024.,4139
17,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 12 128gb white bijeli sva oprema garancija baterija 91%,Splitsko-dalmatinska,rabljeno,670,sve na jednom mjestu mixshop prodaje se apple iphone 12 128gb mobitel 6.1 inca display 4k kamera 128 gb interna memorija 2815mah baterija koristen mobitel sitni tragovi koristenja zdravlje baterije 91% white bijela boja originalna oprema tvornicki otkljucan na sve mreze garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,36512836,20.06.2024.,1465
