,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,johny07bravo,oglasivaca,apple iphone 14 pro 128gb crni ocuvan kaljeno staklo,Grad Zagreb,rabljeno,729,prodajem iphone 15 pro 128 gb ocuvan nikakvih servisa ili popravaka uredjaj je od prvog dana u maskici i ima kaljeno staklo. baterija je na 87% uz uredjaj dolazi originalna kutija i sve sto ide sa kutijom. prodajem iskljucivo jer imam novi uredjaj. osobno preuzimanje zg,43782574,02.06.2024.,834
1,onestopshop,oglasivaca,apple iphone 14 pro 128gb gold 10 10 sve mreze zamjena ,Varaždinska,rabljeno,669,prodajem apple iphone 14 pro u zlatnoj boji sa 128 gb memorije. uredaj je u odlicnom stanju. nema nikakvih fizickih ostecenja na kucistu ekranu ili poledini. zdravlje baterije 88% cijena 670 fixno mogucnost osobnog preuzimanja u varazdinu zagrebu ili saljem hp expressom overseas expresom po cijeloj hrvatskoj. kontakt vito.reviews gmail.com kontaktiraj oglasivaca zvati ili sms imessage u bilo koje doba 0953747184 broj prilozen na njuskalo profilu. takodjer molim kada saljete ponudu za zamjenu da u tekstu navedete bitne podatke o vasem uredjaju kao sto su tocan model starost stanje papiri racun garancija ovjerena oprema sto sve ide uz uredjaj gdje se nalazite gdje bi se nasli te obavezno iznos koji nudite trazite u predlozenoj kombinaciji. na taj nacin preskacemo bespotrebnu komunikaciju koja oduzima vrijeme sto meni sto vama,43713352,02.06.2024.,374
2,Ana_mm,oglasivaca,iphone 14 pro space gray 256gb stanje10 10 baterija 87%,Splitsko-dalmatinska,rabljeno,765,iphone 14 pro space gray 256gb stanje 10 10 radi na sve mreze sva oprema plus maskica baterija 87% 765 0917896664,43682678,02.06.2024.,347
3,Malifico,oglasivaca,iphone 14 pro 128gb kao nov ,Grad Zagreb,rabljeno,730,iphone 14 pro 128gb u perfektnom stanju kutija oprema baterija 89% poklon original apple maskica,43869284,02.06.2024.,501
4,pun1sher,oglasivaca,apple iphone 14 pro space black 128gb,Grad Zagreb,rabljeno,730, je li jos dostupno oglas je dostupan dok god je aktivan vidljiv. prodajem apple iphone 14 pro u odlicnom stanju bez ijedne ogrebotine. od prvog dana u apple magsafe leather maskici staklo na ekranu i zastita na kameri. battery health 93%. star godinu dana. garancija bila do 20.5.2024. uz mobitel dolazi kutija kabel za punjenje i apple magsafe leather maskica. cijena fiksna. bez zamjena. preferiram primopredaju. moguce slanje postom uz prethodnu uplatu 10% avansa. troskove slanja snosi kupac.,43899749,02.06.2024.,151
5,mata39,oglasivaca,iphone 14 pro 128gb,Zagrebačka,rabljeno,600,prodajem iphone 14 pro sa 128gb. baterija na 87% otvoren na sve mreze. dolazi sa maskicom sa slike i zastitnim staklom. podrzava samo esim jer je kupljen u sad u. cijena je fiksna. preferiram kontakt preko whatsappa.,43891798,31.05.2024.,413
6,aphr0dite,oglasivaca,iphone 14 pro 128gb kao nov 90% zdravlje,Koprivničko-križevačka,rabljeno,800,uredjaj kao nov odlicno ocuvan. resetiran icloud odjavljen. face id i sve ostale funkcije ispravne. cijena je fiksna. moguce zamjene za jeftiniji skuplji mobitel iphone samsung huawei honor xiaomi playstation 4 ili 5... doplate po dogovoru. ako vas zanima zamjena javite mi se odmah s konkretnom ponudom. osobno preuzimanje u koprivnici dogovor za blize zupanije . moguce poslati postom pouzecem. kontakt na njuskalo wapp ili imessage.,43733184,31.05.2024.,113
7,aphr0dite,oglasivaca,iphone 14 pro 256gb kao nov baterija 90%,Koprivničko-križevačka,rabljeno,850,na slikama je uredjaj koji se prodaje. resetiran icloud odjavljen. face id i sve ostale funkcije ispravne. nikad otvaran sve na njemu originalno ekran baterija itd . cijena je fiksna. moguce zamjene za jeftiniji skuplji mobitel iphone samsung huawei honor xiaomi playstation 4 ili 5... doplate po dogovoru. ako vas zanima zamjena javite mi se odmah s konkretnom ponudom. osobno preuzimanje u koprivnici dogovor za blize zupanije . moguce poslati postom pouzecem. kontakt na njuskalo wapp ili imessage.,43669484,31.05.2024.,224
8,iMOBILE,trgovine,prodajem apple iphone 14 pro sve mreze garancija,Vukovarsko-srijemska,rabljeno,780, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 pro 128gb kupljen kao slobodan uredjaj zdravlje baterije 88% max.ocuvan radi na sve mreze zlatna boja uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun ne saljem tiskom cijena 780 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,41762534,31.05.2024.,635
9,marinm2016,oglasivaca,iphone 14 pro,Virovitičko-podravska,rabljeno,850,iphone 14 pro black 128gb mobitel bez tragova koristenja od prvog dana kaljeno staklo i maska baterija 90% moguca nadoplata za 15pro,43883906,30.05.2024.,54
