,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,eltrondd,oglasivaca,iphone 13 pro 128gb gold sve mreze hr racun dostava,Grad Zagreb,rabljeno,560,iphone 13 pro 128gb gold mobitel koristen cca godinu i pol tvornicki odklj na sve mreze hr racun dolazi sa brzim punjacem moguca dostava 0996707567,43668857,02.06.2024.,1527
1,Julieta7,oglasivaca,iphone 13 pro,Koprivničko-križevačka,rabljeno,500,prodajem rabljeni mobitel iphone 13 pro koristen sa maskom i zastitnim stalnom tako da je ocuvan. 128gb zeleni kutija i maska idu uz njega zdravlje baterije 87%,43752745,02.06.2024.,482
2,kinez11,oglasivaca,iphone 13 pro,Osječko-baranjska,rabljeno,490,prodajem iphone 13 pro savrseno stanje bez ijedne ogrebotine. star 2 godine. maskice na poklon kontakt 0981854687,43904172,02.06.2024.,41
3,Jurra0607,oglasivaca,iphone 13 pro gold 128gb stanje novo,Sisačko-moslavačka,rabljeno,500,stanje novo 10 10 gold 128gb sve mreze zdravlje baterije 88% kutija kabal punjaca maskica 500 fixno nalazi se u petrinji 0976664984,43903290,02.06.2024.,49
4,dovlaosk,oglasivaca,iphone 13 pro 1tb,Vukovarsko-srijemska,rabljeno,479,iphone 13 pro 1tb kao novo niti jedna ogrebotina ili slicno. baterija je jos uvijek na 90%. uvijek se koristio s neprobojnim staklom od prvog dana. uz to dolazi zastitno kuciste i kuciste za prasinu za kameru. ukljucena je i skupa kozna futrola. takodjer imam jos dvije prekrasne kutije za mobitel originalni racun iz 11 2021. i naravno originalna kutija.,43902734,02.06.2024.,82
5,medeni20,oglasivaca,iphone 13 pro 128gb gratis maskice i punjac,Splitsko-dalmatinska,rabljeno,530,530 mob je kao nov bez tragova koristenja 128gb memorije gratis par maskica i punjac zdravlje baterije 87% gray boja sve mreze preuzimanje split solin kastela sinj trilj i okolica info 0912754444 ne odgovaram na njuskalo poruke,43902078,02.06.2024.,42
6,stjepan-pavlinic,oglasivaca,apple iphone 13 pro 256gb sierra blue,Sisačko-moslavačka,rabljeno,320,prodaje se iphone 13 pro s 256 gb sierra blue uredjaja. mobitel je u savrsenom stanju i uvijek se koristio sa zastitnikom kucista i zaslona. baterija 97%. molimo vas obratite mi se u privatnim porukama ako imate bilo kakvih pitanja.,43901913,02.06.2024.,126
7,Zmark13,oglasivaca,iphone 13 pro 128gb punjac,Splitsko-dalmatinska,rabljeno,500,iphone 13 pro kao nov stanje 10 10. zdravlje baterije 87%. koristen 18 mj. . radi na sve mreze 13 pro 128gb 500 crna boja. na poklon brzi apple punjac usb c besplatna dostava split i okolica. nazvati 091 7300685 ne uzimam zamjene ,43895613,02.06.2024.,95
8,123Dule123,oglasivaca,iphone 13 pro 256gb green,Zagrebačka,rabljeno,550,prodajem navedeni uredjaj u super stanju. od prvog dana ima kaljeno staklo i maskicu. uz uredjaj dajem original apple punjac i 3 maskice. zamjene iskljucene ,43901347,02.06.2024.,120
9,Reso-pu,oglasivaca,iphone 13 pro,Istarska,rabljeno,350,iphone 13 pro 128 gb vidi slike .ima tocku na ekranu id ne radi telefon radi . kao takav se prodaje .,43392984,02.06.2024.,879
