,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Golubica2216,oglasivaca,iphone 13 pro 256 gb,Splitsko-dalmatinska,rabljeno,750,prodajem iphone 13 pro 256gb dolazi s original kutijom i original kabelom. zdravlje baterije 88%. stanje mobitela 9.5 10 poklon original plasticna maska s malim ostecenjem u vrhu.,42595518,21.01.2024.,6
1,jabuka25,oglasivaca,iphone 13 pro 128gb graphite,Grad Zagreb,rabljeno,550,prodajem iphone 13 pro u savrsenom stanju koristen 1 5 godinu baterija na 86% sa svom originalnom opremom i kutijom. za sve ostale upite stojim na raspolaganju zamjene ne dolaze u obzir.,42594635,21.01.2024.,22
2,Mariozg007,oglasivaca,iphone 13 pro 256gb,Grad Zagreb,rabljeno,580,iphone 13 pro 256gb kupljen novi u a1 stanje 10 10 od 1 dana u zastiti max ocuvan sva oprema i zastitnika folija maskica 580 eura cijena 0913666226,42524089,21.01.2024.,920
3,mark1224,oglasivaca,iphone 13 pro 88% zdravlje baterije,Grad Zagreb,rabljeno,600,iphone 13 pro 128gb sierra blue stanje odlicno zdravlje baterije 88% face id i sve ostalo radi kutija maskica 600 091 503 7140,42407189,21.01.2024.,513
4,karlacavok,oglasivaca,iphone 13 pro,Vukovarsko-srijemska,rabljeno,600,prodajem iphone 13 pro. koristen 2 godine. zdravlje baterije 88%. u jako dobrom stanju. sitna greska na slici. nisam za zamjene. zvati iskljucivo na broj 0989593777.,42593657,21.01.2024.,17
5,sjovic,oglasivaca,iphone 13pro 128gb graphite,Grad Zagreb,rabljeno,650,prodajem iphone 13pro dobro uscuvan kapacitet baterije 88%,41937333,21.01.2024.,1618
6,onestopshop,oglasivaca,apple iphone 13 pro 128 black 10 10 sve mreze zamjena ,Varaždinska,rabljeno,590,prodajem apple iphone 13 pro u crnoj boji sa 128 gb memorije. uredaj je u odlicnom stanju. nema nikakvih fizickih ostecenja na kucistu ekranu ili poledini uredaja. zdravlje baterije 89% cijena 590 fixno mogucnost osobnog preuzimanja u varazdinu zagrebu ili saljem hp expressom overseas expresom po cijeloj hrvatskoj. kontakt vito.reviews gmail.com kontaktiraj oglasivaca zvati ili sms imessage u bilo koje doba 0953747184 broj prilozen na njuskalo profilu. takodjer molim kada saljete ponudu za zamjenu da u tekstu navedete bitne podatke o vasem uredjaju kao sto su tocan model starost stanje papiri racun garancija ovjerena oprema sto sve ide uz uredjaj gdje se nalazite gdje bi se nasli te obavezno iznos koji nudite trazite u predlozenoj kombinaciji. na taj nacin preskacemo bespotrebnu komunikaciju koja oduzima vrijeme sto meni sto vama,42592821,21.01.2024.,31
7,tombahr,oglasivaca,apple iphone 13 pro graphite 128gb baterija 100%,Grad Zagreb,rabljeno,700,prodajem apple iphone 13 pro graphite 128gb nova baterija pod garancijom u izvrsnom stanju. kontakt iskljucivo na 098 352 030.,42592788,21.01.2024.,38
8,Glava92,oglasivaca,iphone 13 pro,Grad Zagreb,rabljeno,530,prodajem crni iphone 13 pro 128gb kupljen u 3. mj. 2022. mobitel je 100% ispravan ocuvan uvijek u maskici i bez ikakvih ogrebotina na ekranu i kucistu. zdravlje baterije je 87%. uz mobitel ide kutija i racun. samo osobna primopredaja novi zagreb ne saljem postom i zamjene me ne zanimaju. kontakt 091 956 8229 moze preko sms a whatsappa ili poziv molim samo ozbiljni kupci.,42592594,21.01.2024.,97
9,dubii,oglasivaca,apple iphone 13 pro 128gb graphite rabljen kap. bat. 88% ,Grad Zagreb,rabljeno,650,prodajem rabljeni apple iphone 13 pro 128gb graphite boje kapacitet baterije je 88%. mobitel je star 2 godine. mobitel je jako dobro ocuvan bez ogrebotina i mijenjanog stakla. uz mobitel dajem i kabel te punjac. takodjer dajem rabljenu original apple tamno plavu silikonsku maskicu. na mobitelu je postavljeno visoko kvalitetno staklo kupljeno u istyle u. molim samo ozbiljne kupce da me kontaktiraju. bez zamjena cinema je fiksna a primopredaja se moze organizirati u zagrebu. ne saljem mobitel niti me zanimaju placanja na racun.,42591305,21.01.2024.,69
10,Ana_mm,oglasivaca,iphone 13 pro 128gb graphite stanje top ,Splitsko-dalmatinska,rabljeno,615,iphone 13 pro 128gb graphite stanje top radi na sve mreze sva oprema zdravlje baterije 86% 615 0917896654,42589668,20.01.2024.,30
11,filac27,oglasivaca,iphone 13 pro,Grad Zagreb,rabljeno,580,prodajem iphone 13 pro 128 gb sierra blue kupljen u istyle 19.4.2022 kutija punjac i 2 orginalne maskice od pocetka kaljeno staklo i maskica mobitel je bez ogrebotine baterija na 88%,42344029,20.01.2024.,872
12,Vlako_StipesevicSb,oglasivaca,iphone 13 pro 128gb sierra blue plavi,Brodsko-posavska,rabljeno,600,star 2 godine stanje kao na slikama 85% zdravlje baterije,42588354,20.01.2024.,28
13,mark1224,oglasivaca,iphone 13 pro 10 10 gold,Grad Zagreb,rabljeno,580,iphone 13 pro 128gb gold stanje odlicno zdravlje baterije 89% face id i sve ostalo radi dolazi uz kutiju i maskicu 580 091 503 7140,42588273,20.01.2024.,99
14,iconnectservis,trgovine,apple iphone 13 pro max 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,719,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro max 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja plava zdravlje baterije 86% mreze otkljucan na sve mreze cijena za gotovinu 719 00 cijena za kartice na rate 810 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41590429,20.01.2024.,1485
15,Marijanna88,oglasivaca,iphone 13 pro 128gb alpine green stanje 10 10,Grad Zagreb,rabljeno,500,mobitel je u zastitnoj maskici od prvog dana nema niti jedno ostecenje stanje 10 10. kupljen u istore u posjedujem racun nije vise pod garancijom originalna kutija kabel i 2 maskice. ovo je zadnja cijena molim bez ponuda s nizom ,42584294,20.01.2024.,309
16,imamic22,oglasivaca,iphone 13 pro kao nov,Zadarska,rabljeno,600,prodaje se iphone 13 pro star 2 godine stanje 10 10 bez ikakvih tragova koristenja i sa svom opremom i kutijom. baterija zdravlje 86%. siva boja cijena 600 eura. molim bez zamjena. zvati iskljucivo na broj 091 100 5051.,42361750,19.01.2024.,212
17,mark1224,oglasivaca,iphone 13 pro 10 10,Grad Zagreb,rabljeno,570,iphone 13 pro 128gb graphite stanje 10 10 kaljeno staklo na ekranu zdravlje baterije 86% face id i sve ostalo radi kutija magsafe maskica i racun 570 091 503 7140,42581970,19.01.2024.,194
18,vtompa,oglasivaca,iphone 13 pro 256 gb graphite,Grad Zagreb,rabljeno,630,mobitel u izvrsnom stanju 10 10. od prvog dana u maskici i sa zastitnim staklom. baterija na 87%. nema niti jednu ogrebotinu. kao nov. uz mobitel stize i originalna kutija sa cijelim sadrzajem.,42581891,19.01.2024.,159
19,kajo525,oglasivaca,iphone 13 pro 128 gb black,Bjelovarsko-bilogorska,rabljeno,750,na prodaju iphone 13 pro jako malo koristen zdravlje baterije 100%. u perfektnom stanju nema nikakvih tragova koristenja kaljeno staklo na njemu od prvog dana.,42534915,19.01.2024.,93
20,- Zalog Max - Otkup*Zalagaonica*Prodaja,trgovine,iphone 13 pro 128gb. r1 rate ,Grad Zagreb,rabljeno,550,prodajemo apple iphone 13 pro 128gb. uredjaj je u odlicnom stanju s minimalnim tragovima koristenja i dolazi s punjacem. zdravlje baterije 87%. boja sierra blue racun garancija ne memorija 128gb uredjaj mozete pogledati u nasoj poslovnici maksimirska 11 zagreb radno vrijeme pon pet 8 20h sub 9 15h. zm4232 zalogmax.hr navedene cijene vrijede za gotovinsko placanje. placanje karticama na rate maestro i visa kartice pbz d.d. 2 24 rate mastercard i visa premium pbz d.d. 2 24 rate mogucnost izdavanja r 1 racuna. dostava hp expressom placanje prilikom preuzimanja pouzecem kliknite na posjetite ovu njuskalo trgovinu te pogledajte nasu kompletnu ponudu ,42580680,19.01.2024.,263
21,Smart Doctor,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,700,uredjaj apple iphone 13 pro 128gb stanje uredjaja rabljeno baterija 87% pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 700 00 cijena za kartice 819 50 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija smart doctor servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste diners do 36 rata visa premium do 12 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41613299,19.01.2024.,597
22,Jaha84,oglasivaca,iphone 13 pro 128gb top stanje grafitna boja poklon punjac ,Splitsko-dalmatinska,rabljeno,699,prodaje se iphone 13 pro od 128gb. top stanje max ocuvan. stalno nosen u maskici a do slikanja imao kaljeno staklo na sebi. star 1.5 god. zdravlje baterije 87%. radi na sve mreze. grafitna boja. poklanjam punjac 20w.,42360648,19.01.2024.,194
23,rango12,oglasivaca,iphone 13 pro 128gb graphite boja top stanje sve mreze punjac,Splitsko-dalmatinska,rabljeno,700,top stanje max ocuvan zdravlje baterije 87%. garancija istekla. star cca 1.5 god. graphite boja. radi na sve mreze. poklanjam punjac ,41735172,19.01.2024.,645
24,Tickistik,oglasivaca,iphone 13 pro 128gb siera blue,Osječko-baranjska,rabljeno,590,iphone 13 pro u izvrsnom stanju koristen ima 85% baterije. ima svoju originalnu kutiju kablel i poklanjam punjac.,41921208,19.01.2024.,461
25,mark1224,oglasivaca,iphone 13 pro 10 10 kao nov,Grad Zagreb,rabljeno,580,iphone 13 pro 128gb graphite stanje 10 10 kao nov zdravlje baterije 88% face id i sve ostalo radi kutija maskica 580 0915037140,42391859,19.01.2024.,811
26,galiot-genije,oglasivaca,iphone 13 pro 128gb graphite,Splitsko-dalmatinska,rabljeno,540,prodajem iphone 13 pro 128gb graphite star 2 godine maskica spigen liguid air od pocetka u njoj original kutija baterija na 86% stanje odlicno,42492615,19.01.2024.,144
27,tomicaazg,oglasivaca,iphone 13 pro 128gb graphite kao nov ,Grad Zagreb,rabljeno,550,prodajem iphone 13 pro 128gb graphite star 2 godine uredjaj je u odlicnom stanju sa minimalnim tragovima koristenja 100% ispravan dolazi s original kutijom punjacem i racunom. zdravlje baterije 87%. bez zamjena molim. mogucnost osobnog preuzimanje dostave na podrucju zagreba.,41927885,19.01.2024.,2952
28,Ana_mm,oglasivaca,iphone 13 pro 128gb silver stanje top ,Splitsko-dalmatinska,rabljeno,599,iphone 13 pro 128gb silver stanje top radi na sve mreze sva oprema plus maska i kaljeno staklo baterija 84% 599 0917896654,42532912,19.01.2024.,119
29,Novska Zalagaonica,trgovine, jamstvo iphone 13 pro 128gb 100% bh zalagaonica novska ,Sisačko-moslavačka,rabljeno,599, www.novskazalagaonica.com jamstvo 3 mj od kupnje super stanje 100% zdravlje baterije racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42509057,19.01.2024.,127
30,Jedvaj77,oglasivaca,iphone 13 pro gold 128gb,Varaždinska,rabljeno,650,baterija na 87% za sve sto vas zanima slobodno nazovite. hvala.,42575994,18.01.2024.,18
31,maro49,oglasivaca,iphone 13 pro kao nov,Grad Zagreb,rabljeno,599,mobitel u odlicnom stanju sa minimalnim tragovima koristenja. imao zastitno staklo od prvog dana koristenja skinuto samo da se moze vidjeti da ekran nema ni ogrebotine. jako malo koristen sto dokazuje zdravlje baterije koje je na 96%. mobitel je skroz otkljucan.,42575972,18.01.2024.,238
32,domus97,oglasivaca,iphone 13 pro 128 gb,Grad Zagreb,rabljeno,590,prodajem iphone 13 pro graphite boja kao nov. 128 gb. otkljucan na sve mreze. sve tipke normalno rade. nosen u maskici od prvog dana. ocuvan. stanje baterije 87%. dolazi uz kutiju maskicu gratis i zicu. bez zamjena i ne saljem postom. tel 098 205030,42574921,18.01.2024.,209
