,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,mark1224,oglasivaca,iphone 14 pro 99% zdravlje baterije,Grad Zagreb,rabljeno,850,iphone 14 pro 128gb silver garancija vrijedi do 07 2024 stanje 10 10 kaljeno staklo na ekranu zdravlje baterije 99% face id i sve ostalo radi kutija racun 850 091 503 7140,42476875,21.01.2024.,1414
1,manga2805,oglasivaca,iphone 14 pro 128gb,Grad Zagreb,rabljeno,900,prodajem iphone 14 pro 128gb kupljen u 3.mj 2023. godine u t mobile. mobitel je pod garancijom i radi besprijekorno. uz mobitel dolazi njegova kutija i kabel za punjenje te original silikonska apple maska sa slike. mobitel je u super stanju osim sto ima malu ogrebotinu u gornjem lijevom kutu. prikazano je na slici. 98% zdravlje baterije. za dodatne fotografije mobitela ili informacije slobodno nazovite ili posaljite poruku. nalazim se na zapadnom dijelu zagreba. kontakt 098807531,42595170,21.01.2024.,14
2,peeero8,oglasivaca,iphone 14 pro 128gb deep purple,Vukovarsko-srijemska,rabljeno,870,prodajem iphone 14 pro 128gb. mobitel je star 4 mjeseca stanje 10 10 zdravlje baterije 100%. uredaj se ne koristi vec mjesec zbog kupnje novog mobitela. stanje gotovo kao tvornicko od prvoga dana u maskici i s kaljenim staklom. uz njega poklanjam original apple koznu maskicu placenu 70 . uz uredaj dolazi racun i tvornicka garancija. uredaj nema utor za fizicku sim karticu nego podrzava samo esim. zvati na 099 8756978,42481093,21.01.2024.,166
3,Hamzza,oglasivaca,iphone 14 pro 128 gb,Istarska,rabljeno,810,prodaje se iphone 14 pro black 128 gb memorije. otkljucan na sve mreze. stanje 10 10 od prvog dana u maskici i zastitnom staklu. na poklon 2 maskice. 89% zdravlje baterije. samo osobna primopredaja.,42530722,21.01.2024.,116
4,Sanmarko1991,oglasivaca,apple iphone 14 pro 128 gb black 10 od 10 stanje s opremom,Osječko-baranjska,rabljeno,797,top stanje 10 od 10 zastitno staklo od prvog dana na ekrenu i maskica. razlog prodaje visak. na sve mreze radi. baterija drzi cijeli dan zadravlje 89%. jamstvo. osbono se moze preuzet kad god hocete u djakovu kod autobusnog kolodvora. 0912277007,42581009,21.01.2024.,71
5,Mzagorec,oglasivaca,iphone 14 pro 128gb,Krapinsko-zagorska,rabljeno,670,izgreban ekran nije razbijen nema kutije mobitel i kabal za punjenje sve radi i sve je ispravno zdravlje baterije 91%,42592156,21.01.2024.,70
6,mark1224,oglasivaca,iphone 14 pro 99% zdravlje baterije,Grad Zagreb,rabljeno,850,iphone 14 pro 128gb deep purple stanje odlicno kaljeno staklo na ekranu zdravlje baterije 99% face id i sve ostalo radi garancija traje do 06 2024 kutija maskica racun 850 091 503 7140,42536217,21.01.2024.,470
7,petarmartic1,oglasivaca,iphone 14 pro 128gb garancija,Grad Zagreb,rabljeno,745,garancija do 2.travanj 2024 radi na sve mreze odlicno ocuvan 128gb memorije originalna kutija poklanjam i brzi punjac zdravlje baterije 89%,42552657,20.01.2024.,580
8,bazenic,oglasivaca,apple iphone 14 pro 128gb stanje 10 10,Osječko-baranjska,rabljeno,853,prodajem iphone 14 pro 128gb stanje uredjaja 10 10 bez ogrebotine. zdravlje baterije je na 98% od prvog dana u zastitnoj maskici. spigen maska na poklon. aktiviran 07.02.2023. a razlog prodaje je kupnja novog uredjaja zbog isteka pretplate. saljem dodatne fotke ako je potrebno. cijena se moze sitno korigirati za ozbiljnog kupca.,42586758,20.01.2024.,38
9,hrprpic,oglasivaca,iphone 14 pro 128 gb ljubicasti kao nov,Grad Zagreb,rabljeno,749,uredjaj je pazljivo koristen i odrzavan bez ikakvih tragova koristenja. dolazi s originalnom ambalazom i neotpakiranim kablom. stanje kao nov bez vidljivih ostecenja. baterija na 87%. garancija vazeca do 10. mjeseca 2024 prvi vlasnik.,42448642,20.01.2024.,465
10,Stefa2112,oglasivaca,iphone 14 pro 128gb space black ,Grad Zagreb,rabljeno,799,prodajem navedeni uredjaj u savrsenom stanju bez ijedne jedine crtice. star tocno godinu dana od prvog dana u zastitnoj futrolici. na njemu je kaljeno staklo. besplatna dostava na podrucju grada zagreba. baterija na 89%,42586113,20.01.2024.,120
11,Zalagaonica Karlovac,trgovine,iphone 14 pro 128 gb,Karlovačka,rabljeno,800,stanje ocuvano jamstvo do 14.01.2024 memorija 128gb boja purple nas cjelokupni asortiman proizvoda pogledajte na www.zalagaonice.com cijena za karticno placanje 899 99 zalagaonica karlovac trznica mobitel 092 500 9000 gdje se nalazimo stari trzni centar setnica adresa trg hrvatskih branitelja 2 radno vrijeme radnim danom 8 20h subota 8 14h usluge koje pruzamo mogucnost placanja karticama erste banka pbz zagrebacka banka diners visa mastercard mogucnost izdavanja r1 racuna. mogucnost slanja gls om placanje pouzecem ili uplatom na racun rok isporuke 72h . do vrijednosti od 100 postarina 5 besplatna dostava iznad 100 zamjene po dogovoru. ne odgovaramo na sms.,42383237,20.01.2024.,411
