,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,tslafko,oglasivaca,iphone 12 64gb,Grad Zagreb,rabljeno,320,prodajem rabljeni 1 god star iphone 12. u odlicnom stanju bez vidljivih tragova koristenja kao nov. zdravlje baterije 90%. na mobitelu je sve ispravno. osobna primopredaja zagreb ne saljem postom.,42595226,21.01.2024.,8
1,dominko55555,oglasivaca,iphone 12 64 gb baterija 86%,Grad Zagreb,rabljeno,300,mobitel je jako ocuvan ekran bez ijedne ogrebotine. baterija izdrzi cijeli dan bez problema. garancija istekla. uz njega ide njegova kutija kabel za punjenje te zastitna maskica. nalazim se u dubravi kod lidla retkovec a vikendom sam u moslavini.,42594898,21.01.2024.,14
2,robi251,oglasivaca,iphone 12 128gb black 86% baterija odlican 330,Primorsko-goranska,rabljeno,330,iphone 12 128gb..black boja..uredaj odlicno sacuvan..kabel i punjac 20w..zdravlje baterije je 86%..kutija je nazalost zagubljena ali moguca je provjera da je sve u redu preko imei serijskog broja..resetiran je i spreman za koristiti..cijena je fiksna 330 bez spustanja..kontakt broj 097 665 0442..hvala ,42531203,21.01.2024.,52
3,Vvalic10000,oglasivaca,iphone 12 top stanje,Grad Zagreb,rabljeno,300,iphone 12 u top stanju sve radi odlicno sva oprema maskice na poklon 0919433530 fiksno,42341172,21.01.2024.,1476
4,Knjige01,oglasivaca,iphone 12 bijeli,Istarska,rabljeno,350,prodajem iphone 12 bijeli u dobrom stanju baterija 86% dolazi sa kutijom i kabelom moguce slanje postom,42593419,21.01.2024.,16
5,donn,oglasivaca,iphone 12 red 128gb,Koprivničko-križevačka,rabljeno,280,mobitel je u izvrsnom stanju nema ogrebotina. kaljeno je na ekranu i ima tpu maskicu. zdravlje baterije 77 posto i jos dobro drzi kapacitet cijeli dan bez problema cijena je fiksna i konacna. preferiram osobno preuzimanje u slucaju slanja postom potrebno je prije uplatiti na tekuci racun ne saljem pouzecem radi onih koji su narucili paket a nisu preuzeli.,41412107,21.01.2024.,1507
6,LukaTrupkovic,oglasivaca,iphone 12 black zagreb varazdin ,Grad Zagreb,rabljeno,350, prodajem iphone 12 u crnoj boji sa kapacitetom od 64gb. iphone je u stanju 10 10 kao sto je vidljivo na slikama na njemu je privacy zastitno staklo te je od prvog dana koristen sa maskicom i zastitnim staklom. zdravlje baterije je 89% bez problema izdrzi cijeli dan. uz mobitel se dobiva kutija u kojoj je stigao 8 maskica dodatno novo privacy zastitno staklo i dodatno novo kaljeno obicno zastitno staklo takodjer moguci je uvid racuna. lokacija mobitela je zagreb i varazdin kako kome pase.,42563647,21.01.2024.,293
7,inspirion,oglasivaca,iphone 12 128gb,Koprivničko-križevačka,rabljeno,300,mobitel je u odlicnom stanju nikad padao nema ostecenja. uz njega ide kutija lighting kabel i tpu zastita. zdravlje baterije je 79 posto i jos uvijek dobro drzi kapacitet. cijena fiksna i zadnja. preferiram osobno preuzimanje u slucaju slanja postom potrebno je prije uplatiti na tekuci racun ne saljem pouzecem,42526965,21.01.2024.,237
8,Gelong,oglasivaca,iphone 12 64gb novi punjac ocuvan baterija 80%,Grad Zagreb,rabljeno,320,mobitel u odlicnom stanju cijelo vrijeme u maskici i ima kaljeno staklo. sve radi savrseno 80% baterija uz mobitel ide maskica i novi punjac otkljucan za sve mreze cijena je 320 eura dostava dogovor hvala 099 2430 098 ako je oglas aktivan mobitel nije prodan,42579155,21.01.2024.,218
9,mariorhr,oglasivaca,apple iphone 12 64gb white,Osječko-baranjska,rabljeno,299,iphone 12 64gb white kupljen u 05. mjesecu 2022 istekla garancija telefon u potpunosti ispravan sa sitnim tragovima koristenja ekran i zadnja strana kao novo baterija na 87%. dolazi u orginal kutiji sa kabelom za punjenje. cijena je fiksna i bez zamjena molim,42561792,20.01.2024.,67
10,lucijatr,oglasivaca,iphone 12 128gb rabljeni maskice zastitna stakla,Osječko-baranjska,rabljeno,370,iphone 12 star 2 godine bez ogrebotine super ocuvan. bijeli je i ima 128 gb memorije. gratis 14 maskica za mobitel original kabel za punjenje i 3 zastitna stakla.,42388973,20.01.2024.,136
11,Drc11,oglasivaca,iphone 12 64gb black,Međimurska,rabljeno,370,prodajem navedeni mobitel kupljen u 04. mjesecu 2023. godine mobitel je u jako dobro stanju 9 10 te je pod garancijom do 11.04.2024. baterija je na 99% od prvog dana u maskici i kaljeno staklo na ekranu.,42589781,20.01.2024.,23
12,slash91,oglasivaca,iphone 12 64gb,Grad Zagreb,rabljeno,300,iphone 12 64gb blue radi na sve mreze zdravlje baterije 88% stanje telefona 10 10. od prvog dana njemu zastitna maska i kaljeno staklo.,42589330,20.01.2024.,101
13,FilipVincek,trgovine,iphone 12 64gb black airpods 2,Grad Zagreb,rabljeno,339,sve ispravno. zdravlje baterije 79%. preuzimanje u zgrebu. mogucnost slanja postom.,42563605,20.01.2024.,320
14,silbil,oglasivaca,iphone 12 odlicno stanje,Grad Zagreb,rabljeno,330,iphone 12 64gb bijeli mobitel je u odlicnom stanju bez tragova koristenja i sve ispravno radi na njemu. otkljucan je i radi na sve mreze. zdravlje baterije je 87%. uz mobitel ide original kutija i kablo od punjaca. prezuzimanje moguce po cijelom gradu. poziv whatup njuskalo poruke,42588730,20.01.2024.,79
15,mile2234,oglasivaca,iphone 12 256gb savrseno ocuvan 10 10,Splitsko-dalmatinska,rabljeno,399,prodajem iphone 12 256gb ocuvan koristen 18 mj. bez i najmanjeg znaka koristenja. uvijek u maskici. zdravlje baterije na 86%. za sve info nazvati mob 091 9311110,41961816,20.01.2024.,699
16,matija092,oglasivaca,iphone 12,Koprivničko-križevačka,rabljeno,380,u odlicnom stanju. sve ispravno. prodaje se jer je visak. uz mobitel dolazi 3 maske. i jos 2 zastitna stakla. orginal kutija i punjac. 64gb. baterija 88%. ne saljem postom i ne mjenjam.,42552941,20.01.2024.,25
17,domin1,oglasivaca,iphone 12 64gb bijeli,Grad Zagreb,rabljeno,320,iphone 12 64gb bijela boja. mobitel je u izvrsnom stanju kao nov. od prvog dana nosen s maskicom i zastitnim staklom. uz mobitel dolazi kutija maskica u rozoj boji.,42588376,20.01.2024.,85
18,Ledrasvjeta18,oglasivaca,iphone 12,Brodsko-posavska,rabljeno,250,iphone 12 jako ocuvan bez ogrebotina na kucistu na gornjem djelu ekrana je malo razbijen i ekran je zamjenski zato je cijena 250 niza od svih ostali. mobitel 100% ispravan. kontakt br 0994565858. mobitel dostupan u osijek belisce sl.brod djakovo,42587291,20.01.2024.,96
