,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Lovro1210,oglasivaca,iphone 14 256gb hitno,Bjelovarsko-bilogorska,rabljeno,600,prodajem navedeni mobitel ili mjenjam 0955035951,42574321,21.01.2024.,71
1,Philly_Zg,oglasivaca,iphone 14 crni 128gb 100% bat. garancija,Grad Zagreb,rabljeno,630,stanje mobitela je perfektno. nema niti jedne crtice niti jedne tockice. koristen kao sluzbeni od 8 do 16 zbog toga je i takvo stanje. uz mobitel ide originalna kutija sve sto se dobije u njoj. takodjer poklanjam originalnu apple koznu masku crne boje. boja midnight pohrana 128gb zdravlje baterije 100% garancija do 19.04.2024.,42397707,21.01.2024.,489
2,dinamozg5656,oglasivaca,iphone 14 purple 128gb,Grad Zagreb,rabljeno,500,prodajem iphone 14 pro 128 gb koristen 2 mj uz mobitel kutija i racun 099 678 4573,42590863,20.01.2024.,77
3,Novska Zalagaonica,trgovine, jamstvo iphone 14 128gb bh 89 % zalagaonica novska ,Sisačko-moslavačka,rabljeno,549, www.novskazalagaonica.com jamstvo 3 mj od kupnje super stanje 89% zdravlje baterije racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42573071,20.01.2024.,73
4,Nikobil,oglasivaca,iphone 14 s garancijom,Osječko-baranjska,rabljeno,600,prodajem iphone 14 bez ogrebotine te od prvog dana u staklu i maskici. garancija i zadravlje baterije 92%,42589477,20.01.2024.,28
5,anuka_33,oglasivaca,iphone 14 256gb starlight garancija baterija 100%,Varaždinska,rabljeno,680,prodajem iphone 14 256gb starlight garancija baterija na 100% doslovno kao nov bez ijednog znaka koristenja koristen 3 mjeseca . osobno preuzimanje moguca isporuka ovisno o dogovoru oko vz zg ri pu.,42589307,20.01.2024.,41
6,RSTDI,oglasivaca,iphone 14 128mb white sa punjacom i maskom,Grad Zagreb,rabljeno,650,kao nov star 1. mjesec uz mobitel ide punjac dvije maske i zastitni staklo,41359956,20.01.2024.,2958
7,tilurij,oglasivaca,apple iphone 14 128 gb,Splitsko-dalmatinska,rabljeno,550,prodajem iphone 14 128gb star godinu dana. zdravlje baterije 88% od prvog dana u maskici. savrseno stanje bez crtice. cijena je fixna. zamjene iskljucene. na poklon maskica i dvije zastite za kameru.,42295879,20.01.2024.,496
8,mobprodajazg,oglasivaca,iphone 14 128 gb,Grad Zagreb,rabljeno,550,iphone 14 128 gb otvoren na sve mreze sve uredno radi sve je moguce isprobati bez ikakvoga ostecenja novi ekran te nova baterija stavljeni na uredjaj maskica na poklon,42396039,20.01.2024.,710
9,iblazevic100,oglasivaca,iphone 14 128gb,Požeško-slavonska,rabljeno,600,iphone 14 128gb barerija 90 posto vidljivi tragovi koristenja ali bez ostecenja kupljen u prosincu 2022 godine nesaljem postom samo osobno preuzimanje cijena fixna,42586270,20.01.2024.,40
