,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,germanijak1983,oglasivaca,iphone 14 pro 256 gb space black,Koprivničko-križevačka,rabljeno,900,prodajem iphone 14 pro space black 256 gb mob je u odlicnome stanju bez ikakvih ostecenja 10 od 10 ima svu opremu kutiju racun i vazeci jamstveni list radi na sve mreze. od prvog dana ima kaljeno staklo i maskicu uz mobitel poklanjam originalnu crnu appel maskicu. zdravlje baterije 95 %,42431972,03.01.2024.,25
1,kapibara,oglasivaca,iphone 14 pro,Zagrebačka,rabljeno,850,128gb. bez tragova kotistenja. 98% baterija,42412123,03.01.2024.,159
2,srebacic-ivan,oglasivaca,iphone 14pro 128giga garancija,Krapinsko-zagorska,rabljeno,799,baterija na 97% garancija do 4mj crne boje kutija papir od vipa bez zamjene,42271729,03.01.2024.,125
3,njuskalo2204,oglasivaca,iphone 14 pro 128 gb black crni,Grad Zagreb,rabljeno,800,kupljen 10 2022 u americi. kupio sam ga osobno posjedujem racun i kutiju dolazi uz njega kabel za punjenje zdravlje baterije 87% mobitel nema ogrebotine nosen sa staklom i maskom. cijena 850 molim ne zvati kontakt iskljucivo putem sms wap tamo i posaljem slike uredjaja. zamjene me ne zanimaju cijena 800 fiksno preuzimanje u zagrebu,42431119,03.01.2024.,32
4,Marko_DS,oglasivaca,iphone 14 pro 256gb space black,Krapinsko-zagorska,rabljeno,800,prodaje se mobitel kupljen u rujnu 2022. godine jamstvo isteklo. zdravlje baterije 91% mobitel je ocuvan maksimalno od prvog dana u maskici i sa zastitnim staklom. uz mobitel dajem i kutiju dbrand ghost prozirnu maskicu alcanside alcantara maskicu originalnu apple silikonsku maskicu dodatnih 6 maskica magsafe charger originalni sa silikonskim postoljem 2x usb c na lightning kabel pleteni 1x usb a na lightning kabel. moguce preuzimanje zagorje zagreb.,42430981,03.01.2024.,41
5,iconnectservis,trgovine,apple iphone 14 pro 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,869,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 91% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 869 00 cijena za kartice na rate 970 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41704002,03.01.2024.,808
6,iconnectservis,trgovine,apple iphone 14 pro 128gb crni rabljeni do 36 rata zamjena,Osječko-baranjska,rabljeno,869,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj 05.04.2024 stanje uredjaja rabljeno boja crni mreze otkljucan na sve mreze zdravlje baterije 91% cijena za gotovinu kartica jednokratno 869 00 cijena za kartice na rate 980 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40639397,03.01.2024.,1834
7,vladeki2632,oglasivaca,iphone 14 pro 256gb silver,Grad Zagreb,rabljeno,830,prodajem iphone 14 pro 256gb silver u originalnom pakiranju . u izvrsnom stanju od prvog dana u maskici i sa zastitom na staklu. garancija traje do 20.10.2024. zdravlje baterije je na 88% ,42265236,03.01.2024.,444
8,njuska222,oglasivaca,iphone 14pro purple apple watch ultra,Međimurska,rabljeno,1370,star 7mj jamstvo racun zastitno staklo maskica batt na 100% apple watch ultra star tocno god dana. 3 remena. zdravlje baterije 98% jamstvo racun... prodajem iskljucivo u kompletu i ne spustam cijenu. ne saljem primopredaja na ruke cakovec varazdin,42241676,02.01.2024.,202
9,Croatien,oglasivaca,iphone 14 pro 128gb gold stanje 10 10,Istarska,rabljeno,815,prodaje se iphone 14 pro gold 128gb memorija. otkljucan za sve mreze. stanje 10 10. original kutija kabel za punjenje. na poklon i 1 zastitna maskica. zdravlje baterije 89%. samo osobna primopredaja.,42260955,02.01.2024.,202
10,bakzuz,oglasivaca,iphone 14 pro 256gb space black,Krapinsko-zagorska,rabljeno,900,prodajem iphone 14 pro 256gb space black baterija 100% kao nov jos 5 mjeseci garancije uz mobitel dolaze 3 maskice i punjac,42427177,02.01.2024.,44
11,Zalagaonica sesvete,trgovine,iphone 14 pro 256 gb u trgovini,Grad Zagreb,rabljeno,799,iphone 14 pro 256 gb boja space black baterija 88 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionica,42211134,02.01.2024.,1947
12,marin3,oglasivaca,xmas akcija iphone 14 pro 512gb gold,Grad Zagreb,rabljeno,850,prodaje se iphone 14 pro 512 gb gold izvedba. mobitel 2022. kada je izasao listopad u t comu. savrseno ocuvan. bez ogrebotine i tragova koristenja jer je bio stalno u maskama i s kaljenim staklom na original staklu. zivot baterije 87% gratis brzi punjac i tri maske cijena je fiksna i ne zanimaju me zamjene. hvala ,41470570,02.01.2024.,919
13,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro 128gb purple top novo novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1060, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro mobitel 6gb ram 128gb interna memorija 6.1 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386451,02.01.2024.,99
14,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro 256gb black top novo novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1185, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro mobitel 6gb ram 256gb interna memorija 6.1 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386448,02.01.2024.,114
15,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro 512gb zlatni top novo novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1320, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro mobitel 6gb ram 512gb interna memorija 6.1 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386443,02.01.2024.,94
16,matejj8,oglasivaca,iphone 14 pro,Grad Zagreb,rabljeno,830,mobitel je u super stanju sa jednom manjom ogrebotinom vidljivo na slikama,42409890,01.01.2024.,145
17,marabuba007,oglasivaca,iphone 14pro 256gb gold,Osječko-baranjska,rabljeno,929,prodajem iphone 14 pro 256gb gold star godinu dana stanje je kao novo od prvog dana zastitno staklo i maska zdravlje baterije 88% uz njega dajem maske na slici i punjac nisam za zamjenu.,42357242,01.01.2024.,122
18,tomi81186,oglasivaca,iphone 14 pro 128gb silver baterija 100%,Osječko-baranjska,rabljeno,790,mobitel gotovo besprijekoran i baterija na 100%. jedino na prednjem staklu nekoliko sitnih ogrebotina koje se ne daju najbolje uslikati vidi slike . rama i poledjina bez tragova koristenja zbog maske u kojoj je uvijek bio. maska sa slika nije ukljucena u ponudu ,42404784,30.12.2023.,178
19,zbbono,oglasivaca,iphone 14 pro128 gb zamjena za samsung s23 ultra,Splitsko-dalmatinska,rabljeno,950,iphone 14 pro mobitel je u stanju novog bez ijedne ogrebotine od prvog dana stavljena maska zdravlje baterije je 100 posto racun i jamstveni list od 04.05.2023 godine kupljen je u istyle u obzir dolazi zamjena za samsung s23 ultra,42403983,30.12.2023.,42
20,mark1224,oglasivaca,iphone 14 pro 256gb garancija,Grad Zagreb,rabljeno,870,iphone 14 pro 256gb space black stanje odlicno zdravlje baterije 93% garancija do 03 2024 face id i sve ostalo radi dolazi uz kutiju 870 091 503 7140,42403081,30.12.2023.,193
21,tomin88,oglasivaca,iphone 14 pro 512gb space black 98% baterija garancija,Splitsko-dalmatinska,rabljeno,1100,prodajem iphone 14 pro 512 gb space black baterija na 98% original apple garancija traje jos do sredine 01. mjeseca 2024. orginalno pakovanje stare lightning slusalice koje sam dobio uz iphone 10 ali nikad ih nisam koristio sve gotovo kao novo mobitel je potpuno ispravan sve je otkljucano nema nikakvih mana niti nedostataka. ja sam ga kupio novog i prelazim na 15 pro pa prodajem 14tku pro. eu model dakle sa fizickim sim utorom i podrskom za esim mala napomena ukoliko niste znali u orginalnom pakovanju ne dodje punjac dakle uz mobitel ide samo usb c to lightning kabal. od prvog dana je bilo zastitno staklo na mobitelu koje sam skinuo za potrebe slikanja jer je zastita imala po sebi ogrebotina. vidi se na slikama staro staklo pored mobitela. takodjer je od prvog dana nosena maskica na mobitelu koju sam prebacio sada na novi mobitel. zbog maskice ima jako malo i jako sitnih tragova gotovo nevidljivi na lajsni mobitela jer kako se uvuce prasina pod maskicu i slicno to zna ostaviti neke male tragove. ali opet nista sto bi smetalo niti opticki niti fizicki gotovo neprimjetno. iskljiucivo prodaja nikakve zamjene,42164684,30.12.2023.,106
22,Mala012,oglasivaca,iphone 14 pro 256 space black,Splitsko-dalmatinska,rabljeno,850,iphone 14 pro 256gb crne boje koristen odlicno ocuvan bez ogrebotine na njemu kaljeno staklo i futrola s njim ide orig.kabel za punjenje.baterija je na 87% garancija je istekla. cijena je fix.,42402621,30.12.2023.,85
