,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Vvalic10000,oglasivaca,iphone 13 pro odlican,Grad Zagreb,rabljeno,550,iphone 13 pro u super stanju. sve radi odlicno kao i prvog dana baterija na 86 posto zdravlja drzi kao i kod kupovine. sve originalno nikad servisiran. zvati na 0919433530,38078885,03.01.2024.,1047
1,Zalagaonica Kvatrić,trgovine,iphone 13 pro 256 gb,Grad Zagreb,rabljeno,600,rabljeno odlicno stanje dolazi za zastitnom folijom na ekranu zdravlje baterije 87% boja gold opseg isporuke mobitel maskica karticno placanje 660 00 lokacija trg eugena kvaternia 2 zagreb visina 146.7 mm sirina 71.5 mm debljina 7.65 mm tezina 204 g certifikat ip68 ekran dijagonala 6.1 inca vrsta oled rezolucija 1170 x 2532 tocaka gustoca ppi 457 ppi postotak prednje povrsine 87.43 % dodatne karakteristike kapacitivni procesor cpu apple a15 bionic apl1w07 broj jezgri cpu 6 broj jezgri gpu 5 ram 6 gb vrsta ram a lpddr4x broj kanala ram a dvokanalna frekvencija ram a 2133 mhz interna memorija 256 gb prednja kamera rezolucija fotografija 12 mp otvor blende f 2.2 rezolucija videa 3840 x 2160 pixels8.29 mp broj slicica u sekundi fps 60 fps ostalo 1080p 120 fps cinematic video stabilization straznja kamera rezolucija fotografija 12 mp otvor blende f 1.5 rezolucija videa 3840 x 2160 pixels8.29 mp broj slicica u sekundi fps 60 fps mogucnosti kamere autofocus baterija kapacitet 3095 mah,42430999,03.01.2024.,45
2,aleksa83,oglasivaca,iphone 13 pro 256gb sierra blue,Grad Zagreb,rabljeno,800,na prodaju iphone 13 pro 256gb memorije u boji sierra blue. battery health je na 88%. mobitel je kupljen 15.11.2022 u italiji. prvi vlasnik . koristen je 4 meseca. uz telefon ide sve od opreme koja je prikazana na slici adapter kabel adapter 3.5mm za slusalice tri zastitne maskice 1 nude case 2 custom kupljene u mobil foxu. telefon bez tragova koriscenja prikazano na slikama. razlog prodaje vracanje na android platformu. moguca zamena za samsung s23 256gb. srecna kupovina lp,42338105,03.01.2024.,581
3,luka130197,oglasivaca,iphone 13 pro 128gb,Grad Zagreb,rabljeno,550,iphone 13 pro 128gb graphite boja odlicno ocuvan zdravlje baterije 89% prodajem radi kupnje novog mobitela.,42432218,03.01.2024.,23
4,jluetic,oglasivaca,iphone 13 pro 256 gb graphite,Grad Zagreb,rabljeno,680,mobitel u izvrsnom stanju 10 10. od prvog dana u maskici i sa zastitnim staklom. baterija na 90%. nema niti jednu ogrebotinu. kao nov. uz mobitel stize i originalna kutija sa cijelim sadrzajem. bez zamjena. cijena fiksna.,42432057,03.01.2024.,17
5,jluetic,oglasivaca,iphone 13 pro 256 gb graphite,Grad Zagreb,rabljeno,680,mobitel u izvrsnom stanju 10 10. od prvog dana u maskici i sa zastitnim staklom. baterija na 90%. nema niti jednu ogrebotinu. kao nov. uz mobitel stize i originalna kutija sa cijelim sadrzajem. bez zamjena. cijena fiksna.,42432042,03.01.2024.,10
6,smart_8888,oglasivaca,apple iphone 13 pro 128gb sierra blue kao novi sve mreze 87% bat,Primorsko-goranska,rabljeno,570,apple iphone 13 pro 128 gb sierra blue kao novi sve mreze radi na sve mreze zdravlje baterije 87%. moze se preuzeti u rijeci ili saljem dpd om,42384366,03.01.2024.,63
7,smart_8888,oglasivaca,apple iphone 13 pro 128gb graphite top stanje oprema sve mreze 87%,Primorsko-goranska,rabljeno,570,apple iphone 13 pro 128 gb graphite top stanje s originalnom opremom radi na sve mreze zdravlje baterije 87% moze se pruzeti u rijeci ili prema dogovoru.,42201783,03.01.2024.,301
8,iconnectservis,trgovine,apple iphone 13 pro 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,659,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja plava zdravlje baterije 87% mreze otkljucan na sve mreze cijena za gotovinu 659 00 cijena za kartice na rate 780 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41590429,03.01.2024.,1315
9,jukamare,oglasivaca,apple iphone 13 pro 256gb stanje 10 10 ,Grad Zagreb,rabljeno,620,prodajem apple iphone 13 pro 256gb u stanju novog kutija oprema baterija 87%. u zg moze dostava i zamjena.,42387643,03.01.2024.,303
