,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,mark1224,oglasivaca,iphone 14 99% zdravlje baterije,Grad Zagreb,rabljeno,660,iphone 14 128gb blue garancija traje do 07 2024 stanje 10 10 kao nov zdravlje baterije 99% face id i sve ostalo radi kutija maskica 660 091 503 7140,42433024,03.01.2024.,8
1,danijela888,oglasivaca,apple iphone 14 128gb crni 5g,Grad Zagreb,rabljeno,590,prodajem apple iphone 14 128gb crna boja 5g star 1 godinu u odlicnom stanju bez ogrebotine stanje baterije 89% moguca lagana korekcija cijene za ozbiljne kupce,42335408,03.01.2024.,728
2,iMOBILE,trgovine,prodajem apple iphone 14 sve mreze garancija 6mj.,Vukovarsko-srijemska,rabljeno,670, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 128gb 97% zdravlje baterije kupljen kao slobodan uredjaj radi na sve mreze ocuvan boja midnight uz mobitel ide kutija usb kabal sim iglica garancija 6mj. racun cijena 670 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,42348804,03.01.2024.,119
3,iMOBILE,trgovine,prodajem apple iphone 14 128gb sve mreze garancija,Vukovarsko-srijemska,rabljeno,650, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 128gb 96% zdravlje baterije kupljen kao slobodan uredjaj radi na sve mreze ocuvan boja starlight uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun cijena 650 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,41997389,03.01.2024.,554
4,smart_8888,oglasivaca,apple iphone 14 128gb starlight midnight kao novi sve mreze 90%bat,Primorsko-goranska,rabljeno,580,apple iphone 14 128 gb starlight i mirnight odlicno ocuvani kao novi. cijena za jedan uredjaj zdravlje baterije starlight 90% midnight 91% rade na sve mreze. moze se pruzeti u rijeci ili prema dogovoru.,42023117,03.01.2024.,443
5,smart_8888,oglasivaca,apple iphone 14 256gb starlight kao novi racun oprema sve mreze,Primorsko-goranska,rabljeno,640,apple iphone 14 256 gb starlight kao novi s racuno radi na sve mreze zdravlje baterije 89%. moze se preuzeti u rijeci ili saljemo dpd om.,41557832,03.01.2024.,905
6,nelly35,oglasivaca,iphone 14 128,Ličko-senjska,rabljeno,630,mobitel ocuvan jos uvijek ima zastitna stakla na kameri i oba zaslona,42431033,03.01.2024.,24
7,iconnectservis,trgovine,apple iphone 14 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,570,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja zdravlje baterije 92% mreze otkljucan na sve mreze cijena za gotovinu 570 00 cijena za kartice na rate 630 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42295240,03.01.2024.,497
8,iconnectservis,trgovine,apple iphone 14 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,619,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 14 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja blue zdravlje baterije 89% mreze otkljucan na sve mreze cijena za gotovinu 619 00 cijena za kartice na rate 690 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41996713,03.01.2024.,624
9,iconnectservis,trgovine,apple iphone 14 128gb rabljeno do 36 rata zamjena akcija,Osječko-baranjska,rabljeno,619,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 14 128gb jamstvo na uredjaj jamstvo do 19.04.2024 stanje uredjaja rabljeno zdravlje baterije 95% boja midnight mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 619 00 cijena za kartice na rate 710 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40537208,03.01.2024.,1615
