,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,krivos,oglasivaca,iphone 12 64 gb,Osječko-baranjska,rabljeno,300,prodajem iphone 12 sa 64gb interne memorije. telefon je potpuno ispravan i bez ogrebotina. mobitel je od prvog dana koristen s maskicom te se takodjer na njemu nalazi kaljeno staklo. cijena ukljucuje iphone kutija sa papirima 5 maskica koje su prikazane na slikama . zdravlje baterije 78%. razlog prodaje kupljen novi telefon te je ovaj visak. ne prihvacam zamjene za vise detalja kontakt broj 095 517 2224 antonio ,43687047,23.06.2024.,154
1,pridjiblizemarkanize,oglasivaca,iphone 12 64gb crni,Grad Zagreb,rabljeno,280,prodajem navedeni uredjaj nisam zainteresiran za zamjene. ocuvan.,41315844,23.06.2024.,2350
2,davoric01,oglasivaca,mob,Istarska,rabljeno,260,iphon 12 crvena boja maksimalno ocuvan 64gb baterija 85% punjac maskica.,44217577,23.06.2024.,144
3,donn,oglasivaca,iphone 12 87 posto baterija,Koprivničko-križevačka,rabljeno,295,mobitel je star godinu i pol garancija istekla. zdravlje baterije je 87 posto. uz mob ide kutija racun original tpu maskica. cijena fiksna moze osobna dostava u koprivnicu,44030063,23.06.2024.,447
4,vedran7111974,oglasivaca,apple iphone 12 black,Varaždinska,rabljeno,280,pridaje se mobitel apple iphone 12 64gb. crni u super stanju.,43803204,22.06.2024.,142
5,Sanjin707,oglasivaca, apple iphone 12 black 64gb stanje odlicno ,Primorsko-goranska,rabljeno,279,iphone 12 black 64gb otvoren na sve mreze..stanje odlicno .. zdravlje baterije 90% sve orginalno nikad nista mjenjano kutija kabel mobitel..maskica gratis.. cijena 280eura saljem po dogovoru 0995602277,44277572,22.06.2024.,76
6,aldo40,oglasivaca,2x apple iphone 12 blue 64gb zdravlje baterije 78% na oba savrseni,Istarska,rabljeno,245,cijenkanje zadnja cijena niza cijena spustite mi cijenu... ako necete platiti oglasenu cijenu odmah zatvorite ovaj oglas i trazite dalje. u prvoj polovici 2024. kupio rabljene iphonove za sebe zenu i sestru. platio sam koliko su prodavatelji trazili i nisam trazio popust. tako i ja poslujem. tko nece kupiti po cijeni koju sam oglasio od mene nece kupiti. predmet prodaje apple iphone 12 blue 64gb zdravlje baterije 78 posto s novim prednjim kaljenim staklom apple iphone 12 blue 64gb zdravlje baterije 78 posto s novim prednjim kaljenim staklom cijene za svaki iphone 12 245 za slanje payprotectom kupac dobiva u poklon original kutiju 250 za osobno preuzimanje dodaci se dodatno placaju 5 original kutija s istim imei brojevima kao sto ima mobitel od 10 do 20 punjac vidite oglas sa sifrom 43849960 13 bijele slusalice apple earpods with lightening utor konektor nove nekoristene original apple 6 5 bijele slusalice apple earpods with lightening utor konektor koristene original apple 1 zastitna maskica po izboru kupca vidite oglase 43568965 i 43568896 1 2 naljepnice apple 1 upustva i igla za promjenu sim kartice funkcionalnost testirano u svibnju 2024. bluetooth radi wi fi radi selfie kamera radi wide kamera radi ultrawide kamera radi bljeskalica radi face id radi zvucnik radi mikrofon radi tipke za pojacavanje i stisavanje zvuka rade icloud odjavljujem svoj racun po prodaji nema nikakve tocke na ekranu. nije ostecen ekran. nije ostecen straznji dio. operativni sustav ios i sve aplikacije azurirao u svibnju 2024. zadnji put se koristio mobitelom u svibnju 2024. za surfanje,43833998,22.06.2024.,175
7,pilot22,oglasivaca,iphone 12 128 gb kupljen u t com,Krapinsko-zagorska,rabljeno,305,prodajem iphone 12 kupljen u 11 21 u hrvatskom telekomu. mobitel je u ispravnom stanju s originalnom kutijom i punjacem. mobitel prodajem jer je kupljen novi i ne upotrebljava se vise. mogu poslati i pouzecem. 091 15 30 091,42023405,22.06.2024.,895
8,mate307,oglasivaca,iphone 12,Grad Zagreb,rabljeno,250,prodajem iphone 12 4 gb rama 64 gb interne memorije. male ogrebotine na kalupu mobitela i male ogrebotine na staklu koje su jedino vidljive pod jakim svjetlom. mobitel je u savrsenom stanju 85% zdravlje baterije. maskica gratis po zelji,44263082,22.06.2024.,215
9,Vandini00,oglasivaca,iphone 12 64gb plavi,Splitsko-dalmatinska,rabljeno,260,prodajem ocuvani iphone 12 64gb u plavoj boji 78% zdravlje baterije. garancija istekla. primopredaja split i okolica.,44261688,21.06.2024.,91
10,Davor2402,oglasivaca,prodajem iphone 12 64gb crni,Grad Zagreb,rabljeno,280,prodajem ocuvani iphone 12 81% zdravlje baterije. cijelo vrijeme u maskici bez ogrebotina. razlog prodaje je kupnja novog mobitela. uz mobitel se dobiva usb kabel maskica i original kutija.,44260036,21.06.2024.,57
11,Zalagaonica sesvete,trgovine,iphone 12 64 gb baterija 85 % u trgovini,Grad Zagreb,rabljeno,219,iphone 12 64 gb boja black baterija 85 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionicasesvete otkup mobitela,42054497,21.06.2024.,4016
12,Tu_Za_Vas,oglasivaca,apple iphone 12 128gb purple ljubicasti kao novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,515,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 128gb 128 gb purple ljubicasta boja ljubicasti .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37996253,21.06.2024.,1730
13,Tu_Za_Vas,oglasivaca,apple iphone 12 64gb blue plavi kao novoo garancija 64 gb,Dubrovačko-neretvanska,rabljeno,465,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 64gb 64 gb blue plava boja plavi .. mobitel je kratko koristen u super stanju i sa svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mrezee.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37996262,21.06.2024.,1138
14,Tu_Za_Vas,oglasivaca,apple iphone 12 64gb white bijeli kao novoo garancija 64 gb,Dubrovačko-neretvanska,rabljeno,465,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 64gb 64 gb white bijela boja bijeli .. mobitel je kratko koristen u super stanju i sa svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37996254,21.06.2024.,1292
15,donuzi123,oglasivaca,iphone 12 64gb,Vukovarsko-srijemska,rabljeno,240,zdravlje baterije 80% bez ostecenja ispravan kutija papiri punjac. nije fixno ,43835059,20.06.2024.,280
16,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 12 64gb blue plavi sva oprema garancija baterija 91% ,Splitsko-dalmatinska,rabljeno,464, sve na jednom mjestu mixshop prodaje se apple iphone 12 64gb mobitel 6.1 inca display 4k kamera 64 gb interna memorija 2815mah baterija koristen mobitel sitni tragovi koristenja zdravlje baterije 91% blue plava boja originalna oprema tvornicki otkljucan na sve mreze garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine,36512841,20.06.2024.,1286
17,lubabeeng,oglasivaca,iphone 12,Grad Zagreb,rabljeno,240,prodajem iphone 12 koristen 2 godine u odlicnom stanju kao nov bez ogrebotina i ostecenja sve je ispravno radi savrseno. prodajem samo zbog kupnje novog iphone inace ga nebih prodavala.,43672424,20.06.2024.,558
18,fran276,oglasivaca,iphone 12 128gb odlican,Grad Zagreb,rabljeno,260,prodaje se iphone 12 128gb mobitel je u super stanju. minimalni tragovi koristenja. od pocetka u maskici. bez ikakvih ostecenja ili kvarova. radi brzo bez ikakvog usporavanja. potpuno otkljucan i resetiran. baterija 85% jos uvijek bez problema izdrzi cijeli dan. uz mobitel jos dobivate kaljeno staklo maskicu punjac i kabel type c,44219859,19.06.2024.,340
