,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Circe_Gr33k,oglasivaca,iphone 14 128gb baterija 92%,Koprivničko-križevačka,rabljeno,600,koprivnica. zdravlje baterije 92%. kutija usb kabel. ocuvan ispravan.,44283201,23.06.2024.,10
1,tpavlo11,oglasivaca,iphone 14 128 light pink,Zagrebačka,rabljeno,380,prodaje se iphone 14 128 light pink dvije godine star malo koristen. baterija 87% vidljivi mali tragovi koristenja. ispravljac i kabel 3m u kompletu. samo gotovina. preuzimanje zagreb i okolica,44282667,23.06.2024.,88
2,njuskam888,oglasivaca,iphone 14 bijeli garancija do kraja godine,Grad Zagreb,rabljeno,500,iphone 14 128gb boja starlight. kupljen 27.12.2022. ocuvan bez crtice pod maskom i kaljenim staklom i onim za kamere od prvoga dana. baterija je na 88%. uz mobitel dobivate i punjac. ne saljem samo osobna primpredaja u zagrebu. 0919220147,44282641,23.06.2024.,62
3,Rijeka-R9,oglasivaca,iphone 14 128gb black jos preko 4mj garancije ,Primorsko-goranska,rabljeno,479,sve radi sve potpuno ispravno kratko koristen ali bez kaljenog pa ima tragova koristenja od dzepa sitnih crtica nista strasno i da utjece na nesto baterija 97% garancije jos preko 4 mj i realno zbog navedenog cijena niza u odnosu na ostale. kvalitetnija prozirna maskica gratis ,44201367,23.06.2024.,241
4,Vvalic10000,oglasivaca,iphone 14 128gb novo garancija 6mj ,Grad Zagreb,rabljeno,520,iphone 14 128gb u stanju novog sva oprema garancija jos pola godine baterija na 98 posto zdravlja mobitel je gotovo ne koristen na sve mreze otkljucan. odlican kao nov tvornicko stanje 0919821069,40578806,23.06.2024.,1086
5,Ana_mm,oglasivaca,iphone 14 256gb midnight stanje 10 10 baterija 99% gar 22.9.24 ,Splitsko-dalmatinska,rabljeno,650,iphone 14 256gb midnight stanje 10 10 radi na sve mreze sva oprema racun garancija do 22.9.24 zdravlje baterije 99% 650 0917896654,43917485,23.06.2024.,370
6,nepi96_,oglasivaca,iphone 14 128gb,Varaždinska,rabljeno,500,96 posto baterije ne ostecen..racun plus kutija kupljen u 7 mjesecu prosle godine,44280189,23.06.2024.,43
7,rango12,oglasivaca,iphone 14 128gb crna boja top stanje gratis punjac ,Splitsko-dalmatinska,rabljeno,570,na prodaju iphone 14 od 128gb. mob je super ocuvan stalno nosen u maskici a na ekranu ima kaljeno staklo garancia istekla. zdravlje baterija na 87% radi na sve mreze. crna boja. poklon punjac i maskica ,44277244,22.06.2024.,43
8,mark1224,oglasivaca,iphone 14 256gb,Grad Zagreb,rabljeno,550,iphone 14 256gb midnight stanje dobro zdravlje baterije 88% face id i sve ostalo radi nikad nista mijenjano dolazi s kutijom 550 091 503 7140,44052996,22.06.2024.,1702
9,kresimir_0011,oglasivaca,iphone 14,Zagrebačka,rabljeno,400,vidljivi znakovi koristenja stanje 8 10,44276130,22.06.2024.,177
10,para9,oglasivaca,iphone 14 red 128gb,Primorsko-goranska,rabljeno,500,prodajem iphone 14 crveni jamstvo isteklo rabljen ali kao nov baterija zdrava ,43096787,22.06.2024.,301
11,Anamaric2,oglasivaca,iphone 14 blue 128gb,Zadarska,rabljeno,600,prodajem iphone 14 blue 128gb zdravlje baterije 90%. uredaj bez i jedne ogrebotine kao nov.,44275314,22.06.2024.,78
12,098798613,oglasivaca,iphone 14 original pakiranje,Sisačko-moslavačka,rabljeno,7,dostava do zg,43680814,21.06.2024.,139
