,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Metju,oglasivaca,iphone 11 pro space gray 64gb odlicno stanje,Varaždinska,rabljeno,310,na prodaju je iphone 11 pro 64 gb space gray sa 88% zdravljem baterije mobitel je u odlicnom stanju sa minimalnim tragovima koristenja sa dodatnom naljepnicom protiv zracenja bez ogrebotina ili tehnickih nedostataka. dolazi u orginalnoj ambalazi punjac i slusalice. sve u potpunosti ispravno i funkcionalno poklon 2 zastitne maske rabljene .,43317220,23.06.2024.,234
1,mihaa83,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,230,nema ostecenja sve radi na njemu osim face id a baterija je nova promijenjena prije mjesec dana. uz mobitel idu apple slusalice kutija i svi papiri original apple magnetna maskica i jos 3 maskice. 64gb,44281800,23.06.2024.,52
2,matijasimunovic1,oglasivaca,iphone 11 pro grey,Bjelovarsko-bilogorska,rabljeno,300,prodajem iphone 11 pro grey u odlicnom stanju sa zastitnom maskicom zdravlje baterije 74 posto cjena 300eura kontakt 0959235439 moze zamjena za razno skuter tomos motocikl bicikl mobitel razno ponude slati na watsapp,42767569,22.06.2024.,338
3,ZvekicaZg,oglasivaca,mobitel,Grad Zagreb,rabljeno,300,prodajem iphone 11 pro 64 g kao nov stanje 10 10 zdravlje baterije 84%,44260209,21.06.2024.,71
4,iconnectservis,trgovine,apple iphone 11 pro 256gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,339,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 11 pro 256gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 84% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 339 00 cijena za kartice na rate 380 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com,43313734,21.06.2024.,633
5,eltrondd,oglasivaca,iphone 11 pro 256gb gold stanje ko novo sve mreze hr racun dostava,Grad Zagreb,rabljeno,340,iphone 11 pro 256gb gold mobitel doslovce ko novi kupljen kao izlozbeni model koristen krace razdoblje hr racun tvornicki odklj na sve mreze dolazi sa brzim punjacem moguca dostava 0996707567,44134700,20.06.2024.,712
6,eltrondd,oglasivaca,iphone 11 pro 64gb 95% baterija sve mreze dostava,Grad Zagreb,rabljeno,290,iphone 11 pro 64gb gray mobitel ko novi tvornicki odklj na sve mreze kupljen u t comu 95% batetija dolazi sa brzim punjacem moguca dostava 0996707567,41523155,20.06.2024.,6561
7,marki26,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,300,iphone 11 pro 64gb ocuvan sa kutijom original. otvoren na sve mreze i cist icloud. baterija super drzi i zdravlje je na 80%. sve original i nikada nista mjenjano. zvati na 099 7600 917,44219626,19.06.2024.,270
8,Ivanx0,oglasivaca,iphone 11 pro space gray 64gb,Grad Zagreb,rabljeno,250,prodajem navedeni mobitel u vrlo dobrom stanju vidljivi sitni tragovi od svakodnevnog koristenja. dolazi sa svime na slikama. zdravlje baterije 84%. mobitel moguce pogledati u zagrebu a po dogovoru i u slatini.,44218318,19.06.2024.,269
9,Marta2003,oglasivaca,iphone 11 pro 256gb,Osječko-baranjska,rabljeno,260,prodajemo iphone 11pro 246gb u jako dobrom stanju. ocuvan i odlicnih performansi. kapacitet baterije je 87%.,43670034,19.06.2024.,236
10,ficho777,oglasivaca,iphone 11 pro 64gb sivi,Grad Zagreb,rabljeno,210,prodajem iphone 11 pro 64gb sivi u odlicnom stanju. uz uredjaj dolazi original kabel nema kutije. na uredjaju ne radi faceid,43463748,19.06.2024.,1551
11,pakzee14,oglasivaca,prodajem iphone 11 pro 64gb midnight green,Zagrebačka,rabljeno,250,prodajem iphone 11 pro vidljivi tragovi koristenja na ekranu ali sve radi savrseno. straznja strana potpuno ocuvana doslovno kao nova uz mobitel dolaze original kutija i papiri original slusalice i original kabel za punjac te takoder jos jedan dodatan kabel usb to lighting port mobitel dolazi bez adaptera za punjenje,43274412,19.06.2024.,1124
12,antoine993,oglasivaca,iphone 11 pro 256gb space grey,Splitsko-dalmatinska,rabljeno,300,uredjaj je kupljen kod servisera za mobitele zbog cega na zalost ne dolazi u originalnom pakiranju ni sa racunom. bio mu je potreban novi ekran sto je prvom vlasniku bilo preskupo pa je u takvom stanju otkupljen. novi ekran po mom dosadasnjem iskustvu radi kao originalni. na uredjaju sve radi izvana je kao nov. uz njega saljem masku i punjac. tel whatsapp 0989288111,44214339,19.06.2024.,120
13,-Matek-,oglasivaca,iphone 11 pro 256gb,Varaždinska,rabljeno,290,iphone 11 pro model 256gb zamjenjena baterija osobno preuzimanje zamjena za google pixel 7 8,43540902,17.06.2024.,283
14,Dulence936,oglasivaca,iphone 11 pro,Primorsko-goranska,rabljeno,200,besprekoran stanje 10 10,44093423,17.06.2024.,239
15,nkudelic,oglasivaca,iphone 11 pro,Varaždinska,rabljeno,280,u izvrsnom stanju bez ostecenja od pocetka u zastitnoj masici sa zastitnim staklom.,42715883,17.06.2024.,356
16,PernarJ,oglasivaca,iphone 11 pro 95% baterija kao nov,Grad Zagreb,rabljeno,300,kao nov 64 gb memorije u odlicnom stanju bez ogrebotine cuvan od prvog dana u maskici i kaljenom staklu baterija 95% dolazi sa original slusalicama punjacem dva nova kaljena stakla i dvije maskice,44144451,15.06.2024.,528
17,ivka2013,oglasivaca,iphone max pro 11 max,Grad Zagreb,rabljeno,179,u dobrom stanju baterija 75% i zaslon nije original ali sve radi dobro,43536751,15.06.2024.,1253
18,dano350,oglasivaca,iphone 11 pro airpods pro,Požeško-slavonska,rabljeno,350,prodajem iphone 11 pro 64 gb i slusalice airpods pro oboje ocuvani. na slusalicama ne radi ponistavanje buke. oboje za 350 ali mozemo se dogovoriti. kontakt broj 0993802803 wapp poruke pozivi . moguc pregled uredaja u zagrebu i pozegi.,44137355,15.06.2024.,150
19,zizuxe96,oglasivaca,iphone 11 pro 64gb space gray kao novo,Karlovačka,rabljeno,280,telefon je u perfektnom stanju bez najmanje packice. sve na njemu radi true tone face id kamere zvucnici . zdravlje baterije je 76% i drzi dobro sim i icloud free. sve originalno na telefonu nikad nista mjenjano. uz njega dodje kutija kabal maskica te papiri. na obostrano zadovoljstvo najbolje je da telefon preuzmete licno. dodjete do mene ili se nadjemo negdje probate i nosite. takodjer nudim mogucnost moje licne dostave na adresu po dogovoru ili saljem brzom postom dozvoljeno otvaranje pregled paketa prije placanja . moze zamjena samo za drugi iphone u zamjeni druga cijena. za sva pitanja pp..,44126275,14.06.2024.,69
20,Miska_11,oglasivaca,apple iphone 11 pro,Istarska,rabljeno,200,mobitel je u dobrom stanju. zna se desiti da napise koje slovo sam te bi moj savjet bio da se ode samo malo pricvrstiti ekran iz razloga jer je zamjenjen. zdravlje baterije je na 72%. uz njega dobijete i maskicu,41010660,11.06.2024.,1590
21,tomiccc,oglasivaca,iphone 11 pro 64gb garancija 90% baterija osijek zagreb,Osječko-baranjska,rabljeno,240,odlicno stanje nekoliko sitnih ogrebotina. garancija do 15 07 otkljucan na sve mreze bez zamjena kontakt preko njuskala svi originalni dijelovi sve funkcionira moze se izvrtiti software za to. razlog prodaje je jer je supruga kupila novi mobitel. mogu priloziti racun takodjer.,43723709,10.06.2024.,365
22,budg1,oglasivaca,iphone 11 pro 256gb,Grad Zagreb,rabljeno,249,mobitel je u stanju kao nov nema tragova koristenja nije razbijen ima zastitno staklo i baterija je na 83% i icloud je odkljucan. moguca zamjena za iphone 12 pa na vise,44062277,09.06.2024.,1030
