,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,a091lex,oglasivaca,iphone 13 128gb,Osječko-baranjska,rabljeno,380,iphone 13 u dobrom stanju 10 10 sve radi savrseno baterija 87% maska novo kaljeno staklo,44218600,23.06.2024.,390
1,domagojmi,oglasivaca,iphone 13 i apple watch 9 45,Grad Zagreb,rabljeno,900,sve pod garancijom sat kupljen prije 7 dana moguca zamjena za samsung s24,44153476,23.06.2024.,542
2,domagojmi,oglasivaca,iphone 13,Grad Zagreb,rabljeno,500,garancija i racun u super stanju,44153756,23.06.2024.,538
3,mataija88,oglasivaca,iphone 13 128 gb starlight,Virovitičko-podravska,rabljeno,450,prodajem iphone 13 starlight 128gb baterija 92% mobitel je star godinu dana i ima jos 1 g garancije. stanje 10 10 samo osobno preuzimanje 0953666235,44280799,23.06.2024.,97
4,praha_409,oglasivaca,iphone 13 green 128gb ,Osječko-baranjska,rabljeno,499,prodajem iphone 13 green 128gb bez ostecenja i ogrebotina otkljucan na sve mreze original kutija i sve sto ide u njoj punjac nikad koristen maskice iskljucivo prodaja,43568258,23.06.2024.,475
5,tomi396,oglasivaca,iphone 13 128gb crni,Koprivničko-križevačka,rabljeno,400,prodajem iphone 13 128gb mobitel maksimalno sacuvan od prvog dana u maskici i ima kaljeno staklo uz mobitel poklanjam maskicu i 2 kaljena stakla zdravlje baterije 89% uz mobitel dajem racun i kutiju te original kabel za punjenje. poslati poruku na whatsapp na broj 0994494704,44279955,23.06.2024.,71
6,Josipjosipn7,oglasivaca,iphone 13 black 128 gb moze zamjena,Grad Zagreb,rabljeno,349,mobitel je u odlicnom stanju kao novi je crne boje 128 gb zdravlje baterije 86% na mobitelu novi ekran i kamera sve normalno radi kutija i oprema cijena 349 moze zamjena zvati na 0916054662,44068476,22.06.2024.,1623
7,rango12,oglasivaca,iphone 13 128gb top stanje plava boja gratis punjac ,Splitsko-dalmatinska,rabljeno,430,na prodaju iphone 13 od 128gb. mobitel super ocuvan stalno nosen u maskici. garancije istekla. baterija na 87% radi na sve mreze. plava boja. poklon maskica i punjac ,44277225,22.06.2024.,42
8,nicolclaudiacota,oglasivaca,prodajem iphone 13,Grad Zagreb,rabljeno,250,prodajem iphone 13 mobitel radi funkcionalan i sve radi normalno face id icloud otkljucan ... ali je mobitel zakljucan na kanadasku mrezu i ne prima hrv karticu poklanjam uz njega jos jedan mobitel na koji se moze telefonirati . mobitel norm radi samo je to jedini problem moze i za djelove za ozb kupce moze se korigirati cjena samo wapp na 091 953 5364,44276788,22.06.2024.,153
9,Metallica75,oglasivaca,iphone 13 512gb,Zagrebačka,rabljeno,650,prodajem iphone 13 kao nov u odlicnom stanju.stanje baterije je na 100%.od prvog dana zastitno staklo i maskica.,44276453,22.06.2024.,120
10,tomi396,oglasivaca,iphone 13 128gb,Koprivničko-križevačka,rabljeno,400,prodajem iphone 13 128gb mobitel maksimalno sacuvan od prvog dana u maskici i ima kaljeno staklo uz mobitel poklanjam maskicu i 2 kaljena stakla zdravlje baterije 89% uz mobitel dajem racun i kutiju te original kabel za punjenje. poslati poruku na whatsapp na broj 0994494704,44275953,22.06.2024.,72
11,mark1224,oglasivaca,iphone 13 90% zdravlje baterije,Grad Zagreb,rabljeno,420,iphone 13 128gb starlight stanje 10 10 zdravlje baterije 90% face id i sve ostalo radi nikad nista mijenjano kutija 420 091 503 7140,44275166,22.06.2024.,154
12,gala_star,oglasivaca,iphone 13 256 gb,Grad Zagreb,rabljeno,450,prodajem apple iphone 13 256gb 93% zdravlje baterije mobitel je kao nov malo koristen sve radi perfektno uz mobitel ide kutija kabal i maskica bez zamjena cijena je fiksna,44274944,22.06.2024.,138
13,antonia19501,oglasivaca,apple iphone 13 plavi 128gb,Splitsko-dalmatinska,rabljeno,500,zdravlje baterije 89% kao nov nosen u zastitnoj maski sa zastitnim staklom bez friza star godinu ipo,43221465,21.06.2024.,315
14,HAlen123,oglasivaca,iphone 13 256gb,Varaždinska,rabljeno,400,iphone 13 256gb star 2 god.,44258730,21.06.2024.,90
15,kovacto,oglasivaca,iphone 13 128gb midnight kao nov,Grad Zagreb,rabljeno,410,iphone 13 128gb midnight. u odlicnom stanju bez ogrebotina kao nov. zdravlje baterije je 88%. uz mob ide punjac slusalice i 4 maskice.,44083149,21.06.2024.,1230
16,backspeed,oglasivaca,iphone 13 moguca zamjena,Sisačko-moslavačka,rabljeno,400,iphone 13 starlight odlicno stanje ocuvan 128 gb baterija 88 % komplet kutija i maskica ps. dostupan sam u zagrebu na viberu what s app u telegramu ,44257190,21.06.2024.,140
17,Alex050508,oglasivaca,iphone 13,Istarska,rabljeno,500,iphone 13 90% battery life mobitel kao nov radi sve odlicno,43850487,20.06.2024.,202
18,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup,trgovine,iphone 13 256gb r1 rate ,Grad Zagreb,rabljeno,450,prodajemo iphone 13 128gb. uredjaj je u odlicnom stanju bez tragova koristenja uredjaj ne posjeduje racun i garanciju. uredjaj dolazi u original kutiji bez kabla za punjenje zdravlje baterije 99% boja midnight predmet mozete pogledati u nasoj trgovini u ilici 235. mogucnost placanja na rate pbz maestro visa mastecard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja. sifra artikla c26745,44223649,20.06.2024.,281
19,elena63829,oglasivaca,iphone 13 128 gb,Zagrebačka,rabljeno,350,prodajem apple iphone 13 128 gb bijeli. kupljen 2022. u istylu. uz uredjaj dolaze kutija i kabel. zdravlje baterije je 85%. na uredjaju je sve ispravno i stanje uredjaja je odlicno.,44223436,20.06.2024.,343
