,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,zovime,oglasivaca,iphone 12 pro 128gb graphite 10 10 kao novi,Grad Zagreb,rabljeno,430,prodajem iphone 12 pro o 128 gb memorije u tamnoj crne boje. mobiteli u savrsenom stanju bez i najmanjeg traga koristenja kao sto se moze vidjeti na slikama uredjaja. uredjaj je star dvije godine zdravlje baterije moj na 86% kapaciteta. moguce je svaka provjera uredjaja.,41198009,27.12.2023.,1266
1,igor23000,oglasivaca,iphone 12pro 256 gb,Zadarska,rabljeno,350,kupljen 11 2020. baterija 83%. stanje dobro na ekranu vidljiva tanka zelena vertikalna linija ne smeta za rad na mobitelu. opcija je jedino zamijeniti ekran. kutija kabel za punjenje. jedna rabljena maskica na mobitelu jedna zapakirana ide uz mobitel. molim bez zamjena.,39583220,27.12.2023.,709
2,Reso-pu,oglasivaca,iphone 12 pro,Istarska,rabljeno,480,iphone 12 pro 128gb ocuvan kutija racun garancija istekla.,42383736,27.12.2023.,9
3,06111987,oglasivaca,iphone 12 pro,Splitsko-dalmatinska,rabljeno,500,stanje 10 10 na sve mreze kutija i sve sta ide 128g bat 85% za kes nije fixno ,42383293,27.12.2023.,8
4,Sanjin707,oglasivaca, iphone 12 pro 256gb odlicno stanje,Primorsko-goranska,rabljeno,430,iphone 12 pro 256gb stanje je 9.5 10 jer je rabljen.. tvornicki na sve mreze.. zdravlje baterije 87% kutija kabel mob maskica.. cijena 430 eura fixno 0995602277,42241353,27.12.2023.,241
5,x3m40d,oglasivaca,iphone 12 pro 128gb graphite baterija 100% hr jamstvo dostava zamjena,Grad Zagreb,rabljeno,560,aparat koristen 3 tjedna hr racun jamstvo 9 2024. baterija zdravlje 100% gratis adapter izlozbeni model boja graphite moguca zamjena za jeftiniji ili skuplji mobitel moguca dostava rh pokreni najavljeno 13. listopada 2020 status dostupno. objavljeno 2020. 23. listopada tijelo dimenzije 146 7 x 71 5 x 7 4 mm 5 78 x 2 81 x 0 29 in tezina 189 g 6 67 oz izgraditi staklena prednja strana corning made staklo staklena straznja strana corning made staklo okvir od nehrdjajuceg celika sim nano sim i esim ili dual sim nano sim dual stand by za kinu ip68 otporan na prasinu vodu do 6m za 30 min apple pay visa mastercard amex certificirani prikaz tip super retina xdr oled hdr10 dolby vision 800 nita hbm 1200 nita vrsno velicina 6 1 inca 90 2 cm 2 86 0% omjer zaslona i tijela rezolucija 1170 x 2532 piksela omjer 19 5 9 460 ppi gustoca zastita ceramic shield staklo platforma os ios 14.1 nadogradiv na ios 17 cipset apple a14 bionic 5 nm cpu sestojezgreni 2x3 1 ghz firestorm 4x1 8 ghz icestorm gpu apple gpu 4 jezgrena grafika memorija utor za karticu ne interni 128 gb 6 gb ram a 256 gb 6 gb ram a 512 gb 6 gb ram a nvme glavna kamera utrostruciti 12 mp f 1.6 26 mm siroko 1.4 m dual pixel pdaf ois 12 mp f 2.0 52 mm telefoto 1 3.4 1.0 m pdaf ois 2x opticki zoom 12 mp f 2.4 13 mm 120 ultrasiroki 1 3.6 tof 3d lidar skener dubina znacajke dual led dvotonska bljeskalica hdr foto panorama video 4k 24 30 60fps 1080p 30 60 120 240fps 10 bit hdr dolby vision hdr do 60fps snimanje stereo zvuka. selfie kamera singl 12 mp f 2.2 23 mm siroko 1 3.6 sl 3d senzor dubine biometrijski znacajke hdr video 4k 24 30 60fps 1080p 30 60 120fps ziro eis zvuk zvucnik da sa stereo zvucnicima 3 5 mm uticnica ne komunikacije wlan wi fi 802.11 a b g n ac 6 dvopojasni pristupna tocka bluetooth 5.0 a2dp le pozicioniranje gps glonass galileo qzss nfc da radio ne usb lightning usb 2.0 znacajke senzori face id akcelerometar ziroskop blizina kompas barometar ultra wideband uwb podrska baterija tip li ion 2815 mah ne moze se ukloniti 10 78 wh punjenje zicani pd2.0 50% za 30 min reklamirano 15 w bezicno magsafe 7 5 w bezicno qi razno boje srebrna grafitna zlatna pacificko plava modeli a2407 a2341 a2406 a2408 iphone13 3 sar eu 0 99 w kg glava 0 99 w kg tijelo cijena 539 00 512 00 479 00 testovi izvodjenje antutu 596244 v8 geekbench 4056 v5.1 gfxbench 58 fps es 3.1 na zaslonu prikaz omjer kontrasta beskonacan nominalno fotoaparat fotografija video zvucnik 24 2 lufs vrlo dobro zivot baterije ocjena izdrzljivosti 81h moguca zamjena,41569326,27.12.2023.,701
6,pitroid7,oglasivaca,iphone 12 pro 128gb graphite 2 maskica kao novo racun jamstvo ,Grad Zagreb,rabljeno,419,iphone 12 pro 128gb graphite mobitel je u doslovno besprijekornom stanju pogledajte sve fotografije u galeriji od prvog dana u maskici i jos uvijek sa kaljenim staklom. sve originalno i tvornicki. 2 maskice na poklon kutija kompletna kabel radi na sve mreze preuzimanje u zagrebu 0923875559,42355523,27.12.2023.,226
7,sek,oglasivaca,iphone 12 pro 256 gb pacific blue,Osječko-baranjska,rabljeno,530,iphone 12 pro 256 gb 87% baterija pacific blue. u odlicnom stanju stanje 10 10 od prvog dana u maskici i zastitnom staklu. uz mobitel ide kutija kabel za punjenje spigen zastitna maskica i staklo 1 zastitni staklo dodatno. molim bez ponuda za zamjene.,42072276,27.12.2023.,189
8,special4ces,oglasivaca,iphone 12 pro 128gb,Osječko-baranjska,rabljeno,390,iphone 12 pro 128gb kupljen u ht u. zdravlje baterije 87% mobitel u stanju 10 10 bez ogrebotine 0994957176,42381950,27.12.2023.,27
9,iMOBILE,trgovine, prodajem apple iphone 12 pro sve mreze garancija ,Vukovarsko-srijemska,rabljeno,520, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 12 pro kupljen kao slobodan uredjaj 86% zdravlje baterije radi na sve mreze graphite boja ocuvan uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun ne saljem tiskom cijena 520 00 3.917 94kn opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,42132324,27.12.2023.,266
