,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Debeljak100,oglasivaca,iphone 13 pro 128 gb,Koprivničko-križevačka,rabljeno,550,iphone 13 pro na prodaju bez zamijena od prvog dana u maskama i sa zastitnim staklom bez ogrebotina star 26 mjeseci,42383850,27.12.2023.,17
1,gremlini,oglasivaca,iphone 13,Grad Zagreb,rabljeno,500,pod garancijom jos 8 mjeseci. zdravlje baterije 86% zvati iskljucivo na mobitel ,42383807,27.12.2023.,11
2,galic192,oglasivaca,iphone 13 pro max sierra blue,Osječko-baranjska,rabljeno,750,iphone 13 pro max 128gb sierra blue u savrsenom stanju 10 10. bez vidljivih tragova koristenja nikakvih problema pri koristenju. tvornicki otvoren na sve mreze face id radi zdravlje baterije 85% maskica originalna kutija i kabel za punjenje ukljuceni u cijenu. dolazi sa zastitnim kaljenim staklom. star 2 godine,42383604,27.12.2023.,10
3,gwnp1,oglasivaca,iphone 13,Šibensko-kninska,rabljeno,500,prodajem iphone 13 128gb plavi bez ogrebotine baterija 87% dobije se kutija punjac i dvi maskice,42383537,27.12.2023.,9
4,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 13 128gb blue rabljen kap bat. 91% ,Istarska,rabljeno,399,apple iphone 13 128gb blue rabljen kap bat. 91% detaljni opis artikla dostupan na nasem webshop u https ab mobiteli.com products apple iphone 13 128gb blue rabljen kap bat 91 variant 47489612185943,42383179,27.12.2023.,19
5,iconnectservis,trgovine,apple iphone 13 256gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,559,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 256gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja crvena zdravlje baterije 85% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 559 00 cijena za kartice na rate 660 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42106655,27.12.2023.,317
6,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2297,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 88% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz erste zagrebacke i american express banke do 12 rata te diners do 36 rata. u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim uredjajima.,36604385,27.12.2023.,536
7,Boka80,oglasivaca,iphone 13 apple watch 4 44 mm,Grad Zagreb,rabljeno,500,prodajem crveni iphone 13 i uz njega apple watch serija 4 44 mm veci model prodaje se iskljucivo u kompletu iphone je u odlicnom stanju bez ostecenja od prvog dana ima maskicu i zastitno staklo . baterija na 89%. uz njega dobijate apple watch 4 44 mm crni s dvije narukvice razlicite velicine. cijena za oboje 500 fixno i iskljucivo u kompletu molim vas nemojte me zvati i nuditi mi zamjene ili kupovine samo sata ili samo mobitela.,42382627,27.12.2023.,29
8,mark1224,oglasivaca,iphone 13 93% zdravlje baterije,Grad Zagreb,rabljeno,480,iphone 13 128gb stanje odlicno bez crtice na ekranu zdravlje baterije 93% face id i sve ostalo radi dolazi uz kutiju 480 ,42382511,27.12.2023.,5
9,xyxy-zadar,oglasivaca,prodajem iphone 13 vrhunsko stanje,Zadarska,rabljeno,440,prodajem iphone 13 128gb plave boje minimalni tragovi koristenja star tocno 24mjeseca. zdravlje baterije na 88% traje odlicno gasi se tek nakon par minuta na 1% baterije. u vrhunskom stanju od prvog dana u zastitnoj masci i sa zastitnim staklom. prodaje se samo jer je kupljen novi. uz njega dolazi original pakiranje kabel nikad koristen bez ikakvih zamjena.,42234726,27.12.2023.,375
10,medeni20,oglasivaca,iphone 13 128gb crveni i plavi moguce zamjene,Splitsko-dalmatinska,rabljeno,540,540 mob su ocuvani garancija istekla zdravlje baterije 87% gratis punjac i maskica ako je zamjena ne dajem punjac preuzimanje split solin kastela sinj i okolica info 0912754444 ne odgovaram na njuskalo poruke,42239962,27.12.2023.,119
11,pitroid7,oglasivaca,iphone 13 256gb product red savrseno stanje punjac racun ,Grad Zagreb,rabljeno,519,iphone 13 256gb crvene boje savrseno ocuvan u mint stanju pogledajte fotke originalna baterija na 89% uz uredjaj ide i originalna kutija i hr racun i jamstveni list. radi na sve mreze punjac na poklon preuzimanje osobno u zagrebu 0923875559,42270145,27.12.2023.,188
12,blueboy,oglasivaca,iphone 13 128gb,Grad Zagreb,rabljeno,500,prodajem iphone 13 128 gb dvije godine star cijelo vrijeme u zastitnoj maskici baterija na 92%,42201894,27.12.2023.,272
13,iconnectservis,trgovine,apple iphone 13 128gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,549,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 128gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno boja midnight zdravlje baterije 86% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 549 00 cijena za kartice na rate 580 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41928606,27.12.2023.,158
14,iconnectservis,trgovine,apple iphone 13 256gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,559,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 256gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja midnight zdravlje baterije 87% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 559 00 cijena za kartice na rate 660 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40552126,27.12.2023.,1088
15,SaraPaligoric,oglasivaca,prodajem iphone 13 128 gb 500 ,Splitsko-dalmatinska,rabljeno,500,prodajem iphone 13 128 gb. mobitel nema niti jedno ostecenje od prvog dana je bio u silikonskoj maskici koju poklanjam uz njega . uz mobitel ide apple lightning to usb cable original pakiranje. zdravlje baterije je 91%.,42012655,27.12.2023.,337
16,gudacc,oglasivaca,iphone 13 128gb plavi,Primorsko-goranska,rabljeno,450,iphone 13 u orginal pakiranju sa orginal sadrzajem. u odlicnom stanju. kupljen u a1 u mjesecu kada je izasao. zdravlje baterije 88%. izdrzi bez problema cijeli dan. sa njim dolazi dajem usb c na lightning kabel 3 maskice sa slike.,42152277,27.12.2023.,123
17,chanby,oglasivaca,iphone 13 za dijelove,Grad Zagreb,rabljeno,150,neispravan za djelove,42379174,27.12.2023.,24
18,nenadcvok5,oglasivaca,iphone 13,Zagrebačka,rabljeno,430,iphone 13 128gb star dvije godine kupljen u t comu,42374156,27.12.2023.,49
19,DUMA999,oglasivaca,iphone 13 128gb crni midnight,Grad Zagreb,rabljeno,430,prodajem iphone 13 128gb crni midnight mobitel je ucuvan u odlicnom stanju. cijelo vrijeme je koristen u kvalitetnom coveru.mobitel je u originalnoj kutiji te dajem punjac fast charger originalne slusalice cellularline cover silikonski s bocnim ucvrscenjem crveni battery health je na 85% dajem i 2 dugacka kabela usb a lightning 2m 1 usb c lightning za novije automobile i jedan kraci usb a lightning 1.2m koji je neotvoren. mobitel je star 2 godine i vise nije u jamstvu. mobitel je iskljucivo na prodaju zamjene su iskljucene. primopredaja moguca na podrucju zagreba.,42182394,27.12.2023.,1475
20,smart_8888,oglasivaca,apple iphone 13 128gb midnight kao novi oprema sve mreze,Primorsko-goranska,rabljeno,490,apple iphone 13 128gb midnight kao novi s opremom zdravlje baterije 86% radi na sve mreze. moze se pruzeti u rijeci ili saljem dpd om.,42256030,27.12.2023.,124
21,smart_8888,oglasivaca,apple iphone 13 128gb starlight kao novi oprema sve mreze,Primorsko-goranska,rabljeno,490,apple iphone 13 138 gb starlight kao novi zdravlje baterije 90% cijena za jedan uredjaj. moze se pruzeti u rijeci.,42052007,27.12.2023.,362
22,Smart Doctor,trgovine,apple iphone 13 256 gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,600,uredjaj apple iphone 13 256 gb stanje uredjaja rabljeno jamstvo na uredjaj 3 mj. baterija 84% pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 600 00 cijena za kartice 660 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija smart doctor servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste diners do 36 rata visa premium do 12 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41890631,27.12.2023.,295
