,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,stiklic,oglasivaca,iphone 12 64gb crni,Istarska,rabljeno,390,u izvrsnom stanju nikad koristen bez maskice i zastitnog stakla zdravlje baterije 85% prvi vlasnik u potpunosti ispravan,42383519,27.12.2023.,9
1,Alpha servis,trgovine,appl iphone 12 64gb rabljeno rate zamjena 2295,Osječko-baranjska,rabljeno,370,uredjaj apple iphone 12 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje . pisana garancija uz svaki uredjaj zdravlje baterije 88% mreze slobodan uredjaj cijena za gotovinu 370 00 cijena za kartice 410 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz zagrebacka i american express do 12 rata diners do 36 rata erste do 12 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,42382888,27.12.2023.,17
2,wizzoman,oglasivaca,iphone 12 128 gb,Grad Zagreb,rabljeno,340,iphone 12 128 gb u odlicnom stanju zdravlje baterije 85 % sve radi kao prvog dana mobitel dolazi s kutijom bez zamjena,42382598,27.12.2023.,22
3,Seso81,oglasivaca,i phone 12 64gb,Grad Zagreb,rabljeno,380,prodaj se i phone 12 savrseno stanje od prvog dana kaljeno staklo i maskica stavljeno na isti uz mobitel kabel i kutija zdravlje baterije 91% 380 eura,42369111,27.12.2023.,59
4,Jaksa74,oglasivaca,prodajem iphone 12,Grad Zagreb,rabljeno,290,prodaje se koristen iphone 12 64 gb u odlicnom stanju sa punjacem bez strujnog dijela zastitnom maskom i zastitom za ekran kapacitet baterije je 87% podrzava sve mreze.,42382205,27.12.2023.,38
5,Vvalic10000,oglasivaca,iphone 12 top stanje,Grad Zagreb,rabljeno,320,iphone 12 u top stanju sve radi odlicno sva oprema maskice na poklon 0919433530 fiksno,42341172,27.12.2023.,394
6,marioblatine,oglasivaca,iphone 12 86 %,Splitsko-dalmatinska,rabljeno,350,kao nov.kutija.,42382095,27.12.2023.,8
7,donn,oglasivaca,iphone 12 red 128gb dostava kc,Koprivničko-križevačka,rabljeno,365,mobitel je u izvrsnom stanju nema ogrebotina. kaljeno je na ekranu i ima tpu maskicu. zdravlje baterije 77 posto i jos dobro drzi kapacitet cijeli dan bez problema cijena je fiksna i konacna.preferiram osobno preuzimanje da si sve kupac pregleda. ali moze i slanje nakon uplate full iznosa. ne saljem pouzecem niti tiskom,41412107,27.12.2023.,940
8,gt40,oglasivaca,iphone 12 128gb,Koprivničko-križevačka,rabljeno,389,mobitel je u odlicnom stanju. cijena fiksna,42340480,27.12.2023.,67
9,kolle,oglasivaca,iphone 12 128gb,Krapinsko-zagorska,rabljeno,400,prodaje se iphone 12 128gb bez ostecenja. stanje 10 10. uvijek u zastitnoj maski i sa zastitnim staklom.,42281927,27.12.2023.,127
10,dakar1,oglasivaca,iphone 12 128 gb bijeli kao nov 10 10,Grad Zagreb,rabljeno,380,iphone 12 128 gb bijeli kao nov bez tragova koristenja. baterija 88 %. zastitno staklo kutija stanje 10 10 tel 098 210 129,42206918,27.12.2023.,811
11,cammari,oglasivaca,iphone 12 odlicno stanje,Grad Zagreb,rabljeno,340,iphone 12 64gb bijeli mobitel je u odlicnom stanju bez tragova koristenja i sve ispravno radi na njemu. otkljucan je i radi na sve mreze. zdravlje baterije je 87%. uz mobitel ide original kutija i kablo od punjaca. poziv whatsup njuskalo poruke,42375641,27.12.2023.,33
12,eltrondd,oglasivaca,iphone 12 256gb ljubicasti sve mreze racun dostava,Grad Zagreb,rabljeno,330,iphone 12 256gb mobitel skoro ko novi tvornicki odklj na sve mreze baterija nova nazalost vise nepise postotak mobitel radi super i sve je ispravno dolazi sa brzim punjacem moguca dostava ,42150819,27.12.2023.,1405
13,fran688,oglasivaca,iphone 12 crni 64gb,Grad Zagreb,rabljeno,300,iphone 12 crni 64gb zdravlje baterije 84% mobitel ima par ogrebotina na okviru osim toga sve ispravno i dobro radi konakt 0914404605,42125246,27.12.2023.,779
