,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,davor2277,oglasivaca,iphone 12 64gb izuzetno ocuvan,Grad Zagreb,rabljeno,320,iphone 12 izuzetno ocuvan 64gb crni prodajem za 320 eur. zvati na 091 4450 003,42485687,10.01.2024.,20
1,emakc,oglasivaca,iphone 12 crni 64gb radi na sve mreze koprivnica,Koprivničko-križevačka,rabljeno,270,vidljivi znakovi koristenja ali sve potpuno ispravno. zdravlje baterije 85% drzi cijeli dan bez problema. dolazi sa svom pripadajucom opremom. odgovaram samo na pozive,42483030,10.01.2024.,37
2,andi_sunjic,oglasivaca,iphone 12 64 gb,Dubrovačko-neretvanska,rabljeno,450,prodajem iphone 12 64 gb plave boje bez ogrebotine. kupljen u 12 2021 godine.,38513435,10.01.2024.,94
3,Zdenko1985,oglasivaca,iphone 12 128 gb,Grad Zagreb,rabljeno,320,prodajem sve zajedno sto je prikazano na fotografijama iphone 12 128 gb original kutija originalan lighting kabel sve prikazane maskice na fotografiji. novo ne koristeni cover za display. mobitel je ispravan i sve funkcije rade. dva sitna neznacajna ostecenja na okviru. zamjene me ne interesiraju. lokacije zapresic westgate zagreb radnicka cesta kod hiltona ,42464045,10.01.2024.,119
4,mile2234,oglasivaca,iphone 12 256gb savrseno ocuvan 10 10,Splitsko-dalmatinska,rabljeno,399,prodajem iphone 12 256gb ocuvan koristen 18 mj. bez i najmanjeg znaka koristenja. uvijek u maskici. zdravlje baterije na 86%. za sve info nazvati mob 091 9311110,41961816,10.01.2024.,537
5,donn,oglasivaca,iphone 12 red 128gb dostava kc,Koprivničko-križevačka,rabljeno,275,mobitel je u izvrsnom stanju nema ogrebotina. kaljeno je na ekranu i ima tpu maskicu. zdravlje baterije 77 posto i jos dobro drzi kapacitet cijeli dan bez problema cijena je fiksna i konacna.preferiram osobno preuzimanje da si sve kupac pregleda. ali moze i slanje nakon uplate full iznosa. ne saljem pouzecem niti tiskom,41412107,10.01.2024.,1203
6,Vvalic10000,oglasivaca,iphone 12 128 gb odlican,Grad Zagreb,rabljeno,330,iphone 12 128gb u odlicnom stanju. sve radi super sva oprema baterija na 87 posto zdravlja. 0919433530,42468230,10.01.2024.,93
7,Vvalic10000,oglasivaca,iphone 12 top stanje,Grad Zagreb,rabljeno,300,iphone 12 u top stanju sve radi odlicno sva oprema maskice na poklon 0919433530 fiksno,42341172,10.01.2024.,1173
8,iconnectservis,trgovine,apple iphone 12 64gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,359,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 12 64gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 87% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 359 00 cijena za kartice na rate 410 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41929238,10.01.2024.,388
9,DODODUBRAVA,oglasivaca,iphone 12 white kutija punjac maskice kaljeno staklo,Grad Zagreb,rabljeno,299,prodajem iphone 12 bijele boje od prvog dana u maskici i kaljeno staklo na njemu. odlicno ocuvan maskice sa slike i dva kaljena idu uz mobitel. ne saljem postom. moguca dostava 091 177 9988,42445706,10.01.2024.,195
10,dadodavey10,oglasivaca,iphone 12 128gb,Koprivničko-križevačka,rabljeno,400,mobitel kao nov zdravlje baterije 86% kutija papiri racun 2maskice na poklon.,42331829,10.01.2024.,56
11,2102iv,oglasivaca,iphone 12,Grad Zagreb,rabljeno,350,iphone 12 ljubicasti star 1god u odlicnom stanju. 64giga 350e,42480515,09.01.2024.,176
12,Seso81,oglasivaca,i phone 12 64gb,Grad Zagreb,rabljeno,320,prodaj se i phone 12 savrseno stanje od prvog dana kaljeno staklo i maskica stavljeno na isti uz mobitel kabel i kutija zdravlje baterije 91% 320 eura fix,42369111,09.01.2024.,555
13,LektoriranjeM,oglasivaca,apple iphone 12 64gb ljubicasti,Grad Zagreb,rabljeno,300,prodajem iphone 12 ljubicasti 64gb. koristen cijelo vrijeme sa zastitnom maskicom i zastitnim staklom. bez ogrebotina na zaslonu i poledini. max kapacitet baterije 87%. uz mobitel poklanjam i novu maskicu sa slike. razlog prodaje je kupovina novog iphonea.,41553892,09.01.2024.,1806
14,bolcano,oglasivaca,iphone 12 odlicno stanje,Grad Zagreb,rabljeno,330,iphone 12 64 gb bijeli mobitel je u odlicnom stanju i sve ispravno radi. nema ogrebotina ni nedostataka. sve je original na mobitelu. zdravlje baterije je 87%. otkljucan je i radi na sve mreze. kutija i kablo od punjaca. poziv whatsup njuskalo poruke,42479866,09.01.2024.,33
15,Zalagaonice.com - OTKUP / PRODAJA,trgovine,iphone 12,Grad Zagreb,rabljeno,479,rabljeno stanje odlicno gar od 01.08.2023 zdravlje baterije 100% boja crna uz njega dolazi kabel za punjenje cijena za kartice 529 ,42479025,09.01.2024.,272
16,BrunoVekic,oglasivaca,iphone 12 64gb,Osječko-baranjska,rabljeno,350,prodajem koristeni iphone 12 64gb u odlicnom je stanju. zdravlje baterije je na 83%. molim da se javljaju samo ozbiljni kupci i moguce je samo osobno preuzimanje mobitela.,40584836,09.01.2024.,232
17,Rocky79,oglasivaca,iphone 12 64gb crni nova originalna baterija i ekran,Grad Zagreb,rabljeno,310,na prodaju iphone 12 64gb crne boje prije cca godinu dana zamjenjen ekran medjutim nije se koristio nakon servisa u medjuvremenu se od nekoristenja pokvarila baterija tako da je sada i ona zamjenjena telefon je u dobrom stanju svi servisi su odradjeni u ovlastenom istyle apple servisu. vidljivi tragovi koristenja po rubovima. uredjaj ispravan bez ikakvih mana i skrivenih nedostataka.stavljeno novo kaljeno staklo.,41801081,09.01.2024.,3377
18,neno3333,oglasivaca,iphone 12 64gb,Grad Zagreb,rabljeno,330,prodajem iphone star 2 godine uscuvan i prvi sam vlasnik. zdravlje baterije 87%,42476999,09.01.2024.,294
19,gt40,oglasivaca,iphone 12 128gb,Koprivničko-križevačka,rabljeno,299,mobitel je u odlicnom stanju. cijena fiksna,42340480,09.01.2024.,347
20,chaud365,oglasivaca,iphone 12 64 gb ocuvan,Osječko-baranjska,rabljeno,300,prodajem iphone 12 64 gb black odlicno stanje od prvog dana ima zastitno staklo. sve je ispravno nikakvih ostecenja i slicno baterija je na 84%. na poklon punjac maskica jos jedno zastitno staklo splitter iz lightning u lightning i 3.5mm zadnja slika . primopredaja u nasicama ili posaljite ponudu preko pay protecta. kontakt na viber mail.,42476540,09.01.2024.,32
21,robi251,oglasivaca, iphone 12 64gb black 84%bat punjac 330 eura,Primorsko-goranska,rabljeno,330, iphone 12 64gb model ..boja black..uredaj je koristen ali sacuvan super nije ogreban..zdravlje baterije je 84%..kutija punjac i adapter sve u kompletu..prodajem za 330 eura fiksno nije moguca korekcija cijene..razlog prodaje dobio sam novi mobitel na produzenje ugovora i ovaj mi nije potreban..kontakt broj 097 665 0442 odg na sve upite ako se ne javim moze sms zbog posla..hvala ,42448924,09.01.2024.,73
