,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Zalagaonica Kvatrić,trgovine,iphone 13 128 gb,Grad Zagreb,rabljeno,510,rabljeno ekran ima zastitno staklo ostecenja vidljiva na slikama garancija po serijskom broju do 09 2024 zdravlje baterije 98% 128 gb opseg isporuke mobitel kutija maskica kabel za punjenje karticno placanje 561 00 lokacija trg eugena kvaternika 2 zagreb os ios 15 dimenzije 146.7 x 71.5 x 7.7 mm tezina 174 g zaslon 6.1 xdr oled super retina 1170 x 2532 memorija ram rom ram 4 gb rom 128 gb memorijska kartica ne povezivost 2g 3g 4g 5g wifi usb 2.0 bluetooth 5.0 esim kamera glavna prednja glavna 12 mp 12 mp prednja 12 mp sl 3d procesor a15 bionic 2x3.22 4xx.x ghz baterija 3240 mah esim da,42485965,10.01.2024.,17
1,MARTINASTIPANOVIC,oglasivaca,iphone 13 10 10 ocuvan baterija 88%,Zadarska,rabljeno,400,prodajem iphone 13 baterija 88% savrseno ocuvan nikad ga nisam koristila bez maskice i zastitnog stakla. punjac ne ide uz mobitel.,42485681,10.01.2024.,14
2,mark1224,oglasivaca,iphone 13 90% zdravlje baterije,Grad Zagreb,rabljeno,450,iphone 13 128gb midnight stanje odlicno zdravlje baterije 90% face id i sve ostalo radi kutija iglica kabel i maskica 091 503 7140 zamjene ne,42112452,10.01.2024.,1022
3,Tomominirent,oglasivaca,iphone 13 tvornicko stanje,Grad Zagreb,rabljeno,430,iphone 13 sa 128 gb u stanju novog zdravlje baterije na 90 posto sve radi. mobitel je super ocuvan. napoklon maskica otkljucan na sve mreze zvati na 0919433530,40022350,10.01.2024.,4135
4,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2266,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 256gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 83% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme,37903310,10.01.2024.,893
5,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2312,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 128gb stanje uredjaja rabljeno jamstvo na uredjaj 08.08.2024 originalni datum kupnje 08.08.2023 pisana garancija uz svaki uredjaj zdravlje baterije 98% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,40221245,10.01.2024.,1103
6,Alpha servis,trgovine,apple iphone 13 256gb rabljeno rate zamjena 2053,Osječko-baranjska,rabljeno,600,uredjaj apple iphone 13 256gb starlight stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 600 00 cijena za kartice 660 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme.,40113025,10.01.2024.,1497
7,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2276,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 128gb midnight stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 86% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme.,37381827,10.01.2024.,3487
8,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2297,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 88% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz erste zagrebacke i american express banke do 12 rata te diners do 36 rata. u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim uredjajima.,36604385,10.01.2024.,688
9,Alpha servis,trgovine,apple iphone 13 128gb rabljeno rate zamjena 2208,Osječko-baranjska,rabljeno,530,uredjaj apple iphone 13 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 83% mreze slobodan uredjaj cijena za gotovinu 530 00 cijena za kartice 590 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve prob,36603670,10.01.2024.,1038
