,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,ElektronikOutlet,oglasivaca,apple iphone 11 pro novo 99% zdravlje baterije gratis nova mask,Grad Zagreb,rabljeno,390,apple iphone 11 pro 64gb novo perfektno stanje kao novo izlozbeni primjerak originalna oprema kutija i sve ostalo tvornicki otkljucan na sve mreze zdravlje baterije 99% gratis 3d prednje zastitno staklo 3d zastitno staklo kamere nova maskica redovita cijena 590 snizena cijena 390 tel. 095 5197219 moguce preuzimanje u zagrebu ili slanje postom pouzecem na trosak primatelja.,41465341,10.01.2024.,4526
1,iMOBILE,trgovine,prodajem apple iphone 11 pro 64gb sve mreze garancija,Vukovarsko-srijemska,rabljeno,350, prodajem apple iphone 11 pro 64gb baterija 100% radi na sve mreze space gray boja ocuvan uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun cijena 350 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 911 6590,39965524,10.01.2024.,249
2,Dencuga11,oglasivaca,prodajem iphone 11 pro 64gb bijeli,Grad Zagreb,rabljeno,260,prodajem iphone 11 pro bijeli savrseno ocuvan. cijelo vrijeme u maskici i zastitnom staklu. zastitno staklo trenutno na njemu mogucnost skidanja radi provjere ekrana. cijena 260 eura u drugoj rubrici prodajem iphone x silver,42485359,10.01.2024.,30
3,dpokos4,oglasivaca,iphone 11 pro. 256gb,Varaždinska,rabljeno,300,prodaje se iphone 11 pro 256 gb uscuvan nosen u tokici . sve vidljivo na slikama kao nov a nije nov. zenski mobitel.,42484445,10.01.2024.,14
4,ZSSL2020,oglasivaca,iphone 11 pro iphone 11 4 komada,Virovitičko-podravska,rabljeno,1070,iphone 11 pro 3 komada 64 gb iphone 11 1 komad 64 gb cijena po dogovoru,42484313,10.01.2024.,36
5,josipdelijazg,oglasivaca,iphone 11pro 256gb,Grad Zagreb,rabljeno,370,prodajem iphone 11pro 256gb space gray 10 10. telefon je od prvog dana u masci i kaljenom staklu nema niti jedne ogrebotine. baterija bez problema drzi dan i pol u normalnom koritenju nikad nista nije mjenjano sve na telefonu je original. iskljucivo prodaja bez zamjena prodaje se jer je kupljen novi iphone uz telefon ide sve sto je na slikama za sve druge info sto vas zanima na 0994230423 cijena 370 ne saljem postom samo osobna primopredaja zagreb i okolica uz predhodan dogovor pri kupnji obavezna provjera telefona ,42292507,10.01.2024.,1200
6,anja1611,oglasivaca,iphone 11 pro 64gb gold..ispravan ocuvan..garancija,Osječko-baranjska,rabljeno,279,star 2.5god u ispravnom i ocuvanom stanju sve ispravno. face id radi icloud odjavljen koristen u masci unatoc kapaciteta baterije od 77% mob i dalje radi savrseno i baterija normalnim koristenjem drzi cijeli dan. garancija 3mjeseca od datuma kupnje cijena fixna 280e tel 098 996 3848,42455627,10.01.2024.,94
7,pipi88,oglasivaca,prilika iphone 11 pro midnight green 64 gb,Splitsko-dalmatinska,rabljeno,300,prodajem izvrsno ocuvan iphone 11 pro s 64 gb interne memorije. na mobitelu nema niti jedne ogrebotine sto je vidljivo iz slika.,41964811,09.01.2024.,246
8,vedr199,oglasivaca,iphone 11 pro 64 gb space grey,Istarska,rabljeno,390,prodajem iphone 11 pro 64 gb space grey. mobitel u odlicnom stanju ocuvan i nikad ostecen sve original . kapacitet baterije 95%,41462726,09.01.2024.,179
9,matk165,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,290,prodajem iphone 11 pro. uz njega dolazi kutija mobitel je u odlicnom stanju. zdravlje baterije je 81%. za vise informacija se javite u inbox.,42477499,09.01.2024.,328
10,Aplikacija_Vinkovci,trgovine,apple iphone 11 pro 76%,Vukovarsko-srijemska,rabljeno,250,jamstvo 3 mjeseca stanje uredjaja rabljeno boja na upit opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste i zagrebace banke do 12 rata navedene cijene su iskljucivo za gotovinsko placanje moguce zamjene za skuplje i jeftinije izdavanje r1 racuna zastitna stakla 7 00 uv zastitna stakla 20 00 silikonske maske 6 00 preklopne torbice 10 00 obratite nam se za vise informacija 098 423 074 facebook.com aplikacijavk instagramcom aplikacija vinkovci dostava i nacin placanja placanje pri preuzimanju pouzecem uplata preko racuna osobno preuzimanje u poslovnici u vinkovcima aplikacija vinkovci,30575750,09.01.2024.,4388
11,ne-korisnik,oglasivaca,iphone 11 pro 256gb,Virovitičko-podravska,rabljeno,331,iphone 11 pro 256gb prvi vlasnik maximalno ocuvan kutija brzi punjac maskice. cijena dogovor bez poziva samo sms whatsapp moze zamjena za galaxy fold z,40994851,09.01.2024.,101
12,ne-korisnik,oglasivaca,galaxy z fold zamjena iphone 11 pro 256gb watch se 2 2022 40mm,Virovitičko-podravska,rabljeno,545,iphone 11 pro maksimalno ocuvan prvi vlasnik. brzi punjac maskice. apple watch se 2 nike edition 40mm pod garancijom do 01 2024 moze zamjena za galaxy z fold,40994830,09.01.2024.,398
