,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Zalagaonica Kvatrić,trgovine,iphone 14 pro max 256gb,Grad Zagreb,rabljeno,800,rabljeno u odlicnom stanju baterija 99 % garancija po serijskom broju vrijedi do travnja 2024. opseg isporuke mobitel kartice 880 00 lokacija trg uugena kvaternika 2 zagreb specifikacije tezina 240 g prijenos podataka gprs hsdpa 42.2 edge 5g umts hsupa hsupa 5.76 povezivost bluetooth nfc usb kabel wlan gps procesor apple a16 bionic 4 nm kamera cetverostruka glavna 48 mpx 12 mpx 12 mpx tof 3d lidar scanner selfie 12 mpx memorija telefona radna memorija 6gb korisnicka i sistemska memorija 128gb,42477550,10.01.2024.,355
1,vukovic_e,oglasivaca,iphone 14 pro max 256gb deep purple top stanje vz zg os,Varaždinska,rabljeno,919,0996877541 256gb mobitel je u perfektnom stanju bez ijedne crtice ostecenja. kao nov od prvog dana u zastitnoj maskici i zastitno staklo na ekranu koje je i sad gore. 97% zdravlje baterije moguce preuzimanje vz zg os,42486055,10.01.2024.,10
2,Alpha servis,trgovine,apple iphone 14 pro max 128gb rabljeno rate zamjena 2305,Osječko-baranjska,rabljeno,1000,naziv uredjaja apple iphone 14 pro max 128gb black stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 98% mreze slobodan uredjaj cijena za gotovinu 1.000 00 cijena za kartice 1.100 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41651047,10.01.2024.,723
3,Alpha servis,trgovine,apple iphone 14 pro max 256gb rabljeno rate zamjena 2183,Osječko-baranjska,rabljeno,1050,uredjaj apple iphone 14 pro max 256gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje 14.03.2023 pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 1.050 00 cijena za kartice 1.150 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41047064,10.01.2024.,773
4,ancujic,oglasivaca,mobitel,Brodsko-posavska,rabljeno,1100,iphon 14 pro max 512 gb,42485410,10.01.2024.,11
5,vito_medic,oglasivaca,iphone 14 pro max gold 128gb,Grad Zagreb,rabljeno,1000,prodajem iphone 14 pro max gold 128gb telefon je kao nov koristen oko mjesec dana. staklo bez ogrebotina otvoren za sve mreze a zdravlje baterije na 100%. zbog ostecenja originalnog kabla kao zamjena dolazi max mobile type c to lightning pd cable. bez slanja postom moguce preuzimanje u zagrebu.,42485065,10.01.2024.,37
6,Sanmarko1991,oglasivaca,apple iphone 14 pro max 128 gb baterija 99% na sve mreze radi,Osječko-baranjska,rabljeno,910,kratko koristen visak i vise se ne koristi stanje top baterija na 99%. radi na sve mreze moze se koristit u inozemstvu... jamstvo do 2 mjeseca 24. ovo se isplati kupit. u okolici moguca dostava,42048530,10.01.2024.,607
7,iKelePRO,oglasivaca,iphone 14 pro max 128gb deep purple,Grad Zagreb,rabljeno,1000,prodajem iphone 14 pro max 128gb memorije u deep purple izvedbi tamno ljubicastoj boji . mobitel koristen par dana jako malo novog stanja bez tragova koristenja. kupljen pocetkom 12 2023 godine. dolazi sa kutijom racunom i jamstvom. baterija na 100% kapaciteta. radi na sve mreze.,42367476,10.01.2024.,524
8,Zukiizz,oglasivaca,apple iphone 14 pro max 256gb space black,Grad Zagreb,rabljeno,890,prodajem iphone 14 pro max u crnoj boji sa 256gb memorije. uvijek nosen u maskici sva oprema u kutiji. moze i zamjena,42483048,10.01.2024.,105
9,arabellarubi,oglasivaca,iphone 14 pro max 128gb gold,Grad Zagreb,rabljeno,750,prodajem iphone 14 pro max gold kao novi star 11 mjeseci,42329006,10.01.2024.,1922
