,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Vito_Dicic,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,350,rabljeni iphone 11 pro. koristeni mobitel u dobrome stanju. zdravlje baterije je 77%. mobitel ima 256 gigabyta memorije. sitne ogrebotine na staklu. rad mobitela je besprijekoran. ne dolazi uz punjac.,42089015,29.11.2023.,246
1,Lambada252,oglasivaca,iphone 11 pro space grey 64gb,Grad Zagreb,rabljeno,360,iphone 11 pro space grey 64gb u odlicnom stanju bez ijedne ogrebotine zdravlje baterije 86%,41499400,29.11.2023.,553
2,As123123,oglasivaca,iphone 11 pro 256 gb,Zagrebačka,rabljeno,320,iphone 11 pro 256gb super stanje bez ogrebotine iclaud odjavljen uz mobitel maskica.,41911392,29.11.2023.,515
3,vukovic_e,oglasivaca,iphone 11 pro 64gb vz zg,Varaždinska,rabljeno,255,0996877541 mobitel je ocuvan i ispravan nema ostecenja ekrana. sve radi 75% bh moguce slanje pouzecem hp express24 po cijeloj hr kod njih mozete otvoriti paket i provjeriti ili oversease i slicno. moguce preuzimanje pon pet u zagrebu,42145148,29.11.2023.,13
4,DC007,oglasivaca,prodajem iphone 11 pro 64 gb,Grad Zagreb,rabljeno,300,hitno prodajem iphone 11 pro space grey sa memorijom od 64 gb. telefon je maksimalno uscuvan bez ijedne ogrebotine u sto se kupac moze i sam uvjeriti prilikom eventualne kupnje.od prvog dana je u zastitnoj masci sa kaljenim staklom. telefon je kupljen u ducanu racun u prilogu . uz telefon dolazi punjac slusalice te zastitna maska.,42143896,28.11.2023.,29
5,anitasavuk,oglasivaca,iphone 11 pro 64g,Grad Zagreb,rabljeno,340,prodajem iphone 11 pro. 64g zlatni. uredjaj u potpunosti ispravan bez poteskoca u radu. nema niti jednu ogrebotinu. u maskici od prvog dana. uz mobitel ide originalna kutija mobitela punjac za mobitel i po zelji stara zastitna silikonska maskica na poklon.,39442354,28.11.2023.,3959
6,anja1611,oglasivaca,iphone 11 pro 64gb gold..ispravan ocuvan,Osječko-baranjska,rabljeno,330,star 2.5god u ispravnom i ocuvanom stanju sve ispravno. face id radi icloud odjavljen koristen u masci unatoc kapaciteta baterije od 77% mob i dalje radi savrseno i baterija normalnim koristenjem drzi cijeli dan. cijena fixna 330e tel 098 996 3848,42021864,28.11.2023.,193
7,eltrondd,oglasivaca,iphone 11 pro 256gb space gray garan. sve mreze 100% bat dostava,Grad Zagreb,rabljeno,390,iphone 11 pro 256gb gray mobitel ko novi tvornicki odklj na sve mreze kupljen u t comu nova orginal baterija 100% dolazi sa brzim punjacem moguca dostava 0996707567,41523155,27.11.2023.,1809
8,Mares999,oglasivaca,iphone 11 pro,Dubrovačko-neretvanska,rabljeno,300,prodajem iphone 11 pro u jako dobrom stanju stanje vidljivo na slikama bez nedostataka prodaja radi kupnje novog mobitela. original display nikad mijenjan face id sve radi. nikada nikakav problem sa mobitelom.,41728404,27.11.2023.,263
9,frunc006,oglasivaca,iphone 11 pro 64gb,Splitsko-dalmatinska,rabljeno,300,prodaje se iphone 11 pro 64gb mobitel u odlicnom stanju nova baterija s mobitelom dolazi kabel za punjenje,42124296,26.11.2023.,42
10,Buki993,oglasivaca,iphone 11 pro 64 gb,Karlovačka,rabljeno,260,prodajem iphone 11 pro u vrlo dobrom stanju. nigdje nije razbijen samo su coskovi malo ogrebani. stanje baterije 73%. od prvoga dana sa zastitnim staklom. sa mobitelom ide kabel za punjenje ali bez adaptera. cijena fixna. moze zamjena za garmix fenix 6.,41798161,26.11.2023.,293
11,Aventura,oglasivaca,iphone 11 pro 64gb,Grad Zagreb,rabljeno,350,iphone 11 pro 64gb uscuvan i kupljen u istore ducanu. maskica cijelo vrijeme i zastitno staklo.,42123211,26.11.2023.,88
12,aphr0dite,oglasivaca,iphone 11 pro 64gb,Koprivničko-križevačka,rabljeno,330,mobitel u odlicnom stanju vidljivo i na slikama. zdravlje baterije 86% originalna apple nije mijenjana. resetiran icloud odjavljen. face id i sve ostale funkcije ispravne. otvoren na sve mreze. cijena je fiksna. bilo kakve zamjene iskljucene. nalazim se u koprivnici. moguce slanje postom. kontakt na 091 309 7591 sms wapp . brzo odgovaram na sve upite.,42122656,26.11.2023.,33
13,ElektronikOutlet,oglasivaca,apple iphone 11 pro novo 99% zdravlje baterije gratis nova mask,Grad Zagreb,rabljeno,390,apple iphone 11 pro 64gb novo perfektno stanje kao novo izlozbeni primjerak originalna oprema kutija i sve ostalo tvornicki otkljucan na sve mreze zdravlje baterije 99% gratis 3d prednje zastitno staklo 3d zastitno staklo kamere nova maskica redovita cijena 590 snizena cijena 390 tel. 095 5197219 moguce preuzimanje u zagrebu ili slanje postom pouzecem na trosak primatelja.,41465341,26.11.2023.,2244
14,mark1224,oglasivaca,iphone 11 pro,Grad Zagreb,rabljeno,300,iphone 11 pro 64gb graphite stanje odlicno na kamerama je zastita koja se lako skine ako zelite zdravlje baterije 80% face id i sve ostalo radi dolazi uz kutiju zamjene ne,42118846,26.11.2023.,52
15,emmetbrown,oglasivaca,apple iphone 11 pro,Požeško-slavonska,rabljeno,309, vidljivo nekoliko ogrebotina na rubovima zadnja strana kao i ekran sacuvani 81% zdravlje baterije radi na sve mreze originalno stanje 64gb memorije sive boje oprema kutija usb c lighting kabel papiri sim iglica zastitna silikonska maskica,42118480,26.11.2023.,57
16,flekinjos,oglasivaca,iphone 11 pro silver 64gb,Grad Zagreb,rabljeno,320,iphone 11 pro 64gb silver. ocuvan maksimalno od prvog dana u zastitnoj masci i sa kaljenim staklom na ekranu. zdravlje baterije 90% vidljivo na jednoj od prilozenih slika . otkljucan na sve mreze. dolazi s originalnom ambalazom i roza zastitnom maskom ali bez punjaca. zamjene iskljucene samo osobna primopredaja. molim kontakt pozivom ili na whatsapp telegram na sms ne odgovaram .,42117215,25.11.2023.,150
17,Novska Zalagaonica,trgovine, jamstvo iphone 11 pro 64gb trgovina r1 rate zalagaonica novska,Sisačko-moslavačka,rabljeno,379, www.novskazalagaonica.com jamstvo 3 mj od kupnje zdravlje baterije 100% koristeni artikl otkljucan na sve mreze sto dolazi u paketu originalna kutija mogucnost kupnje zastitnog stakla zastitne maske 9 99 kabel 1 0m za punjenje racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42114002,25.11.2023.,44
