,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,nencha,oglasivaca,iphone 12 pro gold 256,Varaždinska,rabljeno,500,iphone u vrhunskom stanju 10 10 gold 256 gb star 2 godine kutija oprema iglica kabel nikad otvaran niti ista mjenjano baterija na 87% bez ijedne crtice bez zamjena,42147547,29.11.2023.,11
1,Ivor97,oglasivaca,iphone 12 pro graphite 256gb,Primorsko-goranska,rabljeno,450,prodajem iphone 12 pro u odlicnome stanju ocuvan,42147517,29.11.2023.,8
2,sek,oglasivaca,iphone 12 pro 256 gb pacific blue,Osječko-baranjska,rabljeno,610,iphone 12 pro 256 gb 87% baterija pacific blue. u odlicnom stanju mobitel je kao nov od prvog dana u maskici i zastitnom staklu. uz mobitel ide kutija kabel za punjenje spigen zastitna maskica i staklo 1 zastitni staklo dodatno. molim bez ponuda za zamjene.,42072276,29.11.2023.,62
3,Jaycee,oglasivaca,iphone 12 pro graphite 128gb,Karlovačka,rabljeno,420,prodajem iphone 12 pro u graphite boji i sa 128gb memorije. uredjaj je u odlicnom stanju uvijek je bio u maskici imao je cijelo vrijeme kaljeno staklo i nikada nista nije mijenjano. dolazi u original kutiji te dajem 2 maskice i 1 ne koristeno kaljeno staklo. molim iskljucivo osobno preuzimanje na podrucju karlovca i okolice a zagreb prema dogovoru. za dodatne informacije slobodno posaljite poruku.,41960071,28.11.2023.,344
4,MiaMorena,oglasivaca,iphone 12 pro 128 gb odlicno stanje zamjena iphone 13 moja doplata,Osječko-baranjska,rabljeno,450,iphone 12 pro crni 128 gb sve mreze kutija i data kabal. u odlicnom stanju maska gratis zamjena uz moju doplatu za iphone 13... cijena fixna viber whatsapp sms poziv 098 188 9239,42144101,28.11.2023.,24
5,petra1111111,oglasivaca,apple iphone 12 pro,Primorsko-goranska,rabljeno,550,uredjaj apple iphone 12 pro 128gb stanje uredjaja rabljeno baterije 81% mreze slobodan uredjaj cijena 550 ili na upit mobitel je bez ostecenja,42142958,28.11.2023.,13
6,zeewoin,oglasivaca,iphone 12 pro 256 gb pacific blue odlicno ocuvan ,Grad Zagreb,rabljeno,550,prodajem iphone 12 pro 256 gb pacific blue. mobitel kupljen u ducanu prije godinu i pol. ocuvan maksimalno i u odlicnom stanju. uz mobitel poklanjam originalnu maskicu kupljenu u istoru koja nije koristena a placena 66 eur. mobitel prodajem iskljucivo jer sam kao poklon dobio novi. 098 76 79 76 luka,41961757,28.11.2023.,783
7,ana2810s,oglasivaca,iphone 12 pro 256gb,Grad Zagreb,rabljeno,370,iphone 12 pro graphite sa 256gb memorije. sve je u odlicnom stanju samo face id ne radi. manji tragovi koristenja. ukoliko ste zainteresirani nazovite ili posaljite poruku na whatsapp ,42142648,28.11.2023.,65
8,Weky_031,oglasivaca,iphone 12 pro 256gb,Osječko-baranjska,rabljeno,490,prodajem iphone 12 pro graphite 256gb. mobitel je kao nov bez ikakvih tragova koristenja. star dvije godine od prvog dana u maskici na njemu je trenutno zastitno staklo. zdravlje baterije na 83%. cijena 490 ,42142557,28.11.2023.,17
9,Goransport,oglasivaca,iphone 12 pro 128gb sva oprema 10 10,Grad Zagreb,rabljeno,470,iphone 12 pro 128gb sva originalna oprema kupljen u t com star godinu i pol stanje 10 10 koristen u masci cijelo vrijeme stanje baterije 86%,42063453,28.11.2023.,265
10,icurcic,oglasivaca,iphone 12 pro 256gb graphite,Sisačko-moslavačka,rabljeno,530,prodajem navedi mobitel od prvog dana u maskici kaljeno staklo. odlicno stanje baterija na 86 % 256gb kupljen u 4 21. maskica gratis.,42142246,28.11.2023.,16
11,rango12,oglasivaca,iphone 12 pro 128gb top stanje novo kaljeno racun gratis punjac,Splitsko-dalmatinska,rabljeno,550,na prodaju iphone 12 pro 128gb. top stanje max ocuvan. nosen stalno u org maskici a na ekranu top kaljeno privat glass . kupljen 11.11.2020 god. posjedujem racun zdravlje baterije 85%. graphite boja. radi na sve mreze. poklon org maskica i punjac ,41938271,28.11.2023.,154
12,alexx58,trgovine,iphone 12 pro 256 gb kao nov,Grad Zagreb,rabljeno,499,iphone 12 pro 256 gb 85% baterija pacific blue star 18 mjeseci. u odlicnom stanju mobitel je kao nov uvijek u maskici i sa zastitnim staklom sve radi kao prvi dan. uz mobitel ide kutija kabel za punjenje i kvalitetna zastitna maskica. ne zanimaju me zamjene.,42141612,28.11.2023.,41
13,matehinjo,oglasivaca,iphone 12 pro 128gb plavi 10 10,Varaždinska,rabljeno,350,kao novo bez crtice bez kutije samo mobitel bat 89%,42141506,28.11.2023.,56
14,frenky_27,oglasivaca,iphone 12 pro 256gb graphite besprijekoran,Grad Zagreb,rabljeno,460,star 2 godine u besprijekornom stanju bez ikakvih ostecenja u potpunosti ispravan baterija 86%. od prvog dana sa zastitnom maskom i s kaljenom staklom. bez zamjena cijena je fiksna. ne saljem postom ne isporucujem primopredaja iskljucivo u zagrebu na ruke.,41717697,28.11.2023.,1365
15,iMOBILE,trgovine, prodajem apple iphone 12 pro sve mreze garancija ,Vukovarsko-srijemska,rabljeno,520, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 12 pro kupljen kao slobodan uredjaj 86% zdravlje baterije radi na sve mreze graphite boja ocuvan uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun ne saljem tiskom cijena 520 00 3.917 94kn opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,42132324,28.11.2023.,47
16,Sanmarko1991,oglasivaca,apple iphone 12 pro 256 gb...top graphite ocuvan na sve mreze radi,Osječko-baranjska,rabljeno,529,odlican sve radi na mobitelu. na sve mreze radi. moze provjera test uredjaja prije placanja. model 256 gb. baterija na 87 % drzi cijeli dan bez problema. kutija racun sve imam.,41604990,28.11.2023.,432
17,Kvarner-1,oglasivaca,iphone 12 pro 128gb graphite,Primorsko-goranska,rabljeno,425,prodajem iphone 12 pro 128gb graphite crni . koristen. izvrsno ocuvan i zasticen od prvog dana.,41494090,28.11.2023.,678
18,smart_8888,oglasivaca,apple iphone 12 pro 128gb graphite kao novi oprema sve mreze,Primorsko-goranska,rabljeno,430,apple iphone 12 pro 128 gb graphite kao novi s originalnom opremom radi na sve mreze zdravlje baterije 83%. moze se preuzeti u rijeci.,42105429,28.11.2023.,81
19,matejb,oglasivaca,apple iphone 12 pro 128gb osijek ,Osječko-baranjska,rabljeno,500,na prodaju gore navedeni telefon koristen cca 2 godine stanje odlicno doslovno bez ogrebotine baterija 86%,41575340,28.11.2023.,248
20,Mediteraneo1969,oglasivaca,iphone 12 pro,Primorsko-goranska,rabljeno,480,apple iphone 12 pro 256gb pacific blue uredjaj je ocuvan kao nov bez ostecenja i imperfekcija dolazi sa svom opremom adapter i kabel original 85% baterija imam i racun jer je kupljen preko uk ebay ali je garancija istekla. osobno ne volim kad je nesto osteceno pa tako i cuvam svoje stvari nazovite za jos slika ili osobnu prodaju u rijeci.,41503510,28.11.2023.,156
21,VanjaW12,oglasivaca,iphone 12 pro 256gb,Grad Zagreb,rabljeno,459,iphone 12 pro u odlicnom stanju nikad nista nije mijenjano svi dijelovi su original uz njega se dobije kutija i kabal 256 gb,41872576,27.11.2023.,142
22,emilijast00,oglasivaca,iphone 12 pro,Grad Zagreb,rabljeno,350,mobitel u odlicnom stanju odjavljen s clouda kutija kabel maska i mobitel pogledati fotografije cijena 350 zagreb osobna primopredaja ili saljem po uplati moze i paypal,42132094,27.11.2023.,176
23,Njuskalice,oglasivaca,iphone 12 pro 256gb,Grad Zagreb,rabljeno,640,apple iphone 12 pro 256 g kutija original kabel baterija 87% kao novi bez ostecenja 6 maskica uz njega.,42133177,27.11.2023.,67
24,kornelija1709,oglasivaca,iphone 12 pro 256 gb,Grad Zagreb,rabljeno,500,iphone 12 pro 256 gb posve ocuvan sa zastitnim staklom i maskicom,42133101,27.11.2023.,71
25,zdravko-oglasi,oglasivaca,apple iphone 12 pro 256 gb,Brodsko-posavska,rabljeno,590,na prodaju je navedeni iphone u ispravnom i ocuvanom stanju. dolazi s kutijom i zastitnom maskom. uredjaj je bez mane i ostecenja. baterija je na 80 %. .na sms i upite o zamjenama ne odgovaram jer me ne zanimaju. tehnicki detalji dostupni na webu. cijena je fixna. ostali upite molim tu preko njuskala.,39555659,27.11.2023.,1090
26,igor23000,oglasivaca,iphone 12pro 256 gb,Zadarska,rabljeno,400,kupljen 11 2020. baterija 83%. stanje dobro na ekranu vidljiva tanka zelena vertikalna linija ne smeta za rad na mobitelu. opcija je jedino zamijeniti ekran. kutija kabel za punjenje. jedna rabljena maskica na mobitelu jedna zapakirana ide uz mobitel. molim bez zamjena.,39583220,27.11.2023.,549
27,elsavior,oglasivaca,apple iphone 12pro 128gb crni 499 00 eur,Grad Zagreb,rabljeno,499,prodajem iphone 12 pro 128 gb graphite sa fast charger punjacem lighting kablom i maskicom odlicno ocuvan. zdravlje baterije 89% od prvog dana u maskici odlicno ocuvan molim iskljucivo prodaja bez zamjena ,42105721,27.11.2023.,175
28,manili,oglasivaca,iphone 12 pro,Grad Zagreb,rabljeno,410,iphone 12 pro 128gb mobitel je u odlicnom stanju i sve ispravno radi na njemu. otkljucan je i radi na sve mreze. zdravlje baterije je 82%. uz mobitel ide kutija kablo od punjaca igla za sim maskica. poziv whatup njuskalo poruke,42131907,27.11.2023.,103
29,mark1224,oglasivaca,iphone 12 pro 128gb,Grad Zagreb,rabljeno,470,iphone 12 pro 128gb graphite stanje odlicno zdravlje baterije 85% face id i sve ostalo radi zamjene ne,42130959,27.11.2023.,6
