,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,mile2234,oglasivaca,iphone 12 256gb savrseno ocuvan 10 10,Splitsko-dalmatinska,rabljeno,450,prodajem iphone 12 256gb ocuvan koristen 18 mj. bez i najmanjeg znaka koristenja. zdravlje baterije na 86%.,41961816,29.11.2023.,153
1,cammari,oglasivaca,iphone 12 odlicno stanje,Grad Zagreb,rabljeno,350,iphone 12 64gb bijeli mobitel je u odlicnom stanju bez tragova koristenja i sve ispravno radi na njemu. otkljucan je i radi na sve mreze. zdravlje baterije je 87%. uz mobitel ide original kutija i kablo od punjaca. poziv whatup njuskalo poruke,42147398,29.11.2023.,6
2,Hallo Bing,trgovine,iphone 12 128gb,Bjelovarsko-bilogorska,rabljeno,460,iphone 12 128gb odlicno stanje kutija kabel punjaca. baterija 86% karticom na rate.....511 00 e gotovina.....460 00 e,42147242,29.11.2023.,12
3,iconnectservis,trgovine,apple iphone 12 64gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,379,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 12 64gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 85% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 379 00 cijena za kartice na rate 430 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42009197,29.11.2023.,248
4,Mrvica1997,oglasivaca,iphone 12 za dijelove,Grad Zagreb,rabljeno,60,prodajem iphone 12 za dijelove zakljucan na icloud. fali zadnja kamera i ekran. stanje vidljivo.,41771594,29.11.2023.,239
5,CURKE,oglasivaca,iphone 12 white 64gb,Grad Zagreb,rabljeno,350,prodajem apple iphone 12 64gb odlicno ocuvan bez ijedne ogrebotine.ide u orginalnoj ambalazi stanje uredjaja je 10 10 mobitel je star 18 mjeseci stanje baterije 86%.za sve ostale informacije zvati na broj tel.091 518 0996.,41871658,29.11.2023.,1264
6,nsantek994,oglasivaca,iphone 12 64 gb 10 10,Varaždinska,rabljeno,350,apple iphone 12 64gb bijele boje. stanje uredjaja je savrseno bez i jednog traga koristenja. stakla i rubovi bez ogrebotina. ispravan i radi odlicno. stavljena nova baterija zdravlje baterije iznosi 100%. dolazi sa kutijom u usb kablom. cijena je fiksna zamjene me ne zanimaju.,42146552,29.11.2023.,13
7,tink0,oglasivaca,iphone 12 64gb,Grad Zagreb,rabljeno,250,iphone 12 64gb plave boje. stavljen novi ekran nedavno okvir ima sitna ostecenja i ogrebotine vidi slike . baterija na 87%. dolazi bez kutije samo sa kablom. ne saljem postom samo primopredaja zagreb ili mogucnost dostave na podrucju zagreba.,42056054,29.11.2023.,441
8,tink0,oglasivaca,iphone 12 128gb,Grad Zagreb,rabljeno,300,iphone 12 128gb crne boje. mobitel ima na okviru ostecenja koja se vide na slikama stavljen je nedavno novi ekran. baterija je na 88% zdravlja. dolazi bez kutije samo sa kablom. ne saljem postom samo primopredaja zagreb ili mogucnost dostave na vasu adresu u zagrebu.,42056086,29.11.2023.,374
9,Natren1,oglasivaca,iphone 12,Varaždinska,rabljeno,300,prodajem iphone 12 bijeli 64gb uredjaj je u odlicnom stanju 10 10 kaljeno staklo i maska od prvog dana radi besprijekorno baterija je na 83% cijena 300 ,42144830,28.11.2023.,31
