,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,zovime,oglasivaca,iphone 14 pro 128gb space black kupljen 06.04.2023,Grad Zagreb,rabljeno,850,prodajem iphone 14 pro od 128 gb memorije u crnoj boji. kao sto se moze vidjeti na slikama od uredjaja u uredjaj je u savrsenom stanju bez ikakvih tragova koristenja. kupljen je u 4. mjesecu te ima vazecu apple garanciju. imao je problem sa kamerom te je nedavno nosen u istyle servis pod jamstvom radi reklamacije koja je odobrena te je uredjaj porovljan. od tada se nije vise koristio kupljen je drugi uredjaj. ima sve papire od servisa. zdravlje baterije je na 95% kapaciteta. sve ja sada ispravno na uredjaju te je moguca svaka provjera uredjaja.,42029104,29.11.2023.,524
1,MVariantg6,oglasivaca,iphone 14 pro 256gb,Koprivničko-križevačka,rabljeno,650,prodajem iphone 14 pro 256gb 90% baterija star 1god i 1 2mj nosen u maski mobitel je upao izmedju vratiju i ostetio se ekran u donjem cosku. na rad mobitela uopce ne utjece to ostecenje a pod koljenim staklom se i ne vidi. kad vidite uzivo pola se toga ni ne primjeti kao sto je izrazeno na slici. ostalo sve ispravno i bez ijedne mane. spreman za rad. mobitel im svu opremu koja dolazi s mobitelom. moguca dostava zg odredjenim danima samo cash bez ikakvih zamjena. cijena vise nego fiksna. kontakt 0998743263,42041955,29.11.2023.,1087
2,Zalagaonica sesvete,trgovine,iphone 14 pro 128 gb u trgovini,Grad Zagreb,rabljeno,839,iphone 14 pro racun i garancija od 26.07.2023. 128 gb boja gold baterija 100 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionic,42091754,29.11.2023.,384
3,Zalagaonica sesvete,trgovine,iphone 14 pro 128 gb u trgovini,Grad Zagreb,rabljeno,819,iphone 14 pro racun i garancija od 28.02.2023. 128 gb boja silver baterija 94 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionica,40127007,29.11.2023.,3456
4,kapibara,oglasivaca,iphone 14 pro,Zagrebačka,rabljeno,870,128 gb. kupljen u 3.mjesecu u a1. bez tragova koristenja stanje identicno novom. kaljeno staklo na ekranu od prvog dana. zdravlje baterije 98%. zamjene ne preferiram.,42091077,29.11.2023.,317
5,iconnectservis,trgovine,apple iphone 14 pro 128gb crni rabljeni do 36 rata zamjena,Osječko-baranjska,rabljeno,909,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj 05.04.2024 stanje uredjaja rabljeno boja crni mreze otkljucan na sve mreze zdravlje baterije 91% cijena za gotovinu kartica jednokratno 939 00 cijena za kartice na rate 970 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40639397,29.11.2023.,1285
6,iconnectservis,trgovine,apple iphone 14 pro 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,909,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 91% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 909 00 cijena za kartice na rate 1.000 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41704002,29.11.2023.,392
7,iconnectservis,trgovine,apple iphone 14 pro 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,939,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj 18.10.2024 stanje uredjaja rabljeno boja zlatno mreze otkljucan na sve mreze zdravlje baterije 100% cijena za gotovinu kartica jednokratno 939 00 cijena za kartice na rate 1050 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42106458,29.11.2023.,74
8,simbonja,oglasivaca,iphone 14 pro 256gb,Grad Zagreb,rabljeno,897,crni koristen godinu dana pod garancijom 256gb.,41673118,28.11.2023.,668
9,Saledm1980,oglasivaca,iphone 14 pro gold zlatni 128gb,Osječko-baranjska,rabljeno,850,prodajem iphone 14 pro gold u savrsenom stanju 10 10 kao nov bat 90% traje dva dana uz njega poklanjam dvje maskice bez zamjena ,42142456,28.11.2023.,17
