,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,Brko03,oglasivaca,iphone 13 starlight,Grad Zagreb,rabljeno,600,iphone 13 128 gb starlight prodajem ovo malo cudo od mobitela kupljen u 9 mjesecu 2022 tako da je garancija istekla. stanje baterije na zadnje 2 slike. mobitel dodje sa 2 maskice od toga jedna original apple kozna s magsafe om kaljenim staklom i punjacem. jedina mana je crtica mala na gornjoj strani mobitela vidi se na slikama nije ispao vec se ogrebalo u djzepu sa kljucevima. prodajem jer sam si kupio 15 pro pa mi ovaj vise nije potreban.,42147885,29.11.2023.,13
1,mobprodajazg,oglasivaca,iphone 13 256 gb baterija 100%,Grad Zagreb,rabljeno,600,doslovno novo 256 gb bat 100% sve radi sve se moze isprobati dostava zg osobno moguca 600e,41614375,29.11.2023.,405
2,mark1224,oglasivaca,iphone 13 128gb,Grad Zagreb,rabljeno,500,iphone 13 128gb midnight stanje odlicno zdravlje baterije 89% face id i sve ostalo radi kutija iglica kabel i maskica zamjene ne,42112452,29.11.2023.,35
3,Dinche,oglasivaca,iphone 13 128gb,Splitsko-dalmatinska,rabljeno,530,prodajem bijeli iphone 13 128 gb zdravlje baterije 87% s kabelom . bez ostecenja i ogrebotina.,42147570,29.11.2023.,6
4,vinko6887,oglasivaca,iphone 13,Splitsko-dalmatinska,rabljeno,430,prodajem iphone 13 128gb midnight black boja star oko godinu ipo zdravlje baterije 86% na ekranu zastita iz mobile outfittersa sve u funciji kao i prvog dana ocuvan na slici vidljiva ogrebotina od pada ostalo bez znakova koristenja. moze se pogledati u splitu. ne saljem postom. zamjene me ne zanimaju jer imam drugi mobitel.,42035549,29.11.2023.,241
5,thisareminder,oglasivaca,apple iphone 13 256 gb plavi,Grad Zagreb,rabljeno,500,prodajem mobitel apple iphone 13 256 gb plavi u odlicnom stanju. mobitel je ocuvan i od prvog dana nosen u maskici i sa kaljenim zastitnim staklom. bez ogrebotina. zdravlje baterije je na 88% sto je za mobitel star 2 godine odlicno. uz mobitel dolazi kaljeno zastitno staklo koje mozete staviti maskice te kutija i oprema. prodajem zbog kupnje novog mobitela. iskljucivo osobno preuzimanje na podrucju zagreba i okolice. kontakt poziv sms whatsapp.,42121929,29.11.2023.,264
6,Hallo Bing,trgovine,iphone 13 128 gb,Bjelovarsko-bilogorska,rabljeno,570,iphone 13 128gb odlicno stanje kaljeno staklo kutija kabel punjaca. baterija 88% karticom na rate....633 00 e gotovina.....570 00 e,42147221,29.11.2023.,7
7,smoke9,oglasivaca,iphone 13 128gb kao nov,Grad Zagreb,rabljeno,500,prodajem iphone 13 128gb roze boje. mobitel ima samo jednu crticu na donjem dijelu kucista. ostalo besprijekorno. zdravlje baterije 89%. otkljucan icloud racun. uz mobitel dajem punjac i kabel. kontakt pozivi sms whatsapp njuskalo.,42147076,29.11.2023.,15
8,iconnectservis,trgovine,apple iphone 13 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,549,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja blue zdravlje baterije 88% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 549 00 cijena za kartice na rate 600 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40324853,29.11.2023.,2329
9,iconnectservis,trgovine,apple iphone 13 256gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,579,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 256gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja crvena zdravlje baterije 85% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 579 00 cijena za kartice na rate 660 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42106655,29.11.2023.,62
10,iconnectservis,trgovine,apple iphone 13 256gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,580,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 13 256gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja midnight zdravlje baterije 87% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 58 00 cijena za kartice na rate 660 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40552126,29.11.2023.,776
11,Mrvica1997,oglasivaca,iphone 13 midnight 256gb kutija,Grad Zagreb,rabljeno,15,prodajem kutiju od mobitela.,41662564,29.11.2023.,112
12,Ana_mm,oglasivaca,iphone 13 128gb midnight stanje top baterija 91%,Splitsko-dalmatinska,rabljeno,549,iphone 13 128gb midnight stanje top baterija 91% radi na sve mreze baterija 91% 2maske 549 0917896654,42055066,29.11.2023.,95
13,DC007,oglasivaca,prodajem iphone 13 black 128 gb,Grad Zagreb,rabljeno,490,hitno prodajem iphone 13 u crnoj boji sa memorijom od 128 gb. telefon je uscuvan bez ijedne ogrebotine. od prvog dana je u zastitnoj masci sa kaljenim staklom. kupljen je u istyle ducanu. racun u prilogu. baterija je na 88%. kupac se prilikom prodaje moze uvjeriti u stanje telefona ,42143931,28.11.2023.,36
14,vukocica55,oglasivaca,iphone 13 savrseno stanje,Grad Zagreb,rabljeno,499,u odlicnom stanju nema crtice na ekranu ocuvan dobjete uz njega kutiju kabal i racun,41872425,28.11.2023.,480
