,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,smoke9,oglasivaca,iphone 11 pro max 256gb nova baterija,Grad Zagreb,rabljeno,380,prodajem iphone 11 pro max 256gb sivi. manji znakovi koristenja na staklu. sve radi. ovaj tjedan stavljena nova baterija. nije orginal. otkljucan icloud racun. uz mobitel dajem kutiju punjac kabel i maskice. kontakt pozivi sms whatsapp njuskalo.,42147081,29.11.2023.,12
1,iconnectservis,trgovine,apple iphone 11 pro max 64gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,399,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 11 pro max 256gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 100% mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 399 00 cijena za kartice na rate 450 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40562332,29.11.2023.,621
2,Marco07,oglasivaca,iphone 11 pro max 64gb ,Brodsko-posavska,rabljeno,340,mobitel je u savrsenom stanju 10 10 nema niti jedne crtice na sebi sve orginal na njemu face id radi tvornicki otkljucan na sve mreze zdravlje baterije 79% uz mobitel posjedujem svu pripadajucu opremu plus novo kaljeno staklo 4 maskice ,42144451,28.11.2023.,15
3,aphr0dite,oglasivaca,iphone 11 pro max 256gb,Koprivničko-križevačka,rabljeno,400,mobitel u ocuvanom stanju vidljivo na slikama. zdravlje baterije 82% originalna apple nije mijenjana. resetiran icloud odjavljen. face id i sve ostale funkcije ispravne. novo kaljeno staklo na ekranu novi kabel i 3 maskice. cijena fiksna. bilo kakve zamjene su iskljucene. nalazim se u koprivnici. moguce slanje postom. kontakt na 091 309 7591 sms wapp . brzo odgovaram na sve upite.,42107279,28.11.2023.,52
4,mari3707,oglasivaca,iphone 11 pro max %%%,Splitsko-dalmatinska,rabljeno,350,iphone 11 pro max star oko 2 godine prodajem po isteku tarife. u potpunosti je sve ispravno osim face id a otkljucavanje moguce iskljucivo sifrom. sve ostalo na njemu original. koristena je maska i kaljeno staklo od prvog dana. cijena povoljna zbog jedinog nedostatka,41673867,28.11.2023.,133
5,miha302,oglasivaca,iphone 11 pro max 256gb,Grad Zagreb,rabljeno,400,prodajem iphone 11 pro max space gray. mobitel je u odlicnom stanju i radi kao prvoga dana. kupljen 2019. u istyle u. kapacitet baterije je 86% i kolicina memorije 256gb. nosen sa zastitnom maskom i stakalcem cijelo vrijeme a uz njega poklanjam i novi tempered glass. moze se doci pogledati uzivo.,41789622,28.11.2023.,1191
6,file003,oglasivaca,iphone 11 pro max,Splitsko-dalmatinska,rabljeno,350,koristen i ocuvan. dolazi sa punjacem i maskicom. na telefonu je novi ekran i baterija. ne radi face id,42138884,28.11.2023.,23
7,MicroStyle,oglasivaca,apple iphone 11 pro max lte 256 gb 4 gb midnight green top stanje,Grad Zagreb,rabljeno,390,apple iphone 11 pro max lte 256 gb 4 gb midnight green prodajem navedeni iphone u odlicnom stanju sva oprema u kutiji maska i kaljeno na njemu. radi besprijekorno nikad nista servisirano ili mijenjano. cijena 390 ,42119921,28.11.2023.,107
8,imperoauto2,oglasivaca,iphone 11 pro max 256 gb,Sisačko-moslavačka,rabljeno,320,iphone 11 pro max 256 gb mobitel bez vanjskih ostecenja. zdravlje baterije 85% face id ne radi. sve ostalo u funkciji.,41743012,28.11.2023.,269
9,mraven18,oglasivaca,iphone 11 pro max 512gb,Osječko-baranjska,rabljeno,550,odlicno ocuvan najjaci model dolazi sa originalnim punjacem i dvije maskice na zmaja cijena nije fiksna,42136323,28.11.2023.,22
10,251967,oglasivaca,iphone 11 pro max,Bjelovarsko-bilogorska,rabljeno,290,prodajem iphone 11 pro max 64 gb. mobitel je star 2 godine stavljen na tvornicke postavke i spreman za novog korisnika zdravlje baterije je 80%. na mobitelu sve funkcionira i radi bezsprijekorno otkljucan na sve mreze. mobitel ima jednu crtu na zadnjoj strani koja ne utjece na rad i koja se ne primjeti tijekom nosenja zastitne maske,42135317,27.11.2023.,71
11,mark1224,oglasivaca,iphone 11 pro max 10 10,Grad Zagreb,rabljeno,340,iphone 11 pro max 64gb green stanje 10 10 zdravlje baterije 82% face id i sve ostalo radi dolazi uz maskicu zamjene ne,42131606,27.11.2023.,20
12,Alpha servis,trgovine,apple iphone 11 pro max 256gb rabljeno rate zamjena 2101,Osječko-baranjska,rabljeno,470,uredjaj apple iphone 11 pro max 256gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo 3 mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 100% mreze slobodan uredjaj cijena za gotovinu 470 00 cijena za kartice 520 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve problema na mobilnim telefonima,37355082,27.11.2023.,365
13,XEROS,oglasivaca,iphone 11 pro max 64 gb zlatni,Grad Zagreb,rabljeno,300,prodajem iphone 11 pro max 64gb boja gold kupljen u 11 2019 zdravlje baterije na 76%. mobitel je u super stanju bez ostecenja. uz njega dolazi kutija punjac adapter i kabel maskica novo zastitko staklo te racun. molim bez zamjena. cijena je fixna te za spustanje molim ne zovite primopredaja u zagrebu ili saljem postom zamjene iskljucene. oglas nije prodan sve dok je aktivan.,41326868,26.11.2023.,1770
14,bvmk,oglasivaca,iphone 11 pro max 256 gb,Grad Zagreb,rabljeno,300,telefon u odlicnom stanju od pocetka nosen u zastitnoj maski sa staklom odlicno ocuvan.. zdravlje baterije je 72%. bateriju bi naravno bilo dobro mjenjati ali zato i je cijena kakva je.,42081686,25.11.2023.,481
15,josipa33,oglasivaca,iphone 11 pro max povoljno ,Splitsko-dalmatinska,rabljeno,350,prodajem iphone 11 pro max u odlicnom stanju bez ogrebotine maskice s njim dolaze i sve sta ide s njim. cijena po dogovoru,41769343,25.11.2023.,170
16,Vinkosevo,oglasivaca,iphone 11 pro max,Grad Zagreb,rabljeno,400,prodajem iphone 11 pro max 64gb space grey full oprema 7 maskica stanje mobitela je 10 10 zdravlje baterije je 82% face id i true tone su ispravni kao i sve ostale funkcije na mobitelu.,40182687,25.11.2023.,736
17,sxekid,oglasivaca,iphone 11 promax 64gb ocuvan,Koprivničko-križevačka,rabljeno,350,iphone 11 promax 64gb ocuvan uvijek sa staklom i caseom. baterija je na 82% kutija slusalice punjac. 350 nisam bas za slanje postom.,41464993,25.11.2023.,242
18,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2090,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 86% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37149625,25.11.2023.,1549
19,lukaaa19m,oglasivaca,iphone 11 pro max 64gb gold,Grad Zagreb,rabljeno,320,iphone 11 pro max 64gb gold uz njega kutija punjac par maskica. ocuvan radi sve osim gornjeg zvucnika dakle poziv se cuje na spikerfonu ili na slusalicama iz nepoznatog razloga ne radi zvuk gore dolje da. sve drugo dobro.,42111818,25.11.2023.,157
20,hajr24,oglasivaca,iphone 11 pro max mobiteli 3 maskice.,Karlovačka,rabljeno,320,apple iphone 11 pro max mobiteli,42105318,24.11.2023.,69
21,Novska Zalagaonica,trgovine, jamstvo iphone 11 pro max 64gb kao novi trgovina r1 rate,Sisačko-moslavačka,rabljeno,399, www.novskazalagaonica.com jamstvo 3 mj od kupnje zdravlje baterije 100% koristeni artikl stanje 10 10 sto dolazi u paketu originalna kutija mogucnost kupnje zastitnog stakla zastitne maske 9 99 kabel 1 0m za punjenje racun jamstveni list mogucnost zamjene za staro za novo vrijedi za sve nase oglase opcije placanja pouzecem po predracunu internet bankarstvom ili uplatnicom kartice jednokratno i obrocno do 12 rate visa pbz mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne novska zalagaonica potocna ulica 22 novska email novskazalagaonica gmail.com tel 385 95 5757101 molimo ostavite poruku ako nas ne mozete dobiti telefon ,42094674,23.11.2023.,42
22,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2024,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 98% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz erste zagrebacke i american express banke do 12 rata te diners do 36 rata. u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37360173,23.11.2023.,1231
23,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2011,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 82% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama pbz erste zagrebacke i american express banke do 12 rata te diners do 36 rata. u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,37149662,23.11.2023.,809
24,Alpha servis,trgovine,apple iphone 11 pro max 64gb rabljeno rate zamjena 2043,Osječko-baranjska,rabljeno,420,uredjaj apple iphone 11 pro max 64gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 420 00 cijena za kartice 470 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,30188130,23.11.2023.,3791
25,16k01,oglasivaca,iphone 11 pro max,Primorsko-goranska,rabljeno,400,prodajem iphone 11 pro max 256 gb crne boje u perfektnom stanju bez ogrebotina.prodajem ga sa punjacem i kutijom.,41728124,22.11.2023.,179
26,lunarea,oglasivaca,iphone 11pro max sa 14 maskica,Zagrebačka,rabljeno,330,prodajem uscuvan u savrsenom top stanju iphone 11pro max 64 gb bez ostecenja. uz njega dajem 14 maskica i zastitna stakla. zdravlje baterije 87%. malo koristen kao novi.,42088341,22.11.2023.,231
