,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,iMOBILE,trgovine,prodajem apple iphone 14 128gb sve mreze garancija,Vukovarsko-srijemska,rabljeno,690, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 128gb 96% zdravlje baterije kupljen kao slobodan uredjaj radi na sve mreze ocuvan boja starlight uz mobitel ide kutija usb kabal sim iglica garancija 3mj. racun cijena 690 00 opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,41997389,20.12.2023.,371
1,iconnectservis,trgovine,apple iphone 14 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,570,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja zdravlje baterije 92% mreze otkljucan na sve mreze cijena za gotovinu 570 00 cijena za kartice na rate 630 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42295240,20.12.2023.,144
2,iconnectservis,trgovine,apple iphone 14 128gb jamstvo 13.11.2024. do 36 rata zamjena,Osječko-baranjska,rabljeno,679,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 14 128gb jamstvo na uredjaj jamstvo do 13.11.2024. stanje uredjaja rabljeno zdravlje baterije 100% boja blue mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 679 00 cijena za kartice na rate 760 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42232716,20.12.2023.,182
3,iconnectservis,trgovine,apple iphone 14 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,639,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 14 128gb jamstvo na uredjaj jamstvo 3 mjeseci stanje uredjaja rabljeno boja blue zdravlje baterije 89% mreze otkljucan na sve mreze cijena za gotovinu 639 00 cijena za kartice na rate 710 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41996713,20.12.2023.,482
4,Win1s3,oglasivaca,iphone 14 128gb kao novo jamstvo jos 10 mj poklon punjac i maskica,Splitsko-dalmatinska,rabljeno,650,koristen 20 dana. od prvog dana stavljeno zastitno staklo i maskica . stanje 10 10 novo. zdravlje baterije je 100%. boja midnight hr racun i jamstvo d0 10 mj. 2024 radi na sve mreze. ne saljem postom . ne uzimam zamjene . sve info na 091 5322322,41890210,20.12.2023.,617
5,danijela888,oglasivaca,apple iphone 14 128gb crni 5g,Grad Zagreb,rabljeno,630,prodajem iphone 14 128gb crna boja 5g u odlicnom stanju bez ogrebotine pod garancijom do 05.01.2024. zdravlje baterije 88% dostava podrucje zagreba u ostale djelove hr saljem postom,42335505,20.12.2023.,9
6,danijela888,oglasivaca,apple iphone 14 128gb crni 5g,Grad Zagreb,rabljeno,630,prodajem apple iphone 14 128gb crna boja 5g star 1 godinu u odlicnom stanju bez ogrebotine stanje baterije 89%,42335408,20.12.2023.,25
7,publicgymm,oglasivaca,iphone 14 red 128gb,Varaždinska,rabljeno,599,prodajem iphone 14 red 128gb. mobitel je od prvog dana u kaljenom staklu i zastitnoj maskici bez znakova koristenja. zdravlje baterije 100% cijena uredjaja je fiksna kontakt broj 0953848010,42334182,20.12.2023.,14
8,Warehouse233,oglasivaca,iphone 14 256gb midnight garancija,Varaždinska,rabljeno,699,prodajem iphone 14 midnight 256gb. mobitel je od prvog dana u kaljenom staklu i zastitnoj maskici bez znakova koristenja. zdravlje baterije 98% racun i garancija 2 2024 cijena uredjaja je fiksna kontakt broj 0953848010,42334142,20.12.2023.,9
9,simbonja,oglasivaca,iphone 14,Grad Zagreb,rabljeno,675,iphone 14 crni 128gb racun garancija kutija maskica. koristen cetiri mjeseca bez tragova koristenja.,41469847,20.12.2023.,870
10,Potrci,oglasivaca,iphone 14 midnight 128gb radi na sve mreze racun garancija 3mj,Grad Zagreb,rabljeno,590,mobitel kupljen 07.02.2023. koristen uglavnom za razgovore sve radi uredno radi na sve mreze 091 092 095 097 098 099. dolazi u ambalazi sa komplet opremom garancijom koja vrijedi do 07.02.2024. mobitel je kao novi stanje 100 100 zdravlje baterije na 90 %. na displeju je zastitno kaljeno staklo i koristen je u maskici original koja ide u paketu. moze se pogledati i preuzeti u zg a sve po dogovoru pozivom na broj iz oglasa.,42214475,19.12.2023.,900
11,raxrax,oglasivaca,iphone 14,Karlovačka,rabljeno,650,iphone 14 128gb. 10 10. bat 99%. racun kutija.. karlovac zg po dogovoru,42298539,19.12.2023.,37
12,Smart Doctor,trgovine,apple iphone 14 128 gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,655,uredjaj apple iphone 14 128 gb stanje uredjaja rabljeno baterija 98% pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 655 00 cijena za kartice 825 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija smart doctor servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste diners do 36 rata visa premium do 12 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41487193,19.12.2023.,456
13,elvis23,oglasivaca,iphone 14 128gb blue 10 10 garancija ,Varaždinska,rabljeno,590,iphone je u odlicno ocuvanome stanju kupljen prije 11 mjeseci 18.01.2023 garancija jos mjesec dana do 18.01.2024 zdravlje baterije 94% uz mobitel maskica kutija lightining kabel za punjenje racun garancija moguca zamjena. cijena je fiksna.,42323657,18.12.2023.,49
14,Zagrebpds123,oglasivaca,iphone 14 midnight 128gb,Grad Zagreb,rabljeno,670,mobitel kupljen 16.01.2023.sve radi uredno radi na sve mreze. dolazi u ambalazi sa komplet opremom racun punjac kutija garancijom koja vrijedi do 16.01.2024. mobitel je kao novi stanje 100 100 gratis kaljano staklo i maskica.,42323466,18.12.2023.,137
15,ivan_josipa,oglasivaca,iphone 14,Grad Zagreb,rabljeno,649,prodajem iphone 14 128gb boja midnight kupljen u 2. mjesecu 2023. godine. koristen svega par mjeseci. kupljen u smartlab ducanu posjedujem i racun. od prvog dana koristen sa kaljenim staklom na zaslonu te u silikonskoj maskici. stanje kao i na slikama. prodaje se jer je visak. dostava na podrucju zagreba. ne saljem postom.,42294197,18.12.2023.,263
16,smart_8888,oglasivaca,apple iphone 14 128gb starlight midnight kao novi sve mreze 90%bat,Primorsko-goranska,rabljeno,580,apple iphone 14 128 gb starlight i mirnight odlicno ocuvani kao novi. cijena za jedan uredjaj zdravlje baterije starlight 90% midnight 91% rade na sve mreze. moze se pruzeti u rijeci ili prema dogovoru.,42023117,18.12.2023.,318
17,smart_8888,oglasivaca,apple iphone 14 256gb starlight kao novi racun oprema sve mreze,Primorsko-goranska,rabljeno,640,apple iphone 14 256 gb starlight kao novi s racuno radi na sve mreze zdravlje baterije 89%. moze se preuzeti u rijeci ili saljemo dpd om.,41557832,18.12.2023.,808
18,lresetar,oglasivaca,apple iphone 14 128gb midnight blue,Međimurska,rabljeno,600,prodajem apple iphone 14 128gb midnight blue. odlicno stanje u maskici i sa zastitnim staklom od prvog dana. nema ostecenja 10 10. kutija kabel papiri. molim kontakt iskljucivo na mob.,41415095,17.12.2023.,538
19,Lucija511,oglasivaca,iphone 14 128gb purple,Grad Zagreb,rabljeno,600,koristen godinu dana u izvrsnom stanju. samo e sim. uz mobitel poklanjam maskicu i dva zastitna stakla.,42302393,17.12.2023.,140
