,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,_lale_,oglasivaca,iphone 14 pro space black kupljen prije mj dana ,Bjelovarsko-bilogorska,rabljeno,800,prodajem iphone 14 pro 128gb. star je mjesec skoro dva baterija je na 100% i sve radi normalno. a tragove koristenja nema cijelo vrijeme je u maskici sam mozda koja sitna mikroogrebotinica na ekranu. ima garanciju.,42337046,20.12.2023.,9
1,Bagrem09,oglasivaca,i phone 14 pro,Splitsko-dalmatinska,rabljeno,500,star 9 mjeseci vrlo dobro ocuvan,42336916,20.12.2023.,11
2,LMatic28,oglasivaca,iphone 14 pro 256 gb,Grad Zagreb,rabljeno,750,iphone 14 pro 256 gb star g i 3 mj stanje 9 10 baterija 89% bez zamjena fiksno,42303263,20.12.2023.,412
3,iconnectservis,trgovine,apple iphone 14 pro 128gb crni rabljeni do 36 rata zamjena,Osječko-baranjska,rabljeno,869,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj 05.04.2024 stanje uredjaja rabljeno boja crni mreze otkljucan na sve mreze zdravlje baterije 91% cijena za gotovinu kartica jednokratno 869 00 cijena za kartice na rate 980 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,40639397,20.12.2023.,1630
4,iconnectservis,trgovine,apple iphone 14 pro 128gb rabljeno do 36 rata zamjena,Osječko-baranjska,rabljeno,889,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj apple iphone 14 pro 128gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 91% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 889 00 cijena za kartice na rate 980 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,41704002,20.12.2023.,633
5,bamb12,oglasivaca,iphone 14 pro 256gb graphite,Zagrebačka,rabljeno,900,stanje perfektno kutija punjac maskica baterija 85% jamstvo do 12.1.2024 bez i najmanje tockice zamjene me ne zanimaju cijena fiksna 900 ,42335900,20.12.2023.,17
6,zovime,oglasivaca,iphone 14 pro 128gb space black kupljen 06.04.2023,Grad Zagreb,rabljeno,800,prodajem iphone 14 pro od 128 gb memorije u crnoj boji. kao sto se moze vidjeti na slikama od uredjaja u uredjaj je u savrsenom stanju bez ikakvih tragova koristenja. kupljen je u 4. mjesecu te ima vazecu apple garanciju. imao je problem sa kamerom te je nedavno nosen u istyle servis pod jamstvom radi reklamacije koja je odobrena te je uredjaj porovljan. od tada se nije vise koristio kupljen je drugi uredjaj. ima sve papire od servisa. zdravlje baterije je na 95% kapaciteta. sve ja sada ispravno na uredjaju te je moguca svaka provjera uredjaja.,42029104,20.12.2023.,1579
7,Zalagaonica sesvete,trgovine,iphone 14 pro 256 gb u trgovini,Grad Zagreb,rabljeno,799,iphone 14 pro 256 gb boja space black baterija 88 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionica,42211134,20.12.2023.,620
8,publicgymm,oglasivaca,iphone 14 pro 128gb space black zamjena,Varaždinska,rabljeno,799,prodajem iphone 14 pro space black 128gb. mobitel je od prvog dana u kaljenom staklu i zastitnoj maskici bez znakova koristenja. zamjena moguca za sve iphone samsung uredjaje bez znakova koristenja sa svom opremom. zdravlje baterije 95% racun i garancija 12 23 cijena uredjaja je fiksna,42334188,20.12.2023.,27
9,kapibara,oglasivaca,iphone 14 pro,Zagrebačka,rabljeno,830,128 gb. kupljen u 3.mjesecu bez ikakvih tragova koristenja doslovno kao nov. racun kutija... zdravlje baterije na 98%. na ekranu kaljeno staklo od prvog dana. kupcu poklon 4 zastine maske 2 dodatna kaljena stakla.,42238431,20.12.2023.,550
