,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
0,brandonnebitan,oglasivaca,iphone 12 128 gb crni,Osječko-baranjska,rabljeno,349,iphone 12 128 gb punjac kabac. mobitel u vrlo dobrom stanju. kutiju ne mogu naci . bez zamjena zdravlje baterije 88%,42234293,20.12.2023.,153
1,wjhj1,oglasivaca,iphone 12 128 gb purple,Splitsko-dalmatinska,rabljeno,350,iphone 12 128 gb odlicno ocuvan nema ogrebotine dolazi s zastitnim staklom orginalni usb kabel orginal kutija zdravlje baterije 85% prodaja mobitela zbog kupnje novoga boja ljubicasta lokacija preuzimanja split,40758635,20.12.2023.,255
2,iconnectservis,trgovine,apple iphone 12 64gb rabljeno do 36 rata,Osječko-baranjska,rabljeno,359,iconnect servis bosutska ulica 6 31000 osijek kontakt broj 091 444 7778 radno vrijeme pon pet 09 00 17 00h sub. 09 00 13 00h uredjaj iphone 12 64gb jamstvo na uredjaj jamstvo 3 mjeseca stanje uredjaja rabljeno zdravlje baterije 85% boja crni mreze otkljucan na sve mreze cijena za gotovinu kartica jednokratno 359 00 cijena za kartice na rate 430 00 mogucnosti placanja gotovina jednokratno karticama obrocna otplata zamjena staro za novo. mogucnost obrocne otplate karticama pbz do 12 rata american express do 24 rata diners do 36 rata otp do 12 rata erste do 12 rata slatinska banka do 12 rata agram banka do 12 rata nova hrvatska banka do 12 rata kent banka do 12 rata sve ostale informacije na 091 444 7778 facebook.com profile.php id 100091515870763 instagram.com iconnectservis www.iconnect servis.com ,42009197,20.12.2023.,527
3,eltrondd,oglasivaca,iphone 12 256gb ljubicasti sve mreze racun dostava,Grad Zagreb,rabljeno,390,iphone 12 256gb mobitel skoro ko novi tvornicki odklj na sve mreze dolazi sa brzim punjacem moguca dostava ,42150819,20.12.2023.,953
4,Mirelamaki,oglasivaca,iphone 12 white,Bjelovarsko-bilogorska,rabljeno,350,prodajem iphone 12 bijele boje mobitel je od prvog dana u maskici sa kaljenim staklom ekran je bez crtice kao i cijeli uredaj za sve ostale informacije javite se.,42136529,20.12.2023.,139
5,dsemovic,oglasivaca,iphone 12 128 gb,Karlovačka,rabljeno,360,prodajem uscuvani mobitel ima zastitno staklo baterija na 86 % kupljen u t comu orginal racun .garancija istekla.,41514840,20.12.2023.,470
6,Zalagaonica sesvete,trgovine,iphone 12 64 gb u trgovini,Grad Zagreb,rabljeno,339,u dobrom stanju iphone 12 64 gb boja black baterija 86 % mogucnost izdavanja r1 racuna nalazimo se u sesvetama na adresi bjelovarska 29 radno vrijeme pon pet 09 20 sati subota 09 15 sati mogucnost slanja hp expressom po cijeloj hr pogledajte nase ostale oglase kupionica,42054497,20.12.2023.,908
7,Flip2308,oglasivaca,iphone 12 64 gb savrsen ,Grad Zagreb,rabljeno,320,kao i nakon svakog isteka ugovora po tko zna koji put prodajem iphone posto sam kupio novi. prodajem iphone 12 64 gb 2 godine star u savrsenom stanju kao iz ducana. znaci mobitel kada izadje iz kutije udje u maskicu i stavlja se na njega kaljeno staklo koje je jos uvijek na uredjaju ali po zelji novog vlasnika moze se skinuti . mobitel nema crticu niti znakove koristenja znaci kao novi novi. radi na sve mreze i sve radi na njemu. uz njega se dobije racun kutija i sve kao da ste ga kupili u t centru moze se i vrecica od t coma dobit koja maskica naravno. postotak baterije 89% znaci radi odlicno. moguce je samo solarno placanje i ne salje se postom niti bilo kojim drugim nacinom.,42277945,20.12.2023.,434
8,Domagoj-ciglar,oglasivaca,iphone 12 64gb,Grad Zagreb,rabljeno,340,prodajem iphone 12 64gb baterija na 79%. dobro ocuvan manja ogrebotina na donjem desnom kutu. uz njega ide punjac i crna maska.,42334316,20.12.2023.,22
9,hedge07,oglasivaca,iphone 12 crni 128gb,Grad Zagreb,rabljeno,370,iphone 12 black 128gb kratko koristen stajao u ladici zadnjih godinu dana. jedna manja ogrebotinica na gornjem lijevom uglu ekran kao nov baterija na 87%. s kutijom u kojoj je i novi nekoristeni kabel. ne zanimaju me zamjene. 0912223470,42253674,20.12.2023.,331
10,donn,oglasivaca,iphone 12 red 128gb dostava kc,Koprivničko-križevačka,rabljeno,365,mobitel je u izvrsnom stanju nema ogrebotina. kaljeno je na ekranu i ima tpu maskicu. zdravlje baterije 77 posto i jos dobro drzi kapacitet cijeli dan bez problema cijena je fiksna i konacna.preferiram osobno preuzimanje da si sve kupac pregleda. ali moze i slanje nakon uplate full iznosa. ne saljem pouzecem niti tiskom,41412107,20.12.2023.,875
11,marijan56789,oglasivaca,iphone 12 black 64gb stanje 9.5 10 zdravlje baterije 90%,Grad Zagreb,rabljeno,340,iphone 12 black 64 gb stanje 9.5 10 zdravlje baterije 90%.face id ispravan.uz mobitel dolazi kutija kabel nov nekoristen placen 25 .otkljucan na sve mreze.resetiran na tvornicke postavke.moze poziv ili sms.,42292989,20.12.2023.,318
12,cocka13,oglasivaca,iphone 12 64gb plavi,Grad Zagreb,rabljeno,400,prodajem ocuvan iphone12 64gb plavi. potpuno funkcionalan bez poteskoca u radu ios zadnja verzija 86% baterije nikad na servisu. od prvog dana u maskici. kupljen kao slobodan telefon u istyle trgovini s pripadajucim racunom i kabelom. koristen za privatne potrebe. sigurna kupnja. u obzir dolazi samo prodaja bez zamjene. preuzumanje u zagrebu ne saljem postom. sve informacije na 099 6927 326,41773757,20.12.2023.,1358
13,filter1906,oglasivaca,iphone 12 crni 128 gb baterija 88 posto,Grad Zagreb,rabljeno,315,iphone 12 star 2 godine baterija 88 posto od prvog dana u silikonskoj maski. ima tragova koristenja ali bez ikakvog ostecenja. uz mobitel ide kutija i originalna zica za punjenje te maska. memorija 128 gb boja crna mobitel ociscen resetiran. razlog prodaje dobiven novi. cijena fix zamjene iskljucene na njuskalo poruke ne odgovaram,42332570,20.12.2023.,63
14,miroslaw1601,oglasivaca,apple iphone 12 64gb plavi,Zagrebačka,rabljeno,400,mobitel je koristen 3 godine. isti je uvijek imao kaljeno staklo na sebi te je koristen sa mous i spigen maskama. ima i zastitu za kamere. dolazi sa svom opremom kao i kada je kupljen punjac kabel usb c lightning slusalice kutija i prateca dokumentacija. punjac je usb c od 18w za brzo punjenje. uz njega poklanjam 2 maske mous speckled fabric i spigen ultra hybrid.,42331950,20.12.2023.,58
15,dadodavey10,oglasivaca,iphone 12 128gb,Koprivničko-križevačka,rabljeno,400,mobitel kao nov zdravlje baterije 86% kutija papiri racun 2maskice na poklon.,42331829,19.12.2023.,18
16,kulica,oglasivaca,iphone 12 black 256 gb s kabelom,Splitsko-dalmatinska,rabljeno,299,prodajem rabljeni iphone 12 black memorija 256 gb. uz mobitel dolazi i original kutija kabel usb c na lightning i original iphone iglica za otvaranje ladice za sim karticu. mobitel je koristen zdravlje baterije 84%. ekran je u odlicnom stanju kao i kamere na bocnim stranicama ima 2 friza koja nimalo ne utjecu na funkcionalnost mobitela vidljivo na fotografijama . poklanjam i zlatnu masku uz mobitel ukoliko to kupac zeli.,42331228,19.12.2023.,57
17,Mata123321,oglasivaca,iphone 12 crni 64gb odlicno ocuvan,Varaždinska,rabljeno,400,prodajem iphone 12 crni 64 gb odlicno ocuvan bez ogrebotina star 2 god. prodaje se samo mobilni uredjaj bez punjaca i kabela.,40715958,19.12.2023.,910
18,Marin0055,oglasivaca,iphone 12 black 64gb stanje 10 10 zdravlje baterije 88%,Grad Zagreb,rabljeno,339,iphone 12 black 64gb stanje 10 10 zdravlje baterije 88% face id ispravan.uz mobitel dolazi kabel i maskica kao poklon.otkljucan na sve mreze.resetiran na tvornicke postavke.,42330276,19.12.2023.,89
